0,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.04900000244	1.031000018
0.02,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.04900000244	1.031000018
0.04,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.04900000244	1.031000018
0.06,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.04900000244	1.031000018
0.08,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.04900000244	1.031000018
0.1,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.04900000244	1.031000018
0.12,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.14,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.16,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.18,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.2,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.22,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.24,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.26,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.28,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.3,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.031000018
0.32,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.031000018
0.34,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.031000018
0.36,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.031000018
0.38,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.031000018
0.4,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.031000018
0.42,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.031000018
0.44,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.46,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.48,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.5,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.52,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.54,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.56,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.58,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.6,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.62,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.64,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05000000075	1.032999992
0.66,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.68,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.7,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.72,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.74,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.76,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.78,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.8,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.82,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.84,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.86,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.88,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.9,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.92,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.94,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.96,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
0.98,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.02,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.04,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.06,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.08,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.1,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.12,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.14,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.16,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.18,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.2,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.22,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
1.24,	-3.092559814	-0.01933720708	0.4471377134	-0.02100000158	0.05200000107	1.030000091
