H_VAL   H_STEP_SIZE 5 0.1
ROLL KP KI KD 2 0 30
PITCH KP KI KD 2 0 30
YAW KP KI KD 0 0 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39436 1.04906 181.761 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
5 8.39119 0.820318 181.778 -1 -0.4 0
15 8.39119 0.820318 181.778 -1 -0.4 0
15 8.39119 0.820318 181.778 -1 -0.4 0
15 8.39119 0.820318 181.778 -1 -0.4 0
15 8.39119 0.820318 181.778 -1 -0.4 0
15 8.39119 0.820318 181.778 -1 -0.4 0
15 8.39119 0.820318 181.778 -1 -0.4 0
15 8.39119 0.820318 181.778 -1 -0.4 0
15 8.39119 0.820318 181.778 -1 -0.4 0
15 8.43874 1.69296 182.631 -1 -0.4 0
15 8.43874 1.69296 182.631 -1 -0.4 0
15 8.43874 1.69296 182.631 -1 -0.4 0
15 8.38128 0.245503 180.212 -1 -0.4 0
15 8.38128 0.245503 180.212 -1 -0.4 0
15 8.38313 0.401778 180.775 -1 -0.4 0
15 8.38313 0.401778 180.775 -1 -0.4 0
15 8.38313 0.401778 180.775 1.4 -0.3 -0.3
15 8.39284 1.24427 181.287 1.4 -0.3 -0.3
15 8.39284 1.24427 181.287 1.4 -0.3 -0.3
15 8.39284 1.24427 181.287 1.4 -0.3 -0.3
15 8.39284 1.24427 181.287 -1.8 0 0.6
15 14.1483 0.212636 180.782 -1.8 0 0.6
15 13.9265 0.125073 181.023 -1.8 0 0.6
15 13.9265 0.125073 181.023 -1.8 0 0.6
15 13.9278 0.280747 181.35 2.9 -1 -0.6
15 13.9325 0.73658 181.295 2.9 -1 -0.6
15 13.9325 0.73658 181.295 2.9 -1 -0.6
15 14.0427 0.923372 180.925 2.9 -1 -0.6
15 14.0427 0.923372 180.925 -1.7 -1.2 1
15 13.9306 0.522576 181.436 -1.7 -1.2 1
15 13.9306 0.522576 181.436 -1.7 -1.2 1
15 13.8176 0.334678 181.805 -1.7 -1.2 1
15 13.8176 0.334678 181.805 -1.7 -1.2 1
15 13.8176 0.334678 181.805 3.2 1.9 -1
15 14.0436 0.751606 181.408 3.2 1.9 -1
15 14.0442 1.05125 181.025 3.2 1.9 -1
15 14.0442 1.05125 181.025 0.2 -0.7 0.4
15 13.9369 1.00617 181.608 0.2 -0.7 0.4
15 13.9369 1.00617 181.608 -1.7 -3.9 0.7
15 13.8235 0.7043 181.992 -1.7 -3.9 0.7
15 13.9286 0.37805 182.146 0.3 0.3 -0.7
15 13.9286 0.37805 182.146 0.3 3 -0.1
15 14.0415 0.537821 181.55 0.3 3 -0.1
15 13.8247 0.977358 181.382 0.3 3 -0.1
15 13.8299 1.34686 181.568 0.3 3 -0.1
15 13.7225 1.38681 181.91 -2 -2.9 0.5
15 13.7225 1.38681 181.91 -2 -2.9 0.5
15 13.7175 0.958042 182.192 -2 -2.9 0.5
15 13.7175 0.958042 182.192 -0.6 1.2 -0.8
15 13.7175 0.958042 182.192 -0.6 1.2 -0.8
15 13.8221 0.662923 181.65 -0.6 1.2 -0.8
15 13.8221 0.662923 181.65 1.7 0.3 0.8
15 13.8221 0.662923 181.65 1.7 0.3 0.8
15 13.8221 0.662923 181.65 0.8 -3.1 -0.3
15 13.8221 0.662923 181.65 0.8 -3.1 -0.3
15 13.6172 1.45324 182.48 0.8 -3.1 -0.3
15 13.7195 0.999091 182.534 0.8 -3.1 -0.3
15 13.7195 0.999091 182.534 0.8 -3.1 -0.3
15 13.7195 0.999091 182.534 -2.6 2.6 1.1
15 13.1124 0.336467 181.922 -2.6 2.6 1.1
15 13.1124 0.336467 181.922 -2.6 2.6 1.1
15 13.1124 0.336467 181.922 -2.6 2.6 1.1
15 13.1124 1.17226 182.173 1.9 -2.1 -0.9
15 13.0157 1.17185 182.173 1.9 -2.1 -0.9
15 13.0157 1.17185 182.173 1.9 -2.1 -0.9
15 13.0106 0.842762 182.325 1.9 -2.1 -0.9
15 13.0106 0.842762 182.325 1.9 -2.1 -0.9
15 13.0106 0.842762 182.325 -0.1 1.7 1.6
15 13.0106 0.842762 182.325 -0.1 1.7 1.6
15 13.0106 0.842762 182.325 -0.1 1.7 1.6
15 13.0106 0.842762 182.325 1.5 -1.9 -1.4
15 13.0106 0.842762 182.325 1.5 -1.9 -1.4
15 13.0185 1.29884 182.274 1.5 -1.9 -1.4
15 13.0185 1.29884 182.274 1.5 -1.9 -1.4
15 13.1265 1.08582 182.413 1.5 -1.9 -1.4
15 13.1265 1.08582 182.413 1.5 -1.9 -1.4
15 12.7829 0.572123 182.01 -0.9 2.5 1.7
15 12.7829 0.572123 182.01 -0.9 2.5 1.7
15 12.5627 0.861067 181.518 -0.9 2.5 1.7
15 12.5627 0.861067 181.518 1.7 -3.4 -1.7
15 12.5627 0.861067 181.518 1.7 -3.4 -1.7
15 12.5627 0.861067 181.518 1.7 -3.4 -1.7
15 13.0111 0.855739 182.439 1.7 -3.4 -1.7
15 13.0111 0.855739 182.439 1.7 -3.4 -1.7
15 12.7812 0.470735 182.137 -2.7 3.7 1.7
15 12.7812 0.470735 182.137 -2.7 3.7 1.7
15 12.5565 0.366438 181.227 -2.7 3.7 1.7
15 12.6688 0.557998 180.86 -2.7 3.7 1.7
15 12.6688 0.557998 180.86 1.8 -5 -2.1
15 12.6858 1.30599 182.391 1.8 -5 -2.1
15 13.0195 1.3118 182.388 1.8 -5 -2.1
15 12.9042 1.00628 182.769 1.8 -5 -2.1
15 12.9042 1.00628 182.769 -2.6 4 1
15 12.9042 1.00628 182.769 -2.6 4 1
15 12.667 0.265993 181.353 -3.1 6.2 0.7
15 12.6671 0.316947 180.771 -3.1 6.2 0.7
15 12.6671 0.316947 180.771 -3.1 6.2 0.7
15 12.8941 0.813269 181.061 2.6 -5.1 -0.3
15 12.9064 1.28414 182.161 2.6 -5.1 -0.3
15 12.9082 1.22155 182.629 2.6 -5.1 -0.3
30 12.9082 1.22155 182.629 2.6 -5.1 -0.3
30 12.9082 1.22155 182.629 -3.5 4 0.3
30 12.9082 1.22155 182.629 -3.5 4 0.3
30 12.7798 0.394169 181.454 -1 6.4 0
30 12.7787 0.330361 180.885 0.3 -1.4 -0.3
30 12.7787 0.330361 180.885 0.3 -1.4 -0.3
30 12.7787 0.330361 180.885 0.3 -1.4 -0.3
30 12.7907 1.04144 182.073 -1.9 -5.5 -0.5
30 12.8014 1.44753 182.605 -0.3 0 -0.6
30 12.8014 1.44753 182.605 -0.3 0 -0.6
30 12.907 1.38534 182.034 -0.3 0 -0.6
30 12.9003 1.20696 181.478 -0.3 0 -0.6
30 12.9003 1.20696 181.478 -0.3 0 -0.6
30 12.7942 1.18108 182.288 -0.3 0 -0.6
30 12.7942 1.18108 182.288 6.8 -3.5 6.2
30 12.6848 1.12825 182.871 14 3.2 7.6
30 12.6802 1.14124 181.948 14 3.2 7.6
30 12.6802 1.14124 181.948 5.2 5 1.8
30 12.785 1.15487 181.023 5.2 5 1.8
30 12.785 1.15487 181.023 5.5 -3.2 3.2
30 12.9048 1.3596 181.806 3.8 -7.8 1.7
30 12.8002 1.3462 182.731 3.8 -7.8 1.7
30 12.7962 1.13074 182.871 -9.5 -0.2 -4
30 12.9019 1.13149 181.832 -7.3 7.4 -5.2
30 12.8969 1.27014 181.008 -2.3 4.5 -2.9
30 13.0081 1.27014 181.008 -2.3 4.5 -2.9
30 13.0081 1.27014 181.008 3.1 -4.1 -0.1
30 12.9169 1.6777 182.578 3.1 -4.1 -0.1
30 12.6979 1.53392 183.403 3.1 -4.1 -0.1
30 12.6979 1.53392 183.403 -13.6 -0.4 -4
30 12.6979 1.53392 183.403 -13 10.1 -4.3
30 12.7825 0.559364 181.897 -3.7 8.4 -2.1
30 12.8954 0.839005 181.289 -3.7 8.4 -2.1
30 13.0059 1.02913 180.921 -3.7 8.4 -2.1
30 13.0059 1.02913 180.921 5.6 -9 1.8
30 13.0238 1.45174 182.602 4.8 -14.7 2
30 12.9205 1.46423 183.756 4.8 -14.7 2
30 12.9205 1.46423 183.756 -15.1 5.4 -8.1
30 12.9108 1.26014 182.971 -15.1 5.4 -8.1
30 13.1266 1.26141 181.931 10.4 8.7 5.3
30 13.2357 1.33723 181.575 -13.1 1.1 -6.7
30 13.2357 1.33723 181.575 -2.8 -7.7 -1.2
30 13.2898 1.60128 182.812 3.3 -11.5 3.5
30 13.1903 1.80516 183.597 8.4 -1.8 5
30 13.1903 1.80516 183.597 8.3 3 5
30 12.9104 1.42392 182.376 1.8 7.8 0.5
30 13.0095 1.18207 181.249 1.8 7.8 0.5
30 13.0095 1.18207 181.249 4.7 -6.1 0.6
30 12.9055 1.18296 182.288 1 -8.5 -1.2
30 13.0256 1.38964 183.071 1 -8.5 -1.2
30 13.0256 1.38964 183.071 -9 -3.7 -6
30 13.1829 1.56354 183.509 -6.2 3.4 -3.4
30 13.1829 1.56354 183.509 -6.2 3.4 -3.4
30 13.1286 1.28757 182.159 1.1 13.6 2.1
30 13.1225 1.20908 181.476 8.4 -5.2 4.6
30 13.0175 1.28586 182.16 5.2 -4 0.8
30 13.0215 1.4258 182.375 5.2 -4 0.8
30 13.0215 1.4258 182.375 5.7 -6.5 2.3
30 12.9197 1.61512 183.046 5.7 -6.5 2.3
30 12.9197 1.61512 183.046 5.7 -6.5 2.3
30 13.0113 1.10698 181.603 -12.6 6 -6.3
30 13.0095 0.816807 182.098 -9.3 -8.2 -5
30 13.1237 0.958766 182.312 -4.3 2 -3.2
30 13.1237 0.958766 182.312 -4.3 2 -3.2
30 13.1237 0.958766 182.312 -5.4 -9.7 -4.6
30 12.9227 1.5654 183.629 -10.9 6.7 -5.7
30 12.9142 1.65198 182.35 4.8 7.5 2.6
30 12.9142 1.65198 182.35 1.7 -6.8 0.7
30 13.0246 1.37668 182.957 1.7 -6.8 0.7
30 13.0175 1.28586 182.16 2.5 7.5 1.7
30 13.0175 1.28586 182.16 -3.5 -13.1 -2.1
30 12.9096 1.10921 183.681 -3.5 -13.1 -2.1
30 12.9096 1.10921 183.681 11.2 9.5 5.2
30 12.9074 1.13321 182.87 11.2 9.5 5.2
30 12.9584 1.3934 184.107 -4.6 -9.7 -3.6
30 12.9584 1.3934 184.107 -10.9 12.6 -6.9
30 12.8175 1.96752 183.123 -17.2 6.7 -6.8
30 12.8175 1.96752 183.123 -12.6 -13.4 -6.8
30 13.183 1.42692 184.333 -14.7 1.8 -6.8
30 13.183 1.42692 184.333 -20 11.5 -6.5
30 13.1222 0.809321 183.021 -14.8 -9.1 -4
30 13.1417 0.231187 184.008 -7.3 -5.7 -3.6
30 13.1417 0.231187 184.008 -8.9 16.2 -3.1
30 13.1081 0.173895 182.517 -8.9 16.2 -3.1
30 12.9435 0.948712 184.272 9.3 -13.4 2.8
30 12.9435 0.948712 184.272 9.3 -13.4 2.8
30 13.0327 1.55551 183.514 -3.7 9.6 -3.8
30 13.0327 1.55551 183.514 -3.7 9.6 -3.8
30 13.0851 1.71682 184.878 6.9 15.4 5
30 13.1245 0.910217 182.894 4 10.2 4
30 13.1245 0.910217 182.894 2.9 -13.2 4.7
30 13.261 0.437199 183.754 2.9 -13.2 4.7
30 13.261 0.437199 183.754 7.3 11.1 4.8
30 13.2216 0.263903 182.276 8.9 -21.7 4.3
30 13.0469 0.736935 184.412 8.9 -21.7 4.3
30 13.0469 0.736935 184.412 12.2 6.6 3.5
30 12.9682 1.7236 183.954 12.2 6.6 3.5
30 13.0932 1.87016 185.207 2.3 -11.7 0.9
30 13.0932 1.87016 185.207 -0.6 -2.6 1
30 13.2343 0.886393 182.666 -13.9 22.6 -5.9
30 13.2343 0.886393 182.666 -17.7 -6.2 -5.3
30 13.2573 0.309652 183.653 -17.7 -6.2 -5.3
30 13.2573 0.309652 183.653 -7.9 8.7 -5.9
30 13.3721 0.293847 182.502 -3.9 -20.8 -4.6
30 13.1676 0.996018 184.613 -3.9 -20.8 -4.6
30 13.0941 1.82097 185.791 -4.5 0.2 -5.2
30 12.9939 2.35964 184.46 -7.1 13.2 -6.5
30 12.9939 2.35964 184.46 10.1 -11.2 6
30 13.0019 2.26012 185.627 4.7 18.9 4.6
30 13.0746 1.67488 183.497 4.7 18.9 4.6
30 13.0746 1.67488 183.497 1.5 -15 5.6
30 12.9407 0.885956 184.741 -10.2 10.7 -4.3
30 12.9407 0.885956 184.741 -10.2 10.7 -4.3
30 12.8883 0.34745 183.074 -4.8 -17.2 -3.3
30 12.9268 0.55558 184.894 -4.8 -17.2 -3.3
30 12.9268 0.55558 184.894 -8.5 12.5 -6.5
30 12.9022 0.868184 183.592 -8.5 12.5 -6.5
30 13.0594 1.08294 185.413 10.4 -20.1 3.6
30 13.1721 1.12738 185.755 -12.4 13.9 -7.4
30 13.2856 1.18905 184.244 -12.4 13.9 -7.4
30 13.3877 0.970459 185.31 -12.4 13.9 -7.4
30 13.3772 0.715311 185.109 -3.1 17.1 -2.3
30 13.379 0.642542 183.5 -3.1 17.1 -2.3
30 13.379 0.642542 183.5 -5.4 -13.6 -3.1
30 13.1659 0.986797 185.54 -2.2 -18.4 -1.2
30 12.9559 1.25688 185.971 -3.1 11.8 -2.3
30 12.9522 1.19045 184.361 -9.6 -8.8 -4.6
30 12.7256 1.09317 185.642 -8.1 -6.8 -4.8
30 12.7256 1.09317 183.364 -10.1 23 -6.1
30 12.9013 0.842448 183.364 -9.7 -12.6 -5.9
30 13.0383 0.573325 185.008 -8.5 -15.7 -4.8
30 13.0383 0.573325 185.008 -9.8 13.1 -5.7
30 13.2646 0.551482 183.741 -9.8 13.1 -5.7
30 13.261 0.662418 185.693 -8.4 -18.5 -5.8
30 13.3006 0.744885 186.373 -10.8 -12.9 -5.2
55 13.2652 0.617721 184.311 -12.3 18.9 -6.5
55 13.2652 0.617721 184.311 -10.9 -3.2 -5.3
55 13.1497 0.670109 185.807 -7.7 -14.9 -3.7
55 13.1641 0.890915 183.702 -4.8 16.6 -1.2
55 13.1641 0.890915 183.702 1.5 13.8 0.7
55 12.9554 1.24395 185.857 2.6 -5.5 0.3
55 12.9554 1.24395 185.857 3.2 21.1 -0.3
55 12.9153 1.26186 184.01 3.2 21.1 -0.3
55 12.9153 1.26186 184.01 13 -18.1 1.1
55 12.85 1.36576 185.959 20.6 -12.1 -0.4
55 12.9096 1.10921 183.681 -22.7 23.7 0.4
55 12.9096 1.10921 183.681 2.4 7.9 -0.3
55 12.8214 0.819075 186.252 9.8 -27.1 -0.2
55 12.8214 0.819075 186.252 17.2 24.4 -3.4
55 12.8923 0.577382 184.087 52.9 -6.1 -0.6
55 12.8923 0.577382 184.087 3.8 -26.1 1.2
55 12.7969 1.72209 187.071 -13 7.5 0.7
55 12.7742 2.21232 185.287 -13 7.5 0.7
55 12.6124 2.27848 183.9 41.3 -18 0.5
55 12.4431 2.0403 187.044 41.3 -18 0.5
55 12.4431 2.0403 187.044 -102.1 18.9 0.9
55 12.3757 1.66068 184.662 3.7 15.1 1.1
55 12.1764 1.29069 186.662 -52.3 -23.7 8.4
55 12.1764 1.29069 186.662 -6.1 -1.2 1.6
55 12.1321 1.20039 183.673 -15.8 28.7 -1.7
55 12.1321 1.20039 183.673 -14.8 -18.5 -0.3
55 12.3282 2.06278 186.232 -2.6 -17.9 -0.3
55 12.5668 2.82749 184.646 6.8 24.5 0
55 12.6309 2.96262 183.824 -16.7 5.8 0
55 12.8029 3.71554 187.316 9 -32.8 2.2
55 12.7797 3.27005 187.481 -19.8 -9.4 -0.5
55 12.6788 2.65279 185.125 38.6 27.5 -4.4
55 12.6788 2.65279 185.125 -18.9 -2.8 3.1
55 12.4299 1.81115 187.069 -27.7 19.7 0.4
55 12.4299 1.81115 187.069 66.8 31.1 -5
55 11.985 1.34971 182.969 -39.8 -22 -0.9
55 11.8088 1.37873 185.502 44.8 -21.7 1
55 11.6054 1.77007 186.041 44.8 -21.7 1
55 11.308 1.03629 183.466 -14.3 23.5 2
55 11.308 1.03629 183.466 -2.2 -25.2 8.1
55 11.354 1.23076 186.558 -10.7 -20.5 1.5
55 11.354 1.23076 186.558 -10.7 -20.5 1.5
