10	25.26	322734	100510
10	25.26	322734	100510
10	25.26	322733	100510
10	25.26	322732	100510
10	25.26	322734	100510
10	25.26	322736	100510
10	25.27	322738	100510
10	25.27	322739	100510
10	25.27	322740	100509
655360	25.27	322741	100509
10	25.27	322742	100510
10	25.27	322741	100510
10	25.27	322742	100510
10	25.27	322742	100510
10	25.27	322743	100509
10	25.27	322745	100509
10	25.27	322747	100509
10	25.27	322744	100510
10	25.27	322745	100509
10	25.27	322746	100509
10	25.27	322744	100509
10	25.27	322744	100509
10	25.26	322743	100509
10	25.26	322740	100508
10	25.25	322730	100509
10	25.25	322727	100509
10	25.25	322722	100509
10	25.24	322720	100509
10	25.24	322718	100508
10	25.23	322716	100508
10	25.23	322711	100508
10	25.23	322710	100508
10	25.23	322708	100508
10	25.22	322708	100508
10	25.22	322708	100507
10	25.22	322706	100507
10	25.22	322709	100506
10	25.21	322707	100506
10	25.21	322703	100506
10	25.21	322702	100506
10	25.2	322703	100505
10	25.2	322704	100504
10	25.19	322705	100503
10.0001	25.18	322707	100501
10	25.18	322706	100500
10	25.17	322706	100499
10	25.16	322702	100498
10	25.16	322688	100354
10	25.15	322679	100499
10	25.14	322657	100502
10	25.13	322645	100502
10	25.12	-nan	100504
10	25.11	322602	100505
10	25.1	322598	100504
10	25.08	322591	100503
10	25.07	322564	100505
10	25.06	322561	100504
10	25.05	322556	100503
10	25.03	322560	100500
10	25.03	322552	100500
10	25.02	322524	100504
10	25.01	322504	100506
10	25	322492	100505
10	24.99	322494	100504
10	24.98	322498	100502
10	24.98	322493	100502
10	24.97	322487	100502
10	24.96	322475	100502
10	24.95	322468	100501
10	24.94	322465	100501
10	24.94	322468	100499
10	24.93	322455	100500
10	24.93	322447	100501
10	24.93	322450	100500
10	24.92	322455	100499
10	24.92	322444	100500
10	24.92	322428	100502
10	24.91	322413	100504
10	24.91	322407	100504
10	24.9	322399	100504
