H_VAL   H_STEP_SIZE 10 0.1
ROLL KP KI KD 1 0 15
PITCH KP KI KD 1 0 10
YAW KP KI KD 0 0 0
10 8.8784 1.11157 182.441 -0.3 0 0
10 8.8784 1.11157 182.441 -0.5 -0.7 -0.4
10 8.8784 1.11157 182.441 -0.5 -0.7 -0.4
10 8.8784 1.11157 182.441 0.1 -1.2 0
10 8.8784 1.11157 182.441 0.1 -1.2 0
10 8.76699 1.12687 182.67 0.4 -0.1 1
10 8.76699 1.12687 182.67 0.4 -0.1 1
10 8.76699 1.12687 182.67 0.4 -0.1 1
10 8.76699 1.12687 182.67 0.1 0.7 -0.9
10 8.76699 1.12687 182.67 0.1 0.7 -0.9
10 8.76699 1.12687 182.67 0.1 -0.5 -0.4
10 8.76699 1.12687 182.67 0.1 -0.5 -0.4
10 8.86425 0.555812 181.22 -0.2 -1.5 0.7
10 8.86425 0.555812 181.22 -0.2 -1.5 0.7
10 8.86425 0.555812 181.22 -0.2 -1.5 0.7
10 8.76532 1.20648 182.205 -0.2 -1.5 0.7
10 8.76532 1.20648 182.205 -0.2 -1.5 0.7
10 8.76532 1.20648 182.205 -0.2 -1.5 0.7
10 8.76532 1.20648 182.205 -0.6 1.8 -0.1
10 8.87131 1.57802 181.027 -0.6 1.8 -0.1
10 8.87131 1.57802 181.027 -0.6 1.8 -0.1
10 8.87131 1.57802 181.027 -0.6 1.8 -0.1
10 8.87131 1.57802 181.027 0.2 -2.8 0.5
10 8.74794 0.245803 181.704 0.2 -2.8 0.5
10 8.74794 0.245803 181.704 -0.1 -1.8 -1.2
10 8.88289 1.54317 182.063 0.3 0.7 -0.4
10 9.00265 2.00271 182.026 0 2.3 0.4
10 9.00265 2.00271 182.026 0 2.3 0.4
10 8.8811 1.85128 181.58 0 2.3 0.4
10 8.8811 1.85128 181.58 -0.6 0.6 0.7
10 8.64923 1.60257 181.372 -0.4 -0.8 0.1
10 8.64923 1.60257 181.372 1 -2.7 -1
10 8.76843 1.63853 181.827 1 -2.7 -1
