H_VAL   H_STEP_SIZE 10 0.1
ROLL KP KI KD 0 0 0
PITCH KP KI KD 0 0 0
YAW KP KI KD 0 0 0
10	2.41937	181.263	275.365	0	0	0	99865.6
10	2.41937	181.263	275.365	0	0	0	99865.7
10	2.41937	181.263	275.365	0	0	0	99865.6
10	2.41937	181.263	275.365	0	0	0	99865.7
10	2.41937	181.263	275.365	0	0	0	99866.1
10	2.41937	181.263	275.365	0	0	0	99866.1
10	2.41937	181.263	275.365	0	0	0	99865.9
10	2.41937	181.263	275.365	0	0	0	99865.9
10	2.41937	181.263	275.365	0	0	0	99865.6
10	2.41937	181.263	275.365	0	0	0	99865.4
10	2.41937	181.263	275.365	0	0	0	99865.4
10	2.41937	181.263	275.365	0	0	0	99865.7
10	2.41937	181.263	275.365	0	0	0	99865.6
10	2.41937	181.263	275.365	0	0	0	99865.6
10	2.41937	181.263	275.365	0	0	0	99866.2
10	2.41937	181.263	275.365	0	0	0	99866.3
10	2.41937	181.263	275.365	0	0	0	99866.3
10	2.41937	181.263	275.365	0	0	0	99866.5
10	2.41937	181.263	275.365	0	0	0	99866.7
10	2.41937	181.263	275.365	0	0	0	99866.7
10	2.41937	181.263	275.365	0	0	0	99866.8
10	2.41937	181.263	275.365	0	0	0	99866.8
10	2.41937	181.263	275.365	0	0	0	99867
10	2.41937	181.263	275.365	0	0	0	99867
10	2.41937	181.263	275.365	0	0	0	99867.5
10	2.41937	181.263	275.365	0	0	0	99867.3
10	2.41937	181.263	275.365	0	0	0	99867.3
10	2.41937	181.263	275.365	0	0	0	99867.5
10	2.41937	181.263	275.365	0	0	0	99868
10	2.41937	181.263	275.365	0	0	0	99868.2
10	2.41937	181.263	275.365	0	0	0	99868.5
10	2.41937	181.263	275.365	0	0	0	99868.7
10	2.41937	181.263	275.365	0	0	0	99868.4
10	2.41937	181.263	275.365	0	0	0	99868.4
10	2.41937	181.263	275.365	0	0	0	99868.2
10	2.41937	181.263	275.365	0	0	0	99867.9
10	2.41937	181.263	275.365	0	0	0	99868.1
10	2.41937	181.263	275.365	0	0	0	99867.7
