535832	27.97	329501	99844.3
535832	27.97	329501	99844.3
535832	27.97	329503	99843.9
535832	27.97	329504	99843.8
535840	27.97	329506	99843.9
535840	27.97	329507	99843.7
535840	27.97	329506	99843.9
535840	27.97	329508	99843.5
535840	27.97	329508	99843.5
535840	27.97	329510	99843.2
535848	27.98	329508	99843.9
535848	27.98	329509	99843.8
535848	27.98	329510	99843.6
535848	27.98	329509	99843.8
535856	27.98	329508	99844.4
535856	27.98	329509	99844.2
535856	27.98	329510	99844
535856	27.98	329509	99844.2
535856	27.98	329509	99844.2
535864	27.98	329509	99844.6
535864	27.98	329513	99844
535864	27.98	329513	99844
535864	27.98	329512	99844.1
535864	27.98	329512	99844.1
535864	27.98	329511	99844.3
535872	27.98	329510	99844.9
535872	27.98	329511	99844.7
535872	27.98	329512	99844.5
535872	27.98	329512	99844.5
535872	27.98	329514	99844.2
535880	27.99	329515	99844.4
535880	27.99	329516	99844.3
535872	27.98	329518	99843.5
535880	27.99	329521	99843.5
535880	27.99	329523	99843.1
535880	27.99	329524	99843
535888	27.99	329524	99843.4
535888	27.99	329523	99843.5
535888	27.99	329523	99843.5
535888	27.99	329521	99843.9
535896	27.99	329520	99844.4
535896	27.99	329523	99843.9
535896	27.99	329524	99843.8
535896	27.99	329523	99843.9
535904	27.99	329525	99844
535904	27.99	329525	99844
535912	28	329523	99844.8
535912	28	329524	99844.6
535912	28	329525	99844.5
535912	28	329525	99844.5
535912	28	329524	99844.6
535920	28	329523	99845.2
535920	28	329525	99844.9
535920	28	329527	99844.6
535920	28	329527	99844.6
535920	28	329528	99844.4
535920	28	329529	99844.2
535920	28	329530	99844.1
535920	28	329532	99843.7
535928	28	329533	99844
535928	28	329535	99843.6
535928	28	329536	99843.5
535928	28	329537	99843.3
535936	28	329536	99843.9
535936	28	329536	99843.9
535936	28	329536	99843.9
535936	28	329535	99844
535936	28	329534	99844.2
535944	28.01	329534	99844.6
535944	28.01	329535	99844.5
535944	28.01	329536	99844.3
535944	28.01	329537	99844.1
535944	28.01	329537	99844.1
535944	28.01	329538	99844
535944	28.01	329538	99844
535944	28.01	329537	99844.1
535952	28.01	329539	99844.2
535952	28.01	329539	99844.2
535952	28.01	329539	99844.2
535960	28.01	329541	99844.3
535960	28.01	329542	99844.1
535960	28.01	329543	99844
535960	28.01	329548	99843.1
535960	28.01	329548	99843.1
535960	28.01	329547	99843.3
535960	28.01	329548	99843.1
535968	28.01	329547	99843.7
535968	28.01	329548	99843.6
535968	28.01	329547	99843.7
535968	28.01	329550	99843.2
535968	28.01	329554	99842.6
535968	28.01	329556	99842.2
535968	28.01	329558	99841.7
535968	28.01	329559	99841.7
535968	28.01	329561	99841.4
535968	28.01	329561	99841.4
535968	28.01	329562	99841.2
535976	28.02	329562	99841.7
535968	28.01	329562	99841.2
535976	28.02	329561	99841.8
535976	28.02	329560	99842
535976	28.02	329560	99842
535976	28.02	329558	99842.3
535976	28.02	329555	99842.8
535976	28.02	329554	99843
535976	28.02	329554	99843
535976	28.02	329553	99843.2
535976	28.02	329553	99843.2
535984	28.02	329553	99843.5
535984	28.02	329553	99843.5
535984	28.02	329554	99843.4
535984	28.02	329553	99843.5
535984	28.02	329553	99843.5
535984	28.02	329553	99843.5
535984	28.02	329554	99843.4
535984	28.02	329555	99843.2
535984	28.02	329556	99843
535984	28.02	329557	99842.9
535984	28.02	329557	99842.9
535992	28.02	329558	99843.1
535992	28.02	329558	99843.1
535992	28.02	329558	99843.1
535992	28.02	329556	99843.5
535992	28.02	329553	99844
535992	28.02	329553	99844
535992	28.02	329553	99844
535984	28.02	329558	99842.7
535984	28.02	329560	99842.4
535984	28.02	329560	99842.4
535984	28.02	329563	99841.9
535984	28.02	329565	99841.5
535984	28.02	329566	99841.4
535984	28.02	329568	99841
535984	28.02	329569	99840.9
535984	28.02	329568	99841
535984	28.02	329570	99840.7
535984	28.02	329570	99840.7
535984	28.02	329567	99841.2
535984	28.02	329566	99841.4
535984	28.02	329566	99841.4
535984	28.02	329566	99841.4
535984	28.02	329567	99841.2
535984	28.02	329566	99841.4
535984	28.02	329565	99841.5
535984	28.02	329564	99841.7
535984	28.02	329562	99842
535984	28.02	329562	99842
535976	28.02	329560	99842
535976	28.02	329559	99842.2
535976	28.02	329561	99841.8
535976	28.02	329563	99841.5
535976	28.02	329565	99841.2
535976	28.02	329566	99841
535976	28.02	329566	99841
535976	28.02	329567	99840.8
535976	28.02	329566	99841
535976	28.02	329564	99841.3
535976	28.02	329564	99841.3
535984	28.02	329567	99841.2
535984	28.02	329569	99840.9
535984	28.02	329568	99841
535984	28.02	329568	99841
535984	28.02	329565	99841.5
535984	28.02	329566	99841.4
535984	28.02	329566	99841.4
535984	28.02	329565	99841.5
535984	28.02	329563	99841.9
535984	28.02	329561	99842.2
535992	28.02	329561	99842.6
535992	28.02	329562	99842.5
535992	28.02	329561	99842.6
535984	28.02	329560	99842.4
535984	28.02	329560	99842.2
535984	28.02	329561	99842.2
535984	28.02	329562	99842
535984	28.02	329562	99842
535984	28.02	329564	99841.7
535984	28.02	329563	99841.9
535984	28.02	329564	99841.7
535984	28.02	329563	99841.9
535984	28.02	329563	99841.9
535984	28.02	329563	99841.9
535984	28.02	329563	99841.9
535984	28.02	329562	99842
535984	28.02	329562	99842
535984	28.02	329562	99842
535984	28.02	329560	99842.4
535984	28.02	329564	99841.5
535984	28.02	329567	99841.2
535984	28.02	329566	99841.4
535984	28.02	329565	99841.5
535984	28.02	329565	99841.5
535984	28.02	329564	99841.7
535984	28.02	329563	99841.9
535984	28.02	329561	99842.2
535992	28.02	329558	99843.1
535992	28.02	329556	99843.5
535992	28.02	329556	99843.5
535992	28.02	329558	99843.1
535992	28.02	329558	99843.1
535992	28.02	329557	99843.3
535992	28.02	329557	99843.3
535992	28.02	329558	99843.1
535992	28.02	329557	99843.3
535992	28.02	329558	99843.1
535992	28.02	329560	99842.8
535992	28.02	329561	99842.6
535992	28.02	329562	99842.5
535992	28.02	329563	99842.3
535992	28.02	329564	99842.1
535984	28.02	329568	99841
535992	28.02	329567	99841.6
535992	28.02	329566	99841.8
535992	28.02	329564	99842.1
535992	28.02	329563	99842.3
535992	28.02	329564	99842.1
535992	28.02	329563	99840.3
535984	28.02	329563	99841.9
535992	28.02	329563	99842.3
535992	28.02	329563	99842.3
535984	28.02	329560	99842.4
535984	28.02	329559	99842.5
535984	28.02	329560	99842.4
535984	28.02	329560	99842.4
535984	28.02	329560	99842.4
535992	28.02	329560	99842.8
535992	28.02	329562	99842.5
535992	28.02	329562	99842.5
535992	28.02	329563	99842.3
535984	28.02	329564	99841.7
535992	28.02	329566	99841.8
535992	28.02	329568	99841.5
535984	28.02	329569	99840.9
535984	28.02	329571	99840.5
535984	28.02	329570	99840.7
535984	28.02	329570	99840.7
535984	28.02	329572	99840.4
535984	28.02	329573	99840.2
535984	28.02	329574	99840
535984	28.02	329575	99839.9
535984	28.02	329576	99839.7
535984	28.02	329576	99839.7
535984	28.02	329575	99839.9
535976	28.02	329576	99839.3
535976	28.02	329573	99839.8
535976	28.02	329572	99840
535984	28.02	329572	99840.4
535976	28.02	329571	99840.2
535976	28.02	329573	99839.8
