10	24.42	323683	100210
10	24.42	323683	100210
10	24.42	323685	100209
10	24.42	323686	100209
10	24.42	323687	100209
10	24.41	323687	100208
10	24.41	323685	100209
10	24.41	323684	100209
10	24.41	323682	100209
10	24.41	323682	100208
10	24.4	323679	-nan
10	24.39	323668	100207
10	24.38	323656	100207
10	24.37	323648	100207
10	24.35	323637	100207
10	24.34	323623	100206
10	24.33	323616	100206
10	24.31	323600	100206
10	24.3	323582	100206
10	24.28	323572	100206
10	24.26	323551	100206
10	24.25	323532	100206
10	24.23	323521	100206
10	24.22	323506	100205
10	24.2	323490	100206
10	24.2	323478	100206
10	24.18	323466	100207
10	24.17	323447	100207
10	24.16	323437	100207
10	24.16	323429	100208
10	24.15	323418	100208
10	24.14	323414	100208
10	24.14	323411	100207
10	24.14	323407	100208
10	24.13	323398	100208
10	24.13	323394	100209
10	24.12	323389	100209
10	24.11	323382	100208
10	24.11	323377	100208
10	24.1	323367	100208
10	24.09	323364	100207
10	24.09	323360	100207
10	24.08	323355	100207
10	24.08	323350	100208
10	24.07	323348	100207
10	24.07	323343	100207
10	24.07	323335	100208
10	24.06	323330	100208
10	24.06	323327	100208
10	24.05	323326	100207
10	24.05	323323	100207
10	24.05	323321	100207
10	24.05	323321	100207
10	24.04	323317	100207
10	24.04	323313	100207
10	24.04	323312	100207
