10	25.66	324984	100204
10	25.66	324984	100204
10	25.66	324986	99842
10	25.66	324987	100204
10	25.66	324986	100204
10	25.66	324984	100204
10	25.66	324983	100204
10	25.66	324983	100204
10	25.66	324983	100204
10	25.66	324982	100204
10	25.65	324978	100204
10	25.65	324973	100204
10	25.65	324971	100204
10.0002	25.64	324968	100204
10	25.64	324967	100204
10	25.64	324965	100204
10	25.64	324963	100204
10	25.63	324961	100204
10	25.63	324961	100204
10	25.63	324959	100204
2.34181e-38	25.63	324958	100204
10	25.63	324959	100204
10	25.63	324959	100204
10	25.63	324960	100204
10	25.63	324959	100204
10	25.63	324959	100204
10	25.63	324960	100204
10	25.63	324961	100203
10	25.63	324960	100204
10	25.63	324958	100204
10	25.63	324956	100203
10	25.62	324952	100204
10	25.62	324946	100204
-2.12676e+38	25.6099	324939	100204
10	25.61	324933	100204
10	25.6	324928	100204
10	25.6	324921	100205
10	25.59	324916	100205
10	25.59	324913	100205
10	25.59	324906	100205
10	25.58	324900	100205
10	25.58	324897	100205
10	25.57	324892	100205
10	25.57	324888	100205
10	25.57	324886	100205
10	25.56	324883	100205
10	25.56	324880	100205
10	25.56	324877	100205
10	25.56	324878	100205
10	25.55	324877	100204
10	25.55	324874	100204
10	25.55	324873	100205
10	25.55	324870	100205
10	25.55	324866	100205
10	25.55	324863	100205
10	25.54	324859	100205
10	25.54	324853	100205
10	25.53	324849	100206
10	25.53	324846	100205
10	25.52	324844	100205
10	25.52	324843	33023.2
10	25.52	324843	100204
10	25.52	324841	100204
10	25.52	324840	100204
10	25.51	324840	100204
10	25.51	324836	100204
10	25.51	324834	100204
10	25.51	324831	100204
10	25.5	324828	100204
10	25.5	324824	100204
10	25.5	324820	100204
10	25.49	324816	100204
10	25.49	324812	100205
10	25.49	324810	100205
10	25.49	324809	100205
10	25.49	324805	100205
10	25.49	324804	100205
10	25.49	324803	100205
10	25.48	324801	100205
10	25.48	324802	100205
10	25.48	324802	100205
10	25.48	324801	100205
10	25.48	324801	100205
10	25.48	324800	100205
10	25.48	324800	100205
10	25.48	324799	100205
10	25.48	324797	100205
10	25.47	324793	100205
10	25.47	324789	100205
10	25.47	324786	100205
10	25.46	324780	100205
10	25.46	324776	100205
10	25.45	324773	100205
10	25.45	324766	100205
10	25.44	132095	100205
10	25.44	324752	100206
10	25.43	324744	100206
10	25.42	324739	100205
10	25.42	324734	100206
10	25.41	324727	100206
10	25.41	324719	100206
10	25.4	324715	100206
10	25.4	324707	100206
10	25.39	324701	100207
10	25.39	324699	100207
10	25.39	324697	100206
10	25.39	324693	100206
10	25.38	324688	100207
10	25.38	324685	100206
10	25.37	324679	100206
10	25.36	324672	100206
10	25.36	324669	100206
10	25.35	324664	100206
10	25.35	324660	100205
10	25.34	324656	100205
10	25.33	324653	100204
10	25.33	324648	100204
10	25.33	324646	100204
10	25.32	324639	100205
10	25.32	324636	100204
10	25.31	324629	100205
10	25.31	324619	100206
10	25.3	324612	100206
10	25.3	324605	100206
10	25.29	324593	100206
10	25.28	324587	100207
10	25.28	324583	100207
10	25.28	324578	100207
10	25.27	324571	100207
10	25.27	324570	100207
10	25.27	324564	100207
10	25.26	324556	100208
10	25.26	324553	100208
10	25.25	324549	100208
10	25.25	324543	100208
10	25.25	324540	100208
10	25.24	324535	100208
10	25.23	324528	100208
10	25.23	324525	100208
10	25.22	324519	100208
10	25.22	324514	100208
10	25.22	324510	100208
10	25.21	324505	100208
10	25.2	324501	100207
10	25.2	324491	100208
10	25.2	324488	100208
10	25.19	324482	100208
2.34181e-38	25.18	324476	100208
10	25.18	324473	100208
10	25.18	324470	2.34841e-38
10	25.17	324468	100208
10	25.17	324466	100208
10	25.17	324465	100207
10	25.16	324460	100207
10	25.16	324456	100208
10	25.16	324450	100208
10	25.15	324444	100208
10	25.15	324439	100208
10	25.14	324436	100208
10	25.14	324431	100208
10	25.13	324427	100208
10	25.13	324425	100207
10	25.12	324421	100207
10	25.12	324418	100207
10	25.12	324413	100207
10	25.11	324411	100207
