H_VAL   H_STEP_SIZE 5 0.1
ROLL KP KI KD 25 25 10
PITCH KP KI KD 25 25 10
YAW KP KI KD 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 0.999966 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 372 0 0 0
5 1.99996 182 372 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 0.999966 182 371 0 0 0
5 0.999966 182 371 0 0 0
5 0.999966 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 1.99996 182 371 0 0 0
5 0.999966 182 371 0 0 0
5 0.999966 182 371 0 0 0
5 0.999966 182 371 0 0 0
5 0.999966 182 371 0 0 0
5 0.999966 182 371 0 0 0
5 2.99997 181 371 0 0 0
5 2.99997 181 371 0 0 0
5 2.99997 181 371 0 0 0
5 2.99997 181 371 0 0 0
5 2.99997 181 371 0 0 0
5 2.99997 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 0.999966 181 371 0 0 0
5 0.999966 181 371 0 0 0
5 0.999966 181 371 0 0 0
5 0.999966 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 0.999966 181 371 0 0 0
5 0.999966 181 371 0 0 0
5 0.999966 181 371 0 0 0
5 0.999966 181 371 0 0 0
5 0.999966 181 371 0 0 0
5 0.999966 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
5 1.99996 181 371 0 0 0
