H_VAL   H_STEP_SIZE 0 0.1
ROLL KP KI KD 0 0 0
PITCH KP KI KD 0 0 0
YAW KP KI KD 0 0 0
0	180	180	180	0	0	0	99987.8
0	180	180	180	0	0	0	99987.8
0	180	180	180	0	0	0	99987.8
0	180	180	180	0	0	0	99988.1
0	180	180	180	0	0	0	99988
0	180	180	180	0	0	0	99987.6
0	180	180	180	0	0	0	99987.6
0	180	180	180	0	0	0	99987.3
0	180	180	180	0	0	0	99987.2
0	180	180	180	0	0	0	99987.2
0	180	180	180	0	0	0	99986.8
0	180	180	180	0	0	0	99986.8
0	180	180	180	0	0	0	99986.8
0	180	180	180	0	0	0	99987.2
0	180	180	180	0	0	0	99987.2
0	180	180	180	0	0	0	99986.7
0	180	180	180	0	0	0	99987.2
0	180	180	180	0	0	0	99987.3
0	180	180	180	0	0	0	99987.2
0	180	180	180	0	0	0	99987.2
0	180	180	180	0	0	0	99987.4
0	180	180	180	0	0	0	99987.2
0	180	180	180	0	0	0	99987.4
0	180	180	180	0	0	0	99987.6
0	180	180	180	0	0	0	99987.6
0	180	180	180	0	0	0	99987.7
0	180	180	180	0	0	0	99987.6
0	180	180	180	0	0	0	99987.4
0	180	180	180	0	0	0	99987.7
0	180	180	180	0	0	0	99987.9
0	180	180	180	0	0	0	99987.9
0	180	180	180	0	0	0	99988.2
0	180	180	180	0	0	0	99988
0	180	180	180	0	0	0	99988.1
0	180	180	180	0	0	0	99988.2
0	180	180	180	0	0	0	99987.8
0	180	180	180	0	0	0	99988
0	180	180	180	0	0	0	99988.2
0	180	180	180	0	0	0	99988.3
0	180	180	180	0	0	0	99988.7
0	180	180	180	0	0	0	99988.8
0	180	180	180	0	0	0	99989.3
0	180	180	180	0	0	0	99989.3
0	180	180	180	0	0	0	99989.3
0	180	180	180	0	0	0	99989.3
0	180	180	180	0	0	0	99989.3
0	180	180	180	0	0	0	99989.5
0	180	180	180	0	0	0	99989.8
0	180	180	180	0	0	0	99989.4
0	180	180	180	0	0	0	99989.6
0	180	180	180	0	0	0	99989.7
0	180	180	180	0	0	0	99990.1
0	180	180	180	0	0	0	99990.1
0	180	180	180	0	0	0	99990.2
0	180	180	180	0	0	0	99990.2
0	180	180	180	0	0	0	99990.1
0	180	180	180	0	0	0	99990.2
0	180	180	180	0	0	0	99989.7
0	180	180	180	0	0	0	99989.5
0	180	180	180	0	0	0	99989.3
0	180	180	180	0	0	0	99989
0	180	180	180	0	0	0	99988.5
0	180	180	180	0	0	0	99988.3
0	180	180	180	0	0	0	99988
0	180	180	180	0	0	0	99987.4
0	180	180	180	0	0	0	99987.2
0	180	180	180	0	0	0	99987.2
0	180	180	180	0	0	0	99987.4
