H_VAL   H_STEP_SIZE 5 0.1
ROLL KP KI KD 25 0 10
PITCH KP KI KD 20 0 5
YAW KP KI KD 0 0 0
5 0.917197 183.929 13.165 0 0 0
5 0.917197 183.929 13.165 0 0 0
5 0.904056 183.816 13.1645 0 0 0
5 0.904056 183.816 13.1645 0 0 0
5 0.890915 183.702 13.1641 0 0 0
5 1.00524 183.689 13.1675 0 0 0
5 0.992097 183.575 13.167 0 0 0
5 0.992097 183.575 13.167 0 0 0
5 0.982084 183.46 13.2777 0 0 0
5 0.982084 183.46 13.2777 0 0 0
5 0.978956 183.461 13.1664 0 0 0
5 0.978956 183.461 13.1664 0 0 0
5 0.975828 183.461 13.055 0 0 0
5 0.975828 183.461 13.055 0 0 0
5 0.978956 183.461 13.1664 0 0 0
5 0.965828 183.347 13.1658 0 0 0
5 0.965828 183.347 13.1658 0 0 0
5 0.965828 183.347 13.1658 0 0 0
5 0.965828 183.347 13.1658 0 0 0
5 0.959545 183.351 13.0156 0 0 0
5 0.959545 183.351 13.0156 0 0 0
5 1.08014 183.334 13.1689 0 0 0
5 1.08014 183.334 13.1689 0 0 0
5 1.067 183.22 13.1683 0 0 0
5 0.952687 183.233 13.1653 0 0 0
5 1.067 183.22 13.1683 0 0 0
5 1.06345 183.223 13.1291 0 0 0
5 1.06345 183.223 13.1291 0 0 0
5 1.067 183.22 13.1683 0 0 0
5 1.067 183.22 13.1683 0 0 0
5 1.067 183.22 13.1683 0 0 0
5 1.06985 183.219 13.2795 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05036 183.109 13.1284 0 0 0
5 1.05036 183.109 13.1284 0 0 0
5 1.05036 183.109 13.1284 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 0.939546 183.119 13.1647 0 0 0
5 0.939546 183.119 13.1647 0 0 0
5 0.93639 183.122 13.1256 0 0 0
5 1.05036 183.109 13.1284 0 0 0
5 1.05036 183.109 13.1284 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05036 183.109 13.1284 0 0 0
5 1.05036 183.109 13.1284 0 0 0
5 1.05036 183.109 13.1284 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 1.05386 183.106 13.1676 0 0 0
5 0.939546 183.119 13.1647 0 0 0
5 0.939546 183.119 13.1647 0 0 0
5 0.939546 183.119 13.1647 0 0 0
5 0.939546 183.119 13.1647 0 0 0
5 0.939546 183.119 13.1647 0 0 0
5 0.93639 183.122 13.1256 0 0 0
5 0.93639 183.122 13.1256 0 0 0
5 0.93639 183.122 13.1256 0 0 0
5 0.939546 183.119 13.1647 0 0 0
5 0.939546 183.119 13.1647 0 0 0
5 0.939546 183.119 13.1647 0 0 0
5 0.93639 183.122 13.1256 0 0 0
5 1.05036 183.109 13.1284 0 0 0
5 1.05036 183.109 13.1284 0 0 0
5 1.03727 182.995 13.1277 0 0 0
5 1.03727 182.995 13.1277 0 0 0
5 1.03727 182.995 13.1277 0 0 0
25 1.03727 182.995 13.1277 0 0 0
25 1.03727 182.995 13.1277 0 0 0
25 1.03727 182.995 13.1277 0 0 0
25 1.03727 182.995 13.1277 0 0 0
25 1.03727 182.995 13.1277 0 0 0
25 1.02419 182.881 13.1271 0 0 0
25 1.01111 182.767 13.1264 0 0 0
25 0.998026 182.654 13.1257 0 0 0
25 0.984939 182.54 13.1251 0 0 0
25 0.971853 182.426 13.1244 0 0 0
25 1.09891 182.527 13.1273 0 0 0
25 1.09891 182.527 13.1273 0 0 0
25 1.11199 182.64 13.1281 0 0 0
25 1.11199 182.64 13.1281 0 0 0
25 1.11199 182.64 13.1281 0 0 0
25 1.21286 182.513 13.1295 0 0 0
25 1.4258 182.375 13.0215 0 0 0
25 1.41284 182.261 13.0204 0 0 0
25 1.39986 182.147 13.0193 0 0 0
25 1.29884 182.274 13.0185 0 0 0
25 1.29884 182.274 13.0185 0 0 0
25 1.30066 182.273 13.1296 0 0 0
25 1.31566 182.385 13.2415 0 0 0
25 1.18856 182.285 13.2386 0 0 0
25 1.17538 182.171 13.2377 0 0 0
25 1.28928 182.158 13.2395 0 0 0
25 1.30066 182.273 13.1296 0 0 0
25 1.32478 182.501 13.0206 0 0 0
25 1.3356 182.616 12.9104 0 0 0
25 1.32273 182.502 12.9094 0 0 0
25 1.3118 182.388 13.0195 0 0 0
25 1.28757 182.159 13.1286 0 0 0
25 1.27608 182.044 13.2385 0 0 0
25 1.26838 181.927 13.3881 0 0 0
25 1.15419 181.94 13.3866 0 0 0
25 1.14899 181.943 13.236 0 0 0
25 1.17362 182.172 13.1268 0 0 0
25 1.19979 182.4 13.1286 0 0 0
25 1.21286 182.513 13.1295 0 0 0
25 1.09676 182.527 13.0162 0 0 0
25 1.19979 182.4 13.2405 0 0 0
25 1.27608 182.044 13.2385 0 0 0
25 1.26438 181.929 13.3484 0 0 0
25 1.1358 181.829 13.2351 0 0 0
25 1.2629 181.93 13.2375 0 0 0
25 1.28757 182.159 13.1286 0 0 0
25 1.21077 182.514 13.0184 0 0 0
25 1.22375 182.628 13.0193 0 0 0
25 1.09891 182.527 13.1273 0 0 0
25 1.1867 182.286 13.1277 0 0 0
25 1.26141 181.931 13.1266 0 0 0
25 1.23651 181.702 13.2355 0 0 0
25 1.21013 181.475 13.2324 0 0 0
25 1.12261 181.715 13.2342 0 0 0
25 1.1867 182.286 13.1277 0 0 0
25 1.35298 182.728 13.1336 0 0 0
25 1.26267 182.97 13.022 0 0 0
