H_VAL   H_STEP_SIZE 30 0.1
ROLL KP KI KD 25 25 10
PITCH KP KI KD 25 25 10
YAW KP KI KD 0 0 0
30 2.01156 182.471 17.5871 0 0 0
30 2.01156 182.471 17.5871 0 0 0
30 2.01156 182.471 17.5871 0 0 0
30 2.01156 182.471 17.5871 0 0 0
30 2.00368 182.476 17.4271 0 0 0
30 2.00213 182.477 17.3189 0 0 0
30 1.98347 182.366 17.209 0 0 0
30 2.08109 182.233 17.3172 0 0 0
30 2.07151 182.114 17.5838 0 0 0
30 2.05621 181.999 17.6904 0 0 0
30 2.05621 181.999 17.6904 0 0 0
30 2.04772 182.005 17.4222 0 0 0
30 2.04667 182.007 17.3139 0 0 0
30 2.04667 182.007 17.3139 0 0 0
30 2.04667 182.007 17.3139 0 0 0
30 2.03041 181.892 17.4205 0 0 0
30 2.02019 181.775 17.5788 0 0 0
30 2.13376 181.757 17.5797 0 0 0
30 2.10975 181.646 17.5262 0 0 0
30 2.10908 181.648 17.4181 0 0 0
30 2.1084 181.65 17.3098 0 0 0
30 2.09118 181.537 17.3081 0 0 0
30 2.18734 181.406 17.3068 0 0 0
30 2.30135 181.385 17.5236 0 0 0
30 2.40446 181.253 17.5737 0 0 0
30 2.50045 181.12 17.6799 0 0 0
30 2.47549 181.01 17.5177 0 0 0
30 2.36236 181.03 17.4096 0 0 0
30 2.24907 181.049 17.3014 0 0 0
30 2.15271 181.182 17.1947 0 0 0
30 2.1357 181.066 17.3012 0 0 0
30 2.02234 181.084 17.301 0 0 0
30 2.1357 181.066 17.3012 0 0 0
30 2.1358 181.065 17.4095 0 0 0
30 2.1358 181.065 17.4095 0 0 0
30 2.1358 181.065 17.4095 0 0 0
30 2.11848 180.951 17.4076 0 0 0
30 2.00512 180.97 17.2993 0 0 0
30 2.00518 180.969 17.4075 0 0 0
30 1.89185 180.986 17.4074 0 0 0
30 1.98786 180.855 17.4058 0 0 0
30 2.23178 180.934 17.4076 0 0 0
30 2.47549 181.01 17.5177 0 0 0
30 2.45807 180.897 17.5155 0 0 0
30 2.4929 181.124 17.5199 0 0 0
30 2.26639 181.178 17.4113 0 0 0
30 2.00512 180.97 17.2993 0 0 0
30 1.90894 181.101 17.3008 0 0 0
30 1.92615 181.214 17.3024 0 0 0
30 2.11849 180.953 17.2994 0 0 0
30 2.36236 181.03 17.4096 0 0 0
30 2.49292 181.126 17.4118 0 0 0
30 2.34505 180.917 17.4076 0 0 0
30 2.21446 180.821 17.4056 0 0 0
30 2.00512 180.97 17.2993 0 0 0
30 1.9879 180.857 17.2975 0 0 0
