H_VAL   H_STEP_SIZE 10 0.1
ROLL KP KI KD 2 0 1
PITCH KP KI KD 2 0 1
YAW KP KI KD 0 0 0
10 8.2808 1.25151 181.403 0 0 0
10 8.2808 1.25151 181.403 0 0 0
10 8.2808 1.25151 181.403 0 0 0
10 8.2808 1.25151 181.403 0 0 0
10 8.2808 1.25151 181.403 0 0 0
10 8.2808 1.25151 181.403 0 0 0
10 8.2808 1.25151 181.403 0 0 0
10 8.2808 1.25151 181.403 0 0 0
10 8.2808 1.25151 181.403 -0.6 0.3 -0.4
10 8.2808 1.25151 181.403 -0.6 0.3 -0.4
10 8.2808 1.25151 181.403 -0.1 0 1.7
10 8.2808 1.25151 181.403 -0.1 0 1.7
10 8.2808 1.25151 181.403 -0.1 0 1.7
10 8.17288 2.04281 181.233 -0.5 -0.1 -0.7
10 8.17288 2.04281 181.233 -0.5 -0.1 -0.7
10 8.17288 2.04281 181.233 -0.5 -0.1 -0.7
10 8.17288 2.04281 181.233 -0.5 -0.1 -0.7
10 8.17288 2.04281 181.233 0.3 0 1.3
10 8.17288 2.04281 181.233 0.3 0 1.3
10 8.17933 1.96106 181.698 0.3 0 1.3
10 8.17933 1.96106 181.698 0.1 0.1 -0.4
10 8.17933 1.96106 181.698 0.1 0.1 -0.4
10 8.16197 0.686378 181.559 -0.6 -0.3 -1.4
10 8.16197 0.686378 181.559 -0.6 -0.3 -1.4
10 8.16197 0.686378 181.559 -0.3 -0.2 -0.3
10 8.15441 0.130387 181.828 0.1 0 0.9
10 8.15441 0.130387 181.828 0.1 0 0.9
10 8.15441 0.130387 181.828 0.1 0 0.9
10 8.04807 0.676925 181.445 -0.1 0.5 -0.5
10 8.04807 0.676925 181.445 -0.4 0.2 -1.5
10 8.04807 0.676925 181.445 -0.2 -0.3 -0.9
10 8.27595 0.793926 181.436 0.1 -0.6 0
10 8.27595 0.793926 181.436 0.1 -0.6 0.5
10 8.27595 0.793926 181.436 0.1 -0.6 0.5
10 8.27595 0.793926 181.436 0.1 -0.3 1.2
10 8.05143 0.913905 181.544 -0.1 0 0.1
10 8.05143 0.913905 181.544 -0.1 0.6 0
10 8.05143 0.913905 181.544 -0.1 0.8 -1.4
10 8.27643 0.900081 181.313 -0.2 0.4 -0.8
10 8.27643 0.900081 181.313 -0.2 0.4 -0.8
10 8.27643 0.900081 181.313 0.1 -0.4 0.8
10 8.27643 0.900081 181.313 0.1 -0.4 0.8
10 8.27643 0.900081 181.313 0.1 -0.6 0.6
10 8.05278 1.02838 181.535 0 0 -0.9
10 8.05278 1.02838 181.535 -0.1 0.3 -0.9
10 8.05278 1.02838 181.535 -0.1 0.3 -0.9
10 8.27845 1.02274 181.419 -0.1 0.8 -0.3
10 8.27845 1.02274 181.419 -0.1 0.8 -0.3
10 8.27845 1.02274 181.419 0.1 -0.1 0.7
10 8.27845 1.02274 181.419 0 -0.6 0.3
10 8.05308 1.13479 181.413 -0.1 -1.1 -0.4
10 8.05308 1.13479 181.413 -0.2 -0.4 -0.6
10 8.05308 1.13479 181.413 0 -0.2 -0.6
10 8.28066 1.14539 181.525 0 -0.2 -0.6
10 8.28066 1.14539 181.525 0 0.4 0.3
10 8.28066 1.14539 181.525 0.1 0.6 1
10 8.28066 1.14539 181.525 0.1 0.7 0.9
10 8.05308 1.13479 181.413 0.1 0.7 0.9
10 8.05308 1.13479 181.413 0 0.2 0
10 8.05308 1.13479 181.413 -0.1 -0.1 -0.6
10 8.05308 1.13479 181.413 -0.3 -0.5 -1
20 8.27964 1.13713 181.411 -0.1 -0.6 -0.3
20 8.27964 1.13713 181.411 0 -0.3 0.1
20 8.27964 1.13713 181.411 0.2 0 0.7
20 8.27964 1.13713 181.411 0.2 0.7 0.4
20 8.27964 1.13713 181.411 0.2 0.7 0.4
20 8.27964 1.13713 181.411 -0.4 0.4 -0.7
20 8.16434 1.11967 181.184 -0.4 0.3 -0.7
20 8.16434 1.11967 181.184 -0.5 -0.7 -0.4
20 8.16434 1.11967 181.184 0 -0.9 0.2
20 8.16434 1.11967 181.184 0 -0.9 0.2
20 8.16434 1.11967 181.184 0.1 -0.6 0.6
20 8.16434 1.11967 181.184 0.3 -0.1 0.9
20 8.16434 1.11967 181.184 0.2 -0.4 0.3
20 8.16434 1.11967 181.184 -0.1 0.3 -0.3
20 8.16434 1.11967 181.184 0 0.6 -0.6
20 8.16434 1.11967 181.184 0 0.6 -0.6
20 8.16434 1.11967 181.184 0 0.6 -0.6
20 8.16434 1.11967 181.184 0 0.6 -0.6
20 8.16434 1.11967 181.184 -0.6 -1.1 0.3
20 8.16434 1.11967 181.184 -1.2 -0.4 0.1
20 8.05063 0.905873 181.429 -0.1 -0.4 -0.4
20 8.05063 0.905873 181.429 0.6 -0.3 -0.6
20 8.05063 0.905873 181.429 0.9 0.4 -0.3
20 8.05063 0.905873 181.429 1 0.1 0.1
20 8.16537 1.12781 181.298 0.9 0.4 0.6
20 8.16537 1.12781 181.298 0.4 0 0.3
20 8.16537 1.12781 181.298 0.4 0 0.3
20 8.16537 1.12781 181.298 -1 0 0.3
20 8.16537 1.12781 181.298 -1 -0.7 -0.6
20 8.16537 1.12781 181.298 -1 -0.7 -0.6
20 8.16396 0.907102 181.428 -0.2 -0.1 -0.3
20 8.16396 0.907102 181.428 0.4 1.2 0.1
20 8.16246 0.997097 181.077 1 1.8 0.3
20 8.16246 0.997097 181.077 1.1 0.1 0.3
20 8.16246 0.997097 181.077 0 0.2 0
20 8.16246 0.997097 181.077 -0.1 -1.6 0
20 8.16609 1.02969 181.535 -1.2 -2.1 0.2
20 8.16609 1.02969 181.535 -1.4 -0.8 -0.5
20 8.16197 0.686378 181.559 -1.6 -0.4 0.1
20 8.16197 0.686378 181.559 1.5 5.7 -0.9
20 8.38264 1.16892 180.259 7 15.1 -2.6
