10.0001	28.6	329078	100021
10	28.6	329079	100021
10	28.6	329079	100021
10	28.6	329078	100021
10	28.6	329078	100020
10	28.6	329080	100020
10	28.6	329078	100020
10	28.6	329073	100021
10	28.6	329071	100021
10	28.59	329069	100021
10	28.59	329067	100021
10	28.59	329063	100022
10	28.59	329062	100022
10	28.59	329061	100022
10	28.59	329063	100022
10	28.59	329064	100022
10	28.59	329064	100022
10	28.59	329064	100022
10	28.59	329068	100021
10	28.6	329069	100021
10	28.6	329070	100021
10	28.6	329071	100021
10	28.6	329072	100021
10	28.6	329072	100021
10	28.6	329074	100021
10	28.6	329075	100021
10	28.6	329078	100020
10	28.6	329078	100021
10	28.6	329081	100020
10	28.6	329081	100021
10	28.6	132094	100020
10	28.6	329085	100020
10	28.61	329086	100020
10	28.61	329087	100020
10	28.61	329089	100020
10	28.61	329090	100020
10	28.61	329092	100020
10	28.61	329093	100020
10	28.61	329094	100020
10	28.61	329096	100019
10	28.61	329096	100019
10	28.61	329097	100020
10	28.61	329099	100019
10	28.62	329099	100020
10	28.62	329099	100020
10	28.62	329101	100019
10	28.62	329101	100020
10	28.62	329101	100020
10	28.62	329103	100020
10	28.62	329103	100020
10	28.62	329105	100020
10	28.62	329106	100020
10	28.63	329106	100020
10	28.63	329107	100020
10	28.63	329108	100020
10	28.63	327688	100020
10	28.63	329115	100019
10	28.63	329115	100019
10	28.63	329116	100019
10	28.63	329118	100019
10	28.63	329119	100019
10	28.63	329120	100019
10	28.64	329122	100019
10	28.64	329124	100019
