10	21.69	318569	100591
10	21.69	318569	100591
10	21.69	318568	100591
10	21.69	318568	100591
10	21.69	318568	100591
10	21.69	318569	100591
10	21.69	318568	100591
10	21.69	318569	100591
10	21.69	318570	100591
10	21.69	318570	100591
10	21.69	318569	100590
10	21.69	318567	100591
10	21.68	318563	100591
10	21.68	318560	100591
10	21.68	318559	100591
10	21.68	318556	100591
10	21.67	318553	100590
10	21.67	318551	100590
10	21.67	318546	100591
10	21.66	318546	100590
10	21.66	318543	100591
10	21.66	318540	100591
10	21.66	318539	100591
10	21.66	318535	100592
10	21.66	318534	100591
10	21.66	318533	100591
10	21.65	318527	100592
10	21.65	318525	100592
10	21.65	318520	100592
10	21.64	318513	100592
10	21.64	318506	100593
10	21.64	318500	100593
10	21.63	318493	100593
10	21.63	318490	100593
10	21.62	318486	100593
10	21.62	318481	100592
10	21.61	318489	100591
10	21.61	318495	100589
10	21.6	318502	100587
10	21.6	318507	100586
10	21.6	318510	100585
10	21.59	318518	100583
10	21.59	318541	100579
10	21.59	318545	100578
10	21.59	318540	100579
10	21.59	318526	100580
10	21.58	318510	100583
10	21.58	318494	100585
10	21.58	318487	100586
10	21.58	318477	100587
10	21.58	318464	100589
10	21.58	318457	100590
10	21.58	318453	100591
-2.12676e+38	21.5698	318445	100592
10	21.57	318439	100593
10	21.57	318436	100593
10	21.57	318432	100594
10	21.57	318430	100594
10	21.57	318430	100594
10	21.57	318428	100594
10	21.57	318427	100594
10	21.57	318428	100594
10	21.57	318431	100593
10	21.57	318427	100594
10	21.57	318427	100593
10	21.57	318424	100594
10	21.56	-nan	100592
10	21.56	318425	100593
10	21.56	318425	100593
10	21.56	318424	100593
10	21.56	318426	100592
10	21.56	318425	100592
10	21.55	318429	100591
10	21.55	318437	100590
10	21.55	318442	100589
10	21.55	318443	100589
10	21.55	318447	100588
10	21.55	318448	100587
10	21.55	318450	100587
10	21.55	318451	100586
10	21.55	318454	100586
10	21.55	318454	100586
10	21.55	318454	100586
10	21.55	318454	100586
-2.12676e+38	21.5498	318453	100585
10	21.54	318454	100585
10	21.54	318455	100584
10	21.54	318453	100584
10	21.54	318449	100585
10	21.53	318448	100584
10	21.53	318449	100583
10	21.53	318450	100583
10	21.53	318452	100582
10	21.52	318452	100581
10	21.52	318447	100582
10	21.52	318444	100582
10	21.52	318441	100582
10	21.52	318437	100583
10	21.51	318433	100583
10	21.51	318431	100583
10	21.51	318429	100583
10	21.51	318426	100584
10	21.51	318425	100584
10	21.51	318420	100585
10	21.51	318417	100585
