0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0.01666903868	0.3889442384
8	0.01481692307	0.4370992482
9	0.02222538367	0.488958478
10	0.02037326805	0.4463598132
11	0.02963384613	0.4815500081
12	0.03519019112	0.4852542281
13	0.04259865358	0.492662698
14	0.03148595989	0.5389655828
15	0.03148595989	0.5519303679
16	0.03519019112	0.5723036528
17	0.04259865358	0.5889726877
18	0.04445076734	0.5926769376
19	0.04815499857	0.5852684975
20	0.04259865358	0.6074938774
21	0.02407749929	0.6111980677
22	0.01296480652	0.6352756023
23	0.007408460602	0.6426840425
24	0.005556345917	0.6612052321
25	0.003704229603	0.6834306121
26	-0.001852116315	0.711212337
27	-0.005556347314	0.7186207771
28	-0.007408462465	0.722325027
29	0.1574298143	1.648382664
30	0.1926200092	1.892861962
