H_VAL   H_STEP_SIZE 15 0.1
ROLL KP KI KD 25 25 10
PITCH KP KI KD 20 0 5
YAW KP KI KD 0 0 0
15 1.13333 183.003 37.198 0 0 0
15 1.13333 183.003 37.198 0 0 0
15 1.13333 183.003 37.198 0 0 0
15 1.13333 183.003 37.198 0 0 0
15 1.13333 183.003 37.198 0 0 0
15 1.09506 182.895 37.1111 0 0 0
15 1.20412 182.859 37.1133 0 0 0
15 1.16761 182.75 37.1132 0 0 0
15 1.27802 182.713 37.2021 0 0 0
15 1.38694 182.677 37.2039 0 0 0
15 1.49584 182.64 37.2057 0 0 0
15 1.45927 182.532 37.2052 0 0 0
15 1.56817 182.495 37.2068 0 0 0
15 1.56817 182.459 37.2081 0 0 0
15 1.7136 182.567 37.2088 0 0 0
15 1.7136 182.567 37.2088 0 0 0
15 1.7144 182.566 37.2954 0 0 0
15 1.7144 182.566 37.2954 0 0 0
15 1.7865 182.421 37.296 0 0 0
15 1.82247 182.531 37.2101 0 0 0
15 1.82247 182.531 37.2101 0 0 0
15 1.82247 182.531 37.2101 0 0 0
15 1.82313 182.53 37.2967 0 0 0
15 1.82313 182.53 37.2967 0 0 0
15 1.82313 182.53 37.2967 0 0 0
15 1.82313 182.53 37.2967 0 0 0
15 1.82247 182.531 37.2101 0 0 0
15 1.93132 182.494 37.2113 0 0 0
15 1.82247 182.531 37.2101 0 0 0
15 1.93184 182.493 37.2979 0 0 0
15 1.93184 182.493 37.2979 0 0 0
15 1.93184 182.493 37.2979 0 0 0
15 1.93184 182.493 37.2979 0 0 0
15 1.93184 182.493 37.2979 0 0 0
15 1.93132 182.494 37.2113 0 0 0
15 1.93184 182.493 37.2979 0 0 0
15 1.93184 182.493 37.2979 0 0 0
15 1.89523 182.385 37.2971 0 0 0
15 2.00392 182.348 37.2981 0 0 0
15 2.00392 182.348 37.2981 0 0 0
15 1.89523 182.385 37.2971 0 0 0
15 1.89523 182.385 37.2971 0 0 0
15 1.89523 182.385 37.2971 0 0 0
15 2.00392 182.348 37.2981 0 0 0
15 2.00392 182.348 37.2981 0 0 0
15 2.00422 182.347 37.3845 0 0 0
15 2.00392 182.348 37.2981 0 0 0
15 1.96731 182.239 37.2972 0 0 0
15 1.96731 182.239 37.2972 0 0 0
15 2.00392 182.348 37.2981 0 0 0
15 2.04053 182.457 37.299 0 0 0
15 2.04053 182.457 37.299 0 0 0
15 2.04753 182.453 37.4884 0 0 0
15 2.0107 182.344 37.4875 0 0 0
15 2.0107 182.344 37.4875 0 0 0
15 2.08273 182.199 37.4873 0 0 0
15 2.07601 182.203 37.2979 0 0 0
15 2.11262 182.311 37.2989 0 0 0
15 2.0107 182.344 37.4875 0 0 0
15 2.04753 182.453 37.4884 0 0 0
15 2.04753 182.453 37.4884 0 0 0
15 2.15636 182.416 37.4893 0 0 0
15 2.11954 182.307 37.4883 0 0 0
15 2.11954 182.307 37.4883 0 0 0
15 2.11954 182.307 37.4883 0 0 0
15 2.11954 182.307 37.4883 0 0 0
15 2.11954 182.307 37.4883 0 0 0
15 2.15636 182.416 37.4893 0 0 0
15 2.15636 182.416 37.4893 0 0 0
15 2.15636 182.416 37.4893 0 0 0
15 2.15636 182.416 37.4893 0 0 0
15 2.11954 182.307 37.4883 0 0 0
15 2.11969 182.306 37.5746 0 0 0
15 2.15658 182.415 37.5756 0 0 0
15 2.19346 182.523 37.5766 0 0 0
15 2.19317 182.524 37.4903 0 0 0
15 2.19317 182.524 37.4903 0 0 0
15 2.19317 182.524 37.4903 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.22838 182.271 37.489 0 0 0
15 2.15636 182.416 37.4893 0 0 0
15 2.15658 182.415 37.5756 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.15658 182.415 37.5756 0 0 0
15 2.15658 182.415 37.5756 0 0 0
15 2.15658 182.415 37.5756 0 0 0
15 2.26526 182.378 37.5764 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.19144 182.159 37.6603 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.22839 182.269 37.5753 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.15449 182.051 37.6592 0 0 0
15 2.15449 182.051 37.6592 0 0 0
15 2.15449 182.051 37.6592 0 0 0
15 2.26331 182.016 37.5734 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.19151 182.161 37.5742 0 0 0
15 2.19144 182.159 37.6603 0 0 0
15 2.19144 182.159 37.6603 0 0 0
15 2.15449 182.051 37.6592 0 0 0
15 2.26303 182.014 37.6595 0 0 0
15 2.26331 182.016 37.5734 0 0 0
15 2.26303 182.014 37.6595 0 0 0
15 2.19144 182.159 37.6603 0 0 0
15 2.22838 182.268 37.6614 0 0 0
15 2.26533 182.376 37.6624 0 0 0
15 2.22838 182.268 37.6614 0 0 0
15 2.19144 182.159 37.6603 0 0 0
15 2.26303 182.014 37.6595 0 0 0
15 2.18914 181.797 37.6571 0 0 0
15 2.22574 181.904 37.7442 0 0 0
15 2.26303 182.014 37.6595 0 0 0
15 2.22838 182.268 37.6614 0 0 0
15 2.26533 182.376 37.6624 0 0 0
15 2.26533 182.376 37.6624 0 0 0
15 2.22838 182.268 37.6614 0 0 0
15 2.26985 182.01 37.8492 0 0 0
15 2.22574 181.904 37.7442 0 0 0
15 2.22608 181.906 37.6583 0 0 0
