sensor is a BMP280
-2.11
9.51
-1.06
-5.81
-16.38
-28.54
-23.25
-8.46
-30.12
-14.80
-8.46
-21.14
-11.63
-27.48
-7.40
-0.53
-19.55
-13.74
9.51
8.72
-12.15
-20.08
-7.93
-2.64
-12.15
-14.80
-2.64
3.43
8.46
-4.23
-10.57
4.23
-8.98
-8.98
-2.64
-16.91
3.17
4.23
-13.74
-7.93
-2.64
-18.50
-20.08
-11.63
-5.28
-5.28
8.46
6.87
-6.34
14.80
-4.23
-3.70
-13.21
-2.11
-13.74
14.00
-5.28
-2.64
6.34
8.19
0.26
-13.74
-1.06
-2.11
8.19
3.70
-8.98
-8.46
-7.93
-29.07
7.13
-10.04
5.28
-4.76
-20.08
-15.85
-13.21
-23.25
-2.64
4.49
11.63
-14.80
-52.32
-20.08
-25.89
-25.89
-1.06
-13.74
-20.08
-20.08
-21.14
-3.17
-13.21
-13.21
-4.76
-1.06
-17.97
-29.59
-15.33
-1.06
-39.63
-11.63
-5.81
-11.63
-6.34
-25.37
-20.61
-12.15
3.96
-6.34
-26.95
-24.31
-7.40
2.11
0.26
-11.63
-7.93
-25.37
-32.24
-11.63
-28.01
-0.53
-29.07
-23.78
-9.51
-14.80
1.85
7.93
-13.74
5.55
-10.04
-3.70
-28.01
-8.46
-17.44
-18.50
2.11
11.63
11.63
10.30
10.83
-10.04
-5.81
-19.02
-22.72
-8.46
-10.57
6.08
-5.81
-7.93
4.76
1.32
-0.53
-0.53
-4.76
-9.51
0.26
-15.85
-14.27
-5.81
-21.14
-18.50
-3.70
-4.23
0.26
-17.97
-14.27
-17.44
-19.55
-10.04
3.43
-4.23
-2.11
-5.28
15.85
-7.93
24.04
-2.11
-20.61
-1.59
-4.76
-6.87
-6.87
0.26
-22.72
-2.64
3.70
1.59
0.26
5.81
0.26
2.64
-7.40
0.26
12.68
10.83
20.35
15.85
-5.81
8.19
3.43
-23.25
10.83
-3.70
11.89
-17.44
-2.64
-5.81
23.52
-9.51
10.04
-1.59
13.48
19.29
2.64
-4.76
13.21
-3.17
-15.33
-14.27
-29.07
-28.54
-1.59
-19.02
-19.55
-23.25
-17.97
-5.28
-4.23
-10.57
10.04
-4.23
-10.04
-20.61
-12.15
-21.14
3.43
-6.34
2.91
-21.14
-12.15
-15.85
-11.63
-30.65
-21.67
-16.91
-35.41
7.93
-2.11
-3.70
-9.51
-23.78
-8.98
-5.81
1.06
-9.51
-16.91
-11.63
-16.38
-31.71
-17.44
-3.17
-9.51
-15.85
3.43
-15.85
10.83
-0.53
-4.76
-23.78
-2.11
-16.91
-16.38
-12.15
-10.57
-21.14
-16.91
-10.04
4.23
-15.85
-15.33
-10.57
-21.14
-35.41
-7.40
-2.64
-33.82
-41.75
-39.11
-16.38
8.46
5.55
-25.37
-20.61
-35.93
-26.42
-26.95
-33.82
-11.63
-29.07
-28.01
-8.98
-15.85
-19.02
-28.01
-13.21
-17.44
-8.98
-17.97
-1.06
-8.98
-2.64
3.17
-5.28
-3.70
-6.87
-7.93
-6.87
-13.74
-13.21
7.66
-1.06
-14.80
21.40
6.34
1.59
-4.76
-1.06
11.89
-1.06
-14.80
4.49
-16.91
10.57
12.15
5.28
-19.55
15.33
18.76
-4.23
0.00
2.11
7.66
-1.06
7.40
-8.98
-1.06
-11.63
-25.37
-19.02
-19.02
9.78
11.36
-10.57
-6.87
-17.97
-13.74
-13.74
2.11
-8.46
-29.07
-11.10
-20.08
-36.46
-41.22
-29.59
-12.68
-23.25
-4.23
-27.48
-31.71
-10.57
-7.93
-4.23
-23.25
-8.46
-10.57
-20.08
-16.38
-20.61
-15.33
-5.28
-18.50
-16.38
-36.99
7.93
3.17
-19.02
-17.97
-19.02
24.31
-19.02
-10.57
-15.85
-4.76
-14.80
-31.18
-34.88
-31.71
-16.38
-17.44
-13.21
-29.59
-7.93
-5.81
3.17
-7.93
-1.06
-33.82
-42.28
-14.80
-15.85
-3.17
-11.10
-21.67
-15.85
-14.80
-17.97
-8.46
-24.31
-16.38
-5.28
-30.65
-31.18
-15.85
-16.91
-21.67
-12.15
-24.84
-29.07
-22.20
-30.65
11.63
-7.40
-21.67
-37.52
-3.70
-30.65
-20.08
-34.35
-35.41
-29.07
-21.14
-3.17
-4.23
-24.31
-31.18
-13.21
8.19
-25.37
-3.17
-17.44
-7.40
-15.85
-26.95
-52.32
-28.54
-34.35
-48.09
-38.58
-30.12
-35.93
-41.22
-39.11
-16.91
1.85
-15.85
-38.05
-22.72
-12.15
-4.76
22.99
-13.21
-17.97
-1.06
-50.73
-30.65
-14.27
-22.72
-21.14
-20.08
-22.20
-18.50
-14.27
-32.24
-31.18
-26.42
-32.24
-7.93
-19.55
-28.01
-7.40
-19.02
-11.63
-22.72
-12.15
-29.07
-23.25
-21.14
-11.10
-4.23
-15.33
-22.20
-32.24
-28.54
-30.65
-17.44
-35.93
-21.67
-19.55
-19.02
-20.61
5.55
-5.81
-12.15
-36.46
3.17
-4.76
-4.23
-12.68
16.12
-20.61
5.55
-29.07
-19.02
-14.80
-25.37
-12.68
-8.46
-7.93
-6.34
-15.33
7.66
-0.53
-26.95
-7.93
-0.53
-21.67
-6.87
-24.31
-11.63
-13.74
-1.59
-18.50
-6.87
-14.80
-24.84
-26.42
-36.46
-47.56
-45.98
-31.71
-13.21
-20.08
-23.25
-7.40
-24.31
-11.63
-13.21
-15.85
-11.63
-12.68
7.13
-15.33
-13.21
-15.33
-35.41
-24.84
-16.38
-12.68
-32.24
-22.72
-40.16
-9.51
-44.92
-29.07
-45.98
-40.16
-23.78
-23.78
-19.55
-19.55
-29.07
-56.54
-26.95
-35.93
-19.55
-42.80
-27.48
-34.35
-17.44
-13.74
-40.69
-24.84
-24.84
-31.71
-40.69
-35.93
-39.11
-16.91
-33.29
-6.87
-5.81
-23.78
-8.46
-17.97
-45.45
0.26
-26.42
-38.58
-49.67
-44.39
-32.76
-33.29
-43.86
-28.01
-41.75
-42.80
-54.96
-73.46
-42.28
-37.52
-57.60
-37.52
-47.56
-49.67
-56.54
-47.56
-51.26
-57.60
-48.09
-52.32
-40.69
-43.86
-44.39
-37.52
-36.46
-39.63
-29.07
-36.99
-49.67
-40.69
-42.80
-47.56
-51.79
-37.52
-28.01
-34.35
-28.01
-47.56
-43.86
-43.33
-54.43
-37.52
-39.63
-40.16
-12.68
-43.33
-42.28
-43.33
-32.24
-32.76
-37.52
-17.97
-24.84
-40.16
-17.97
-24.84
-41.22
-41.75
-20.08
-42.80
-30.65
-17.44
-15.33
-35.41
-17.97
0.26
-19.55
-17.97
-5.28
-11.10
-20.61
-18.50
-21.67
-30.65
-34.35
-17.97
-30.12
-18.50
-20.61
-22.72
-26.95
-15.85
-24.84
-35.93
-23.78
-31.18
0.26
-16.91
-23.25
-47.03
-38.58
-35.93
-35.41
0.53
-14.27
-6.87
-6.87
-12.15
-15.85
-10.04
4.76
2.91
-3.70
-6.87
-38.58
-17.97
-10.04
-21.67
-14.80
-25.37
-37.52
-34.35
-19.02
-47.56
-37.52
-41.75
-14.27
-20.08
-28.01
-21.14
-21.14
-21.67
-14.27
-30.65
-15.33
-35.41
-35.93
-8.98
-34.35
-16.38
-25.37
-32.76
-37.52
-19.02
-45.45
-28.01
-5.81
-41.22
-3.70
-2.11
-20.61
-28.54
-25.37
-26.95
-16.38
-1.06
-3.17
-2.64
-20.08
-19.02
-29.07
-19.02
-20.61
-17.97
-14.80
-23.78
-28.54
-22.20
-16.91
-25.89
-12.68
7.66
-20.08
-14.27
-10.57
-21.14
-8.98
-15.85
-36.46
-20.08
-15.85
-36.46
-44.39
-34.35
-32.76
-24.31
-28.54
-6.87
-21.67
-6.87
-28.54
-31.18
-19.55
-33.29
-32.24
-13.74
-22.20
-21.67
-38.58
-13.21
-38.05
-17.97
-15.33
-15.33
-14.80
-21.14
-33.29
-7.93
-24.84
-14.80
-9.51
-5.81
-28.01
-25.37
-21.14
-36.46
-20.61
-3.17
-16.91
-4.23
-37.52
-35.41
-17.97
-25.89
-7.93
-15.85
-3.17
-18.50
-29.07
-15.33
-24.84
-10.04
2.91
-11.10
-32.76
-5.81
-15.33
-7.93
-12.15
-20.08
-7.93
-7.93
-15.85
4.23
8.72
-4.23
17.70
-36.46
-13.21
-32.76
-15.33
-25.89
-7.93
-12.15
3.70
-2.11
-17.97
-36.99
-22.20
-21.67
-34.88
19.55
-23.25
3.17
-4.23
1.85
4.49
-17.97
-11.10
-3.17
-17.97
6.08
-3.17
-8.98
-11.10
12.95
-12.15
9.78
4.49
-4.23
1.85
-12.15
-17.97
-3.70
-8.98
-9.51
-6.34
-1.06
3.70
-4.76
11.89
24.31
12.95
3.17
-2.11
-1.06
15.33
16.12
6.34
-3.70
-8.98
-3.70
-25.37
4.23
-17.44
-7.93
-1.59
-1.06
-1.06
6.08
-16.38
-0.53
-8.98
-3.17
26.95
8.72
18.50
16.12
9.25
3.70
-14.27
-1.06
-11.10
14.27
6.34
0.53
-13.21
9.51
-7.93
8.72
13.74
29.59
33.56
34.88
17.17
2.38
3.70
-3.17
18.76
34.61
22.20
-1.59
15.33
1.06
17.44
-3.70
0.00
8.46
-2.64
8.46
-4.23
28.54
12.68
-5.81
1.59
17.70
-5.81
5.81
1.32
11.36
2.11
15.06
16.91
-12.68
-2.64
-8.98
12.42
22.20
1.59
-2.64
6.87
-17.97
-2.11
-11.63
-4.76
-7.93
-4.23
-19.55
3.70
9.78
25.10
9.25
-7.93
-8.46
1.59
22.72
-6.34
19.55
25.63
34.09
-2.11
3.96
6.87
23.52
16.38
26.42
40.16
5.02
10.83
24.31
-2.64
22.99
2.91
15.06
7.13
18.23
25.63
24.31
16.12
11.36
-8.46
7.13
-2.11
-13.74
10.04
-13.74
14.00
19.55
-8.46
27.22
-17.97
-19.55
-10.57
-5.81
-21.14
-35.93
-18.50
-44.39
-17.44
-15.33
-32.76
-21.14
-31.71
-26.42
-24.84
-25.37
-16.91
-29.07
5.81
-27.48
-6.87
-27.48
-27.48
-39.63
-14.80
-27.48
-2.64
-24.84
-12.68
-8.46
10.30
-17.97
-16.38
-9.51
8.98
-15.33
-6.34
-13.21
-8.98
-10.04
-14.80
-27.48
-2.64
-4.23
-6.87
-25.37
1.59
-4.76
-11.63
-15.33
-16.91
0.26
-7.40
-10.57
5.81
5.81
12.42
-10.04
-8.46
-8.98
-5.81
-12.68
-15.85
3.70
-14.80
-16.91
-13.74
-12.68
-2.11
-6.34
-10.04
-21.14
-17.97
-8.46
-2.11
5.55
-12.68
4.23
0.53
-2.11
-10.04
-19.02
-31.71
-22.72
-16.38
-7.93
-10.04
-4.23
-26.42
-4.76
-6.87
-7.40
-20.61
-21.67
-36.46
-30.65
-25.89
-21.67
-30.12
-23.78
-13.21
-6.34
-15.85
4.49
-11.10
-4.23
-19.02
-21.67
-31.18
-9.51
-40.69
-17.44
-1.06
20.87
0.53
-41.75
-3.17
-24.84
-31.71
-40.16
-20.61
-11.10
-17.97
-14.27
-19.55
-15.85
0.53
4.49
-17.97
7.40
-15.33
-25.37
16.65
1.59
0.53
-41.75
0.53
-9.51
-10.04
-10.04
-25.89
-16.91
2.91
-23.78
-6.34
-6.87
-8.46
-28.01
-21.67
-14.80
-6.87
-1.06
0.53
15.06
-23.25
-12.15
-1.59
2.91
-6.34
-1.59
-12.68
7.40
6.61
-9.51
-5.81
-7.93
1.85
-7.93
-3.70
-3.17
-12.15
-7.93
-17.44
-23.25
-1.06
-23.78
19.82
-1.59
-3.17
-17.44
0.53
6.61
0.53
-10.04
-13.74
0.53
-8.46
-12.68
-4.23
-2.64
14.00
5.55
21.93
2.91
3.17
8.72
-4.76
-11.63
-3.17
-2.11
-2.64
-12.15
-2.64
10.57
-22.72
-19.02
-2.11
-10.04
-25.89
-10.57
0.00
-22.20
1.85
11.36
-4.23
-2.11
-17.97
-28.54
-12.15
-7.93
-26.95
-15.33
4.23
-3.70
-5.81
-16.38
-14.27
-7.40
-10.57
-0.53
-20.61
-10.04
-18.50
5.28
0.79
-12.15
-5.28
0.79
-24.31
-4.23
-6.34
-1.06
8.72
1.85
3.96
18.23
-7.93
14.80
-2.11
-11.63
2.91
-17.44
-5.81
-21.14
3.96
-2.64
-9.51
-9.51
-19.02
-21.14
-32.24
-39.11
-30.12
-10.04
-16.91
-31.18
-12.15
-12.15
-13.21
-39.63
-49.67
-38.05
-43.86
-32.76
-2.64
-32.24
-33.29
-16.91
-13.21
-24.84
-23.25
-6.87
-6.34
-12.68
-1.59
3.43
-8.46
-4.23
-0.53
-4.23
-4.76
-22.72
-18.50
-6.87
-8.46
-17.97
9.25
-30.12
-28.01
-3.70
5.81
-22.72
-13.21
-33.82
-22.20
-6.34
-16.38
-17.44
-3.70
-11.63
-18.50
-7.40
-19.02
-12.68
-24.84
-7.40
-28.54
-28.54
-22.72
-8.98
-16.38
-14.27
-0.53
-4.23
-7.40
-14.80
-11.63
-15.33
-16.91
-15.85
-7.40
-32.24
-10.04
-17.97
-15.33
-9.51
8.46
4.76
-2.11
-13.74
-15.85
-19.55
-5.81
-23.25
-14.27
-20.61
-17.97
-7.40
-9.51
3.96
-7.93
-8.46
-33.82
-25.89
-16.91
-15.85
-16.91
-15.85
-15.85
-4.23
-11.10
-15.33
2.11
-15.85
-10.57
-26.42
-15.85
-17.44
-37.52
-6.87
-10.04
17.97
-4.23
-22.20
-13.21
-2.64
-23.25
-21.14
-13.74
-11.63
-21.67
-19.02
-11.10
-16.38
-53.90
-22.72
-25.89
-27.48
-23.78
0.53
-12.15
-23.25
-15.85
-12.15
-29.59
-22.20
-15.85
-18.50
-41.22
-32.76
-25.89
-20.08
-23.25
-21.67
-25.89
-25.89
-18.50
-25.89
-42.28
-49.15
-29.59
-29.07
-53.37
-15.33
-51.79
-31.18
-43.86
-40.16
-38.58
-28.01
-39.63
-36.99
-11.10
-7.93
-23.25
-43.86
-23.25
-20.08
-13.21
-27.48
-11.10
-26.95
1.32
-23.25
-10.57
-15.33
-21.67
-26.42
-6.34
-16.91
-35.41
-25.89
-28.54
-35.93
-33.82
-20.08
-32.76
-29.59
-24.84
-4.23
-23.25
-35.41
-35.41
-15.33
-16.91
-20.61
-24.84
-39.63
-24.84
-32.76
-21.67
-35.41
-17.97
-20.61
-9.51
-18.50
-15.33
-4.23
-4.23
-33.29
-12.15
-9.51
-10.04
-14.27
-15.85
-25.89
-39.63
-13.21
-12.15
-20.61
-26.95
-11.10
-24.31
-20.61
-29.07
-4.76
-14.80
-12.15
-41.22
-21.67
-24.84
-19.55
-30.12
-9.51
-6.87
-32.76
-21.67
-22.20
-40.16
-31.71
-25.89
-31.71
-20.61
-22.20
-13.21
11.36
-15.85
-7.40
-6.34
-7.40
-13.74
-13.74
5.02
-31.18
-23.25
-15.33
-32.24
-12.15
-21.14
-16.38
-36.99
-35.41
-48.62
-35.41
-13.21
-30.12
-25.89
-19.02
-31.18
-9.51
-2.64
-5.28
-20.08
-29.59
-24.84
-30.12
-25.37
-29.07
-41.22
-28.01
-57.60
-44.39
-50.20
-32.24
-28.54
-33.82
-5.81
-33.29
-21.67
-8.98
-24.84
-20.08
-31.71
-28.01
-17.97
-33.29
-27.48
-4.76
-23.25
-34.35
-51.26
-42.80
-6.87
-31.71
-30.65
-29.59
-20.08
-46.50
-55.49
-22.72
-41.22
-27.48
-30.12
-22.72
-26.95
-25.37
-2.11
-22.72
-25.37
-32.76
-12.15
-49.67
-21.67
-26.95
-35.41
-34.35
-16.91
-33.82
-36.99
-30.65
-29.07
-55.49
-14.27
-32.24
-44.39
-49.67
-34.35
-30.65
-28.01
-15.85
-6.87
-42.28
-32.24
-30.12
-19.55
-65.53
-36.46
-29.59
-31.18
-46.50
-22.20
-54.43
-38.58
-36.46
-17.97
-16.91
-17.97
-15.33
-61.30
-34.35
-38.05
-32.76
-35.93
-15.33
-47.56
-33.82
-40.16
-21.14
-11.63
-36.46
-36.46
-33.82
-30.65
-4.23
-25.37
-29.07
-34.35
-60.77
-24.84
-24.84
-23.78
-26.42
-29.07
-25.37
-30.65
-22.72
-22.72
-15.85
-48.09
-22.20
-34.35
-31.71
-37.52
-29.59
-42.28
-16.91
-30.65
-46.50
-47.03
-40.16
-19.55
-17.44
-43.86
-39.63
-44.39
-42.28
-24.84
-45.98
-22.72
-20.61
-36.46
-23.25
-45.45
-21.14
-13.74
11.63
-15.33
-29.59
-34.88
-21.14
-32.24
-35.93
-19.55
-35.93
-53.90
-24.84
-51.26
-34.35
-29.07
-39.11
-39.63
-17.44
-38.05
-23.78
-36.99
-25.37
-21.67
-29.07
-30.65
-24.84
-30.65
-28.54
-54.43
-38.58
-44.39
-54.43
-26.42
-28.01
-29.59
-19.55
-17.97
-35.41
-19.55
-14.27
-46.50
-8.46
-19.02
-33.29
-11.63
-16.91
-39.63
-42.80
-20.08
-29.59
-22.20
-44.39
-22.20
-25.37
-18.50
-19.55
5.81
-29.59
-33.29
-25.37
-17.44
-26.42
-7.93
-12.68
-50.20
-38.58
-47.56
-24.84
-29.07
-39.63
-48.09
-34.35
-29.07
-22.72
-44.39
-48.62
-44.92
-31.18
-52.32
-59.72
-42.80
-27.48
-23.78
-17.97
-15.33
-30.65
-26.42
-38.58
-26.42
-11.10
-43.33
-25.37
-30.65
-30.65
-23.78
-21.14
-36.99
-34.88
-32.76
-28.01
-18.50
-27.48
-16.38
-36.46
-34.35
-25.89
-38.58
-25.89
-30.65
-16.91
-47.03
-19.55
-33.29
-42.80
-30.65
-26.42
-32.24
-29.59
-21.67
-32.76
-24.84
-32.24
0.53
-30.12
-17.44
-41.22
-32.76
-43.86
-4.76
-20.61
-17.44
-17.44
-18.50
2.64
-21.67
-23.78
-9.51
-41.22
-42.28
-39.11
-17.97
-23.78
-30.12
-39.63
-41.75
-43.86
-36.46
-35.41
-17.44
-19.02
-19.55
-22.72
-45.98
-42.28
-29.07
-50.73
-30.65
-35.41
-50.20
-52.85
-28.54
-35.93
-36.99
-36.46
-47.03
-31.71
-29.59
-40.69
-26.95
-31.18
-42.28
-27.48
-28.01
-40.16
-67.64
-22.72
-25.37
-53.37
-57.07
-28.01
-17.97
-36.46
-34.35
-18.50
-22.72
-36.46
-29.59
-20.08
-11.10
-28.01
-53.90
-24.31
-40.69
-36.46
-40.16
-21.14
-36.99
-25.37
-28.01
-62.36
-51.26
-28.54
-41.75
-53.37
-29.07
-26.42
-32.24
-25.37
-36.99
-34.35
-25.89
-33.29
-39.63
-29.59
-18.50
-17.44
-19.55
-36.46
-30.65
-26.42
-28.54
-48.62
-33.82
-34.35
-49.15
-30.65
-13.74
-13.21
-22.20
-35.93
-24.84
-54.43
-29.59
-23.25
-31.71
-16.38
-21.14
-25.37
-23.78
-35.41
-34.35
-45.98
-19.02
-22.20
-32.24
-33.82
-35.93
-32.24
-32.24
-34.35
-29.59
-40.69
-34.88
-22.20
-45.98
-48.09
-38.05
-22.20
-42.28
-43.86
-33.82
-43.86
-43.33
-45.98
-48.62
-12.15
-21.67
-45.98
-52.32
-36.99
-28.01
-60.24
-64.47
-31.71
-35.93
-29.59
-42.80
-41.75
-32.76
-33.29
-47.56
-52.32
-25.37
-45.98
-41.22
-31.71
-28.01
-10.04
-32.76
-48.62
-35.41
-46.50
-32.76
-22.72
-32.76
-31.71
-30.12
-11.10
-33.82
-32.76
-48.09
-40.69
-26.95
-37.52
-43.86
-50.73
-40.16
-48.09
-33.29
-52.32
-56.54
-57.07
-51.79
-32.24
-33.82
-51.79
-54.43
-58.13
-40.69
-25.89
-29.59
-23.78
-45.98
-40.69
-40.69
-21.14
-49.67
-26.95
-39.63
-52.32
-55.49
-41.75
-40.16
-34.35
-50.73
-33.82
-32.76
-34.35
-35.41
-28.54
-11.63
-38.58
-63.94
-39.63
-42.28
-50.73
-56.54
-38.58
-49.67
-51.79
-43.86
-51.79
-39.11
-54.96
-31.71
-59.72
-49.67
-34.88
-44.39
-57.60
-31.71
-56.54
-41.75
-41.22
-41.22
-35.41
-45.45
-52.85
-31.18
-63.41
-46.50
-48.09
-26.95
-14.80
-53.90
-29.59
-50.73
-43.86
-48.09
-31.71
-33.82
-21.67
-28.54
-12.68
-24.31
-32.76
-35.93
-31.71
-38.58
-35.93
-25.37
-12.15
-40.69
-48.09
-36.46
-45.45
-31.71
-30.12
-51.79
-51.79
-35.93
-34.35
-33.29
-37.52
-43.33
-33.29
-25.37
-41.75
-54.96
-56.54
-53.37
-51.26
-50.20
-59.72
-42.80
-11.63
-31.18
-32.24
-37.52
-33.29
-33.29
-46.50
-34.88
-52.32
-46.50
-54.96
-38.05
-31.18
-30.65
-38.05
-48.62
-35.93
-39.11
-30.12
-48.62
-4.23
-25.37
-26.95
-48.09
-45.98
-53.90
-37.52
-41.22
-31.71
-45.98
-47.03
-20.08
-27.48
-23.25
-36.46
-36.46
-36.46
-31.18
-47.56
-68.70
-51.26
-44.92
-68.17
-52.85
-43.86
-41.22
-30.65
-38.58
-32.24
-40.69
-49.15
-21.14
-45.98
-35.41
-17.44
-60.24
-30.12
-19.02
-63.41
-47.56
-35.93
-69.76
-39.11
-37.52
-22.20
-43.86
-35.41
-34.35
-34.35
-29.07
-54.96
-28.54
-24.84
-17.97
-31.71
-23.78
-23.25
-26.42
-19.55
2.64
-12.15
-13.21
-29.59
-20.08
-22.20
-29.59
-38.58
-34.88
-8.46
-45.98
-28.54
-28.01
-20.08
-38.05
-16.91
-42.80
-31.71
-33.82
-22.72
-29.59
-20.08
-25.89
-41.75
-45.98
-12.15
-33.82
-24.31
-32.76
-53.90
-25.89
-24.84
-31.71
-11.63
-27.48
-46.50
-32.76
-21.67
-25.89
-4.23
-41.22
-35.93
-23.25
-31.18
-33.29
-37.52
-59.19
-45.98
-48.09
-17.97
-22.20
-35.93
-12.68
-15.33
-25.89
-37.52
-18.50
-20.61
-32.24
-18.50
-20.61
-35.93
-23.25
13.48
-29.59
-21.14
-40.69
-24.31
-16.38
-32.24
-33.29
-14.27
-3.70
-33.29
-15.33
-20.08
-9.51
-10.57
-29.07
-8.98
-22.20
-28.01
-36.46
-20.61
-24.31
-60.77
-28.01
-30.12
-3.70
-13.21
-7.40
-8.98
-7.93
-23.78
-0.53
-14.27
-6.34
-33.29
-12.15
-23.78
-7.40
-22.72
-24.31
-35.41
-41.22
-39.63
-43.86
-20.61
-53.37
-34.35
-31.71
-14.80
-36.99
-57.60
-36.46
-31.71
-40.16
-32.76
-50.20
-47.03
-29.07
-30.65
-21.14
-28.01
-11.63
-28.54
-13.74
-50.73
-25.37
-56.02
-25.37
-31.71
-17.44
-23.25
-38.05
-35.41
-26.42
-42.80
-25.37
-25.37
-36.46
-39.11
-56.54
-43.33
-16.91
-38.05
-56.02
-38.58
-29.59
-39.11
-24.84
-34.35
-42.28
-37.52
-31.71
