BMP280 test
0.00,100203.55
-0.32,100207.36
-0.32,100207.36
-0.27,100206.71
-0.24,100206.38
-0.17,100205.54
-0.14,100205.21
-0.12,100204.88
-0.06,100204.22
-0.03,100203.89
0.03,100203.22
0.04,100203.07
0.06,100202.89
0.08,100202.57
0.11,100202.23
0.15,100201.74
0.17,100201.57
0.17,100201.57
0.20,100201.24
0.20,100201.24
0.06,100202.92
0.07,100202.75
0.08,100202.59
0.11,100202.25
0.11,100202.25
0.12,100202.09
0.12,100202.09
0.14,100201.92
0.14,100201.92
0.14,100201.92
0.14,100201.92
0.14,100201.92
0.14,100201.92
0.11,100202.25
0.10,100202.42
0.10,100202.42
0.11,100202.25
0.11,100202.25
0.12,100202.09
0.12,100202.09
-0.02,100203.77
-0.02,100203.77
-0.02,100203.77
-0.01,100203.61
-0.02,100203.77
-0.01,100203.61
-0.01,100203.61
-0.01,100203.61
-0.01,100203.61
-0.02,100203.77
-0.02,100203.77
-0.02,100203.77
-0.01,100203.61
0.01,100203.44
0.01,100203.44
0.01,100203.44
0.01,100203.44
0.01,100203.44
0.01,100203.44
0.01,100203.44
-0.01,100203.67
0.01,100203.50
-0.01,100203.67
0.01,100203.50
-0.01,100203.67
0.01,100203.50
0.01,100203.50
-0.01,100203.67
-0.04,100204.00
-0.04,100204.00
-0.04,100204.00
-0.05,100204.17
-0.07,100204.33
-0.05,100204.17
-0.05,100204.17
-0.05,100204.17
-0.05,100204.17
-0.04,100204.00
-0.04,100204.00
-0.04,100204.00
-0.01,100203.61
-0.02,100203.77
-0.04,100203.94
-0.04,100203.94
-0.05,100204.10
-0.06,100204.27
-0.08,100204.43
-0.09,100204.60
-0.09,100204.60
-0.08,100204.43
-0.09,100204.60
-0.11,100204.77
-0.11,100204.77
-0.09,100204.60
-0.09,100204.60
-0.11,100204.77
-0.11,100204.77
-0.11,100204.77
-0.11,100204.77
-0.09,100204.60
-0.13,100205.00
-0.14,100205.16
-0.15,100205.33
-0.14,100205.16
-0.13,100205.00
-0.14,100205.16
-0.13,100205.00
-0.14,100205.16
-0.14,100205.16
-0.15,100205.33
-0.17,100205.50
-0.18,100205.66
-0.21,100205.99
-0.21,100205.99
-0.22,100206.16
-0.24,100206.32
-0.22,100206.16
-0.21,100205.99
-0.21,100205.99
-0.20,100205.83
-0.15,100205.27
-0.11,100204.77
-0.11,100204.77
-0.11,100204.77
-0.09,100204.60
-0.08,100204.43
-0.08,100204.43
-0.06,100204.27
-0.06,100204.27
-0.05,100204.10
-0.05,100204.10
-0.05,100204.10
-0.06,100204.27
-0.06,100204.27
-0.06,100204.27
-0.06,100204.27
-0.05,100204.10
-0.04,100203.94
-0.04,100203.94
-0.04,100203.94
0.02,100203.35
0.05,100203.01
0.05,100203.01
0.05,100203.01
0.05,100203.01
0.05,100203.01
0.06,100202.85
0.06,100202.85
0.07,100202.68
0.09,100202.52
0.09,100202.52
0.07,100202.68
0.06,100202.85
0.06,100202.85
0.06,100202.85
0.05,100203.01
0.03,100203.17
0.05,100203.01
0.05,100203.01
0.05,100203.01
-0.01,100203.61
-0.02,100203.77
-0.04,100203.94
-0.04,100203.94
-0.05,100204.10
-0.05,100204.10
-0.06,100204.27
-0.06,100204.27
-0.06,100204.27
-0.06,100204.27
-0.06,100204.27
-0.08,100204.43
-0.06,100204.27
-0.08,100204.43
-0.09,100204.60
-0.09,100204.60
-0.08,100204.43
-0.08,100204.43
-0.09,100204.60
-0.09,100204.60
-0.09,100204.60
-0.08,100204.43
-0.09,100204.60
-0.09,100204.60
-0.11,100204.77
-0.12,100204.93
-0.11,100204.77
-0.11,100204.77
-0.12,100204.93
-0.11,100204.77
-0.09,100204.60
-0.08,100204.43
-0.06,100204.27
-0.05,100204.10
-0.05,100204.10
-0.05,100204.10
-0.05,100204.10
-0.05,100204.10
-0.05,100204.10
-0.05,100204.10
-0.04,100203.94
-0.04,100203.94
-0.04,100203.94
-0.02,100203.77
-0.02,100203.77
-0.01,100203.61
-0.01,100203.61
0.01,100203.44
0.02,100203.28
0.02,100203.28
0.04,100203.11
0.04,100203.11
0.05,100202.94
0.05,100202.94
0.07,100202.78
0.07,100202.78
0.08,100202.61
0.08,100202.61
0.08,100202.61
0.10,100202.45
0.02,100203.27
0.02,100203.27
0.02,100203.27
