BMP280 test
0.44,100182.35
0.44,100182.35
0.44,100182.35
0.44,100182.35
0.46,100182.19
0.47,100182.02
0.47,100182.02
0.47,100182.02
0.47,100182.02
0.46,100182.19
0.46,100182.19
0.44,100182.35
0.44,100182.35
0.44,100182.35
0.43,100182.52
0.43,100182.52
0.43,100182.52
0.44,100182.35
0.46,100182.19
0.46,100182.19
0.47,100182.02
0.47,100182.02
0.49,100181.85
0.49,100181.85
0.49,100181.85
0.50,100181.69
0.50,100181.69
0.50,100181.69
0.42,100182.61
0.44,100182.44
0.44,100182.44
0.46,100182.11
0.45,100182.27
0.45,100182.27
0.45,100182.27
0.45,100182.27
0.44,100182.44
0.44,100182.44
0.45,100182.27
0.45,100182.27
0.44,100182.44
0.45,100182.27
0.45,100182.27
0.49,100181.78
0.49,100181.78
0.50,100181.61
0.49,100181.78
0.49,100181.78
0.42,100182.60
0.42,100182.60
0.42,100182.60
0.44,100182.44
0.45,100182.27
0.45,100182.27
0.45,100182.27
0.46,100182.10
0.48,100181.94
0.48,100181.94
0.48,100181.94
0.49,100181.77
0.49,100181.77
0.52,100181.44
0.52,100181.44
0.52,100181.44
0.52,100181.44
0.52,100181.44
0.52,100181.44
0.52,100181.44
0.43,100182.46
0.43,100182.46
0.42,100182.63
0.42,100182.63
0.42,100182.63
0.42,100182.63
0.42,100182.63
0.43,100182.46
0.43,100182.46
0.42,100182.63
0.42,100182.63
0.40,100182.80
0.40,100182.80
0.42,100182.63
0.40,100182.80
0.42,100182.63
0.45,100182.30
0.45,100182.30
0.46,100182.13
0.48,100181.96
0.40,100182.79
0.42,100182.62
0.42,100182.62
0.40,100182.79
0.39,100182.96
0.40,100182.79
0.42,100182.62
0.42,100182.62
0.43,100182.46
0.45,100182.29
0.46,100182.13
0.48,100181.96
0.49,100181.80
0.50,100181.63
0.50,100181.63
0.52,100181.46
0.53,100181.30
0.53,100181.30
0.54,100181.13
0.54,100181.13
0.42,100182.64
0.42,100182.64
0.42,100182.64
0.43,100182.48
0.42,100182.64
0.40,100182.82
0.40,100182.82
0.42,100182.64
0.42,100182.64
0.42,100182.64
0.42,100182.64
0.42,100182.64
0.43,100182.48
0.45,100182.32
0.46,100182.14
0.47,100181.98
0.50,100181.64
0.52,100181.49
0.52,100181.49
0.50,100181.64
0.48,100181.91
0.49,100181.75
0.51,100181.58
0.49,100181.75
0.49,100181.75
0.51,100181.58
0.52,100181.41
0.54,100181.25
0.54,100181.25
0.56,100180.92
0.58,100180.75
0.61,100180.42
0.62,100180.25
0.63,100180.08
0.65,100179.92
0.65,100179.92
0.65,100179.92
0.68,100179.59
0.66,100179.75
0.66,100179.75
0.54,100181.17
0.54,100181.17
0.54,100181.17
0.54,100181.17
0.54,100181.17
0.54,100181.17
0.54,100181.17
0.55,100181.00
0.54,100181.17
0.54,100181.17
0.54,100181.17
0.54,100181.17
0.55,100181.00
0.54,100181.17
0.54,100181.17
0.54,100181.17
0.54,100181.17
0.53,100181.34
0.53,100181.34
0.50,100181.67
0.38,100183.09
0.37,100183.25
0.37,100183.25
0.37,100183.25
0.35,100183.42
0.35,100183.42
0.37,100183.25
0.37,100183.25
0.37,100183.25
0.37,100183.25
0.37,100183.25
0.37,100183.25
0.37,100183.25
0.37,100183.25
0.38,100183.09
0.38,100183.09
0.39,100182.92
0.41,100182.75
0.41,100182.75
0.41,100182.75
0.32,100183.85
0.32,100183.85
0.32,100183.85
0.32,100183.85
0.33,100183.67
0.34,100183.51
0.34,100183.51
0.36,100183.35
0.36,100183.35
0.36,100183.35
0.36,100183.35
0.36,100183.35
0.37,100183.18
0.37,100183.18
0.37,100183.18
0.39,100183.01
0.39,100183.01
0.41,100182.68
0.41,100182.68
0.41,100182.68
0.34,100183.60
0.35,100183.44
0.35,100183.44
0.35,100183.44
0.35,100183.44
0.35,100183.44
0.36,100183.27
0.36,100183.27
0.36,100183.27
0.36,100183.27
0.38,100183.10
0.39,100182.94
0.39,100182.94
0.44,100182.44
0.45,100182.27
0.46,100182.11
0.46,100182.11
0.45,100182.27
0.46,100182.11
0.46,100182.11
0.45,100182.27
0.45,100182.27
0.44,100182.44
0.45,100182.27
0.46,100182.11
0.49,100181.77
0.49,100181.77
0.49,100181.77
0.50,100181.61
0.50,100181.61
0.50,100181.61
0.50,100181.61
0.49,100181.77
0.49,100181.77
0.50,100181.61
0.50,100181.61
0.50,100181.61
0.50,100181.61
0.49,100181.77
0.49,100181.77
0.49,100181.77
0.49,100181.77
0.48,100181.94
0.46,100182.11
0.46,100182.11
0.48,100181.94
0.48,100181.94
0.49,100181.77
0.50,100181.61
0.50,100181.61
0.50,100181.61
0.49,100181.77
0.49,100181.77
0.52,100181.44
0.52,100181.44
0.50,100181.61
0.50,100181.61
0.49,100181.77
0.49,100181.77
0.50,100181.61
0.33,100183.72
0.35,100183.39
0.35,100183.39
0.37,100183.22
0.37,100183.22
0.37,100183.22
0.37,100183.22
0.37,100183.22
0.40,100182.89
0.40,100182.89
0.40,100182.89
0.43,100182.56
0.43,100182.56
0.41,100182.72
0.40,100182.89
0.38,100183.06
0.41,100182.72
0.41,100182.72
0.43,100182.56
0.43,100182.56
0.38,100183.05
0.40,100182.88
0.40,100182.88
0.41,100182.72
0.43,100182.55
0.41,100182.72
0.41,100182.72
0.40,100182.88
0.41,100182.72
0.43,100182.55
0.43,100182.55
0.44,100182.39
0.44,100182.39
0.45,100182.22
0.45,100182.22
0.45,100182.22
0.45,100182.22
0.44,100182.39
0.44,100182.39
0.45,100182.22
0.45,100182.22
0.47,100182.05
0.47,100182.05
0.47,100182.05
0.45,100182.22
0.47,100182.05
0.47,100182.05
0.47,100182.05
0.48,100181.89
0.51,100181.56
0.52,100181.39
0.52,100181.39
0.54,100181.22
0.55,100181.06
0.57,100180.89
0.57,100180.89
0.55,100181.06
0.55,100181.06
0.55,100181.06
0.57,100180.89
0.49,100181.75
0.51,100181.58
0.49,100181.75
0.49,100181.75
0.49,100181.75
0.48,100181.92
0.45,100182.25
0.45,100182.25
0.44,100182.41
0.42,100182.58
0.44,100182.41
0.45,100182.25
0.48,100181.92
0.49,100181.75
0.49,100181.75
0.51,100181.58
0.51,100181.58
0.51,100181.58
0.49,100181.75
0.49,100181.75
0.39,100183.00
0.39,100183.00
0.37,100183.17
0.37,100183.17
0.39,100183.00
0.39,100183.00
0.40,100182.83
0.40,100182.83
0.41,100182.67
0.40,100182.83
0.41,100182.67
0.40,100182.83
0.41,100182.67
0.41,100182.67
0.43,100182.50
0.41,100182.67
0.43,100182.50
0.43,100182.50
0.43,100182.50
0.43,100182.50
0.41,100182.77
0.41,100182.77
0.42,100182.60
0.44,100182.44
0.45,100182.27
0.47,100182.10
0.47,100182.10
0.47,100182.10
0.48,100181.94
0.49,100181.77
0.50,100181.60
0.50,100181.60
0.52,100181.44
0.52,100181.44
0.52,100181.44
0.52,100181.44
0.52,100181.44
0.53,100181.27
0.53,100181.27
0.55,100181.10
0.50,100181.60
0.52,100181.43
0.53,100181.27
0.53,100181.27
0.53,100181.27
0.52,100181.43
0.52,100181.43
0.53,100181.27
0.55,100181.10
0.56,100180.94
0.56,100180.94
0.56,100180.94
0.56,100180.94
0.55,100181.10
0.55,100181.10
0.56,100180.94
0.56,100180.94
0.56,100180.94
0.58,100180.77
0.58,100180.77
0.50,100181.63
0.50,100181.63
0.50,100181.63
0.50,100181.63
0.52,100181.46
0.52,100181.46
0.52,100181.46
0.50,100181.63
0.50,100181.63
0.50,100181.63
0.50,100181.63
0.50,100181.63
0.50,100181.63
0.50,100181.63
0.52,100181.46
0.53,100181.30
0.54,100181.13
0.54,100181.13
0.54,100181.13
0.54,100181.13
0.44,100182.38
0.44,100182.38
0.45,100182.21
0.45,100182.21
0.45,100182.21
0.44,100182.38
0.43,100182.55
0.43,100182.55
0.43,100182.55
0.43,100182.55
0.44,100182.38
0.44,100182.38
0.44,100182.38
0.45,100182.21
0.45,100182.21
0.47,100182.05
0.47,100182.05
0.47,100182.05
0.47,100182.05
0.47,100182.05
0.39,100183.03
0.39,100183.03
0.40,100182.87
0.41,100182.71
0.41,100182.71
0.43,100182.54
0.41,100182.71
0.40,100182.87
0.41,100182.71
0.41,100182.71
0.43,100182.54
0.44,100182.38
0.44,100182.38
0.44,100182.38
0.45,100182.21
0.45,100182.21
0.44,100182.38
0.44,100182.38
0.41,100182.71
0.43,100182.54
0.39,100182.97
0.39,100182.97
0.39,100182.97
0.39,100182.97
0.39,100182.97
0.38,100183.13
0.38,100183.13
0.39,100182.97
0.36,100183.30
0.38,100183.13
0.39,100182.97
0.40,100182.80
0.42,100182.64
0.43,100182.47
0.45,100182.31
0.46,100182.14
0.48,100181.97
0.49,100181.81
0.52,100181.47
0.52,100181.47
0.45,100182.30
0.48,100181.97
0.48,100181.97
0.49,100181.80
0.50,100181.63
0.50,100181.63
0.52,100181.47
0.52,100181.47
0.50,100181.63
0.50,100181.63
0.50,100181.63
0.50,100181.63
0.49,100181.80
0.48,100181.97
0.46,100182.13
0.46,100182.13
0.48,100181.97
0.48,100181.97
0.49,100181.80
0.49,100181.80
0.35,100183.48
0.35,100183.48
0.35,100183.48
0.35,100183.48
0.33,100183.64
0.33,100183.64
0.32,100183.82
0.32,100183.82
0.32,100183.82
0.33,100183.64
0.35,100183.48
0.36,100183.32
0.36,100183.32
0.35,100183.48
0.38,100183.14
0.36,100183.32
0.38,100183.14
0.38,100183.14
0.38,100183.14
0.38,100183.14
0.30,100184.00
0.30,100184.00
0.30,100184.00
0.30,100184.00
0.32,100183.84
0.30,100184.00
0.29,100184.17
0.30,100184.00
0.32,100183.84
0.32,100183.84
0.30,100184.00
0.32,100183.84
0.32,100183.84
0.32,100183.84
0.32,100183.84
0.32,100183.84
0.33,100183.67
0.36,100183.35
0.37,100183.17
0.39,100183.01
0.33,100183.67
0.35,100183.50
0.36,100183.33
0.37,100183.17
0.39,100183.00
0.39,100183.00
0.40,100182.84
0.41,100182.67
0.43,100182.50
0.41,100182.67
0.41,100182.67
0.41,100182.67
0.43,100182.50
0.44,100182.34
0.43,100182.50
0.43,100182.50
0.44,100182.34
0.44,100182.34
0.46,100182.17
0.44,100182.34
0.25,100184.61
0.25,100184.61
0.24,100184.78
0.24,100184.78
0.24,100184.78
0.24,100184.78
0.25,100184.61
0.25,100184.61
0.25,100184.61
0.24,100184.78
0.24,100184.78
0.24,100184.78
0.24,100184.78
0.25,100184.61
0.24,100184.78
0.21,100185.11
0.22,100184.95
0.24,100184.78
0.24,100184.78
0.24,100184.78
0.15,100185.86
0.13,100186.03
0.13,100186.03
0.13,100186.03
0.15,100185.86
0.16,100185.71
0.17,100185.53
0.17,100185.53
0.19,100185.37
0.20,100185.21
0.19,100185.37
0.17,100185.53
0.17,100185.53
0.17,100185.53
0.17,100185.53
0.19,100185.37
0.19,100185.37
0.22,100185.03
0.22,100185.03
0.23,100184.87
0.20,100185.27
0.20,100185.27
0.20,100185.27
0.20,100185.27
0.20,100185.27
0.20,100185.27
0.20,100185.27
0.21,100185.10
0.21,100185.10
0.21,100185.10
0.22,100184.94
0.22,100184.94
0.24,100184.77
0.22,100184.94
0.24,100184.77
0.25,100184.60
0.27,100184.44
0.28,100184.27
0.28,100184.27
0.28,100184.27
0.16,100185.69
0.18,100185.52
0.18,100185.52
0.18,100185.52
0.18,100185.52
0.18,100185.52
0.19,100185.36
0.20,100185.19
0.19,100185.36
0.20,100185.19
0.22,100185.03
0.22,100185.03
0.22,100185.03
0.20,100185.19
0.19,100185.36
0.16,100185.69
0.15,100185.85
0.15,100185.85
0.16,100185.69
0.18,100185.52
0.21,100185.13
0.21,100185.13
0.21,100185.13
0.21,100185.13
0.20,100185.29
0.21,100185.13
0.20,100185.29
0.21,100185.13
0.18,100185.46
0.18,100185.46
0.20,100185.29
0.20,100185.29
0.20,100185.29
0.20,100185.29
0.20,100185.29
0.21,100185.13
0.20,100185.29
0.20,100185.29
0.17,100185.63
0.15,100185.79
0.10,100186.46
0.10,100186.46
0.11,100186.28
0.12,100186.12
0.14,100185.96
0.15,100185.78
0.14,100185.96
0.15,100185.78
0.18,100185.46
0.18,100185.46
0.20,100185.28
0.20,100185.28
0.21,100185.13
0.20,100185.28
0.20,100185.28
0.20,100185.28
0.20,100185.28
0.21,100185.13
0.22,100184.96
0.22,100184.96
0.20,100185.22
0.21,100185.05
0.23,100184.89
0.24,100184.72
0.26,100184.56
0.26,100184.56
0.27,100184.39
0.27,100184.39
0.27,100184.39
0.26,100184.56
0.27,100184.39
0.30,100184.06
0.31,100183.89
0.31,100183.89
0.31,100183.89
0.33,100183.72
0.33,100183.72
0.33,100183.72
0.33,100183.72
0.34,100183.57
0.21,100185.07
0.23,100184.91
0.24,100184.74
0.25,100184.58
0.27,100184.41
0.27,100184.41
0.28,100184.24
0.28,100184.24
0.28,100184.24
0.28,100184.24
0.30,100184.08
0.30,100184.08
0.30,100184.08
0.30,100184.08
0.30,100184.08
0.30,100184.08
0.30,100184.08
0.31,100183.91
0.31,100183.91
0.31,100183.91
0.38,100183.06
0.38,100183.06
0.40,100182.89
0.38,100183.06
0.38,100183.06
0.38,100183.06
0.41,100182.72
0.43,100182.56
0.43,100182.56
0.40,100182.89
0.40,100182.89
0.43,100182.56
0.41,100182.72
0.41,100182.72
0.40,100182.89
0.40,100182.89
0.38,100183.06
0.38,100183.06
0.38,100183.06
0.38,100183.06
0.24,100184.77
0.24,100184.77
0.21,100185.10
0.21,100185.10
0.20,100185.27
0.21,100185.10
0.20,100185.27
0.18,100185.43
0.18,100185.43
0.18,100185.43
0.18,100185.43
0.18,100185.43
0.18,100185.43
0.18,100185.43
0.17,100185.60
0.16,100185.77
0.16,100185.77
0.14,100185.92
0.16,100185.77
0.17,100185.60
0.08,100186.62
0.10,100186.46
0.11,100186.28
0.12,100186.13
0.14,100185.96
0.15,100185.78
0.14,100185.96
0.14,100185.96
0.14,100185.96
0.15,100185.78
0.17,100185.63
0.17,100185.63
0.17,100185.63
0.15,100185.78
0.15,100185.78
0.17,100185.63
0.17,100185.63
0.17,100185.63
0.17,100185.63
0.15,100185.78
0.04,100187.11
0.04,100187.11
0.07,100186.77
0.07,100186.77
0.08,100186.61
0.07,100186.77
0.06,100186.94
0.04,100187.11
0.04,100187.11
0.04,100187.11
0.04,100187.11
0.04,100187.11
0.07,100186.77
0.08,100186.61
0.08,100186.61
0.14,100185.95
0.14,100185.95
0.15,100185.78
0.14,100185.95
0.15,100185.78
0.18,100185.45
0.17,100185.61
0.15,100185.78
0.17,100185.61
0.18,100185.45
0.20,100185.28
0.20,100185.28
0.20,100185.28
0.20,100185.28
0.20,100185.28
0.18,100185.45
0.17,100185.61
0.17,100185.61
0.18,100185.45
0.20,100185.28
0.24,100184.78
0.25,100184.61
0.28,100184.28
0.29,100184.12
0.31,100183.96
0.27,100184.38
0.29,100184.22
0.29,100184.22
0.30,100184.05
0.30,100184.05
0.33,100183.72
0.33,100183.72
0.33,100183.72
0.33,100183.72
0.31,100183.88
0.33,100183.72
0.34,100183.55
0.34,100183.55
0.35,100183.39
0.35,100183.39
0.35,100183.39
0.34,100183.55
0.34,100183.55
0.34,100183.55
0.34,100183.55
0.25,100184.64
0.25,100184.64
0.24,100184.80
0.22,100184.97
0.22,100184.97
0.22,100184.97
0.21,100185.14
0.21,100185.14
0.25,100184.64
0.25,100184.64
0.25,100184.64
0.25,100184.64
0.25,100184.64
0.25,100184.64
0.25,100184.64
0.25,100184.64
0.26,100184.47
0.28,100184.31
0.29,100184.14
0.29,100184.14
0.19,100185.39
0.19,100185.39
0.19,100185.39
0.17,100185.57
0.19,100185.39
0.19,100185.39
0.19,100185.39
0.19,100185.39
0.19,100185.39
0.21,100185.07
0.21,100185.07
0.21,100185.07
0.23,100184.89
0.24,100184.73
0.24,100184.73
0.24,100184.73
0.21,100185.07
0.21,100185.07
0.20,100185.22
0.21,100185.07
0.13,100186.08
0.14,100185.92
0.13,100186.08
0.13,100186.08
0.11,100186.25
0.11,100186.25
0.10,100186.41
0.10,100186.41
0.11,100186.25
0.11,100186.25
0.11,100186.25
0.13,100186.08
0.14,100185.92
0.14,100185.92
0.16,100185.75
0.14,100185.92
0.14,100185.92
0.14,100185.92
0.14,100185.92
0.14,100185.92
0.07,100186.74
0.09,100186.58
0.09,100186.58
0.09,100186.58
0.10,100186.41
0.10,100186.41
0.10,100186.41
0.10,100186.41
0.12,100186.24
0.12,100186.24
0.12,100186.24
0.12,100186.24
0.12,100186.24
0.12,100186.24
0.13,100186.08
0.13,100186.08
0.13,100186.08
0.13,100186.08
0.12,100186.24
0.13,100186.08
0.06,100186.93
0.08,100186.60
0.10,100186.43
0.11,100186.27
0.14,100185.94
0.14,100185.94
0.14,100185.94
0.16,100185.77
0.16,100185.77
0.16,100185.77
0.16,100185.77
0.17,100185.60
0.17,100185.60
0.18,100185.44
0.20,100185.27
0.20,100185.27
0.20,100185.27
0.21,100185.11
0.21,100185.11
0.22,100184.94
0.16,100185.77
0.16,100185.77
0.16,100185.77
0.17,100185.60
0.18,100185.44
0.20,100185.27
0.20,100185.27
0.22,100184.94
0.24,100184.77
0.25,100184.60
0.25,100184.60
0.25,100184.60
0.25,100184.60
0.25,100184.60
0.25,100184.60
0.25,100184.60
0.27,100184.44
0.25,100184.60
0.25,100184.60
0.24,100184.77
0.15,100185.85
0.15,100185.85
0.16,100185.69
0.16,100185.69
0.16,100185.69
0.16,100185.69
0.16,100185.69
0.12,100186.19
0.11,100186.35
0.11,100186.35
0.12,100186.19
0.12,100186.19
0.12,100186.19
0.13,100186.02
0.15,100185.85
0.16,100185.69
0.18,100185.52
0.16,100185.69
0.16,100185.69
0.18,100185.52
0.14,100185.96
0.14,100185.96
0.14,100185.96
0.14,100185.96
0.13,100186.11
0.13,100186.11
0.13,100186.11
0.14,100185.96
0.14,100185.96
0.13,100186.11
0.14,100185.96
0.14,100185.96
0.15,100185.78
0.15,100185.78
0.15,100185.78
0.15,100185.78
0.15,100185.78
0.14,100185.96
0.14,100185.96
0.14,100185.96
0.05,100187.03
0.05,100187.03
0.03,100187.21
0.03,100187.21
0.03,100187.21
0.05,100187.03
0.06,100186.88
0.08,100186.71
0.08,100186.71
0.09,100186.53
0.09,100186.53
0.09,100186.53
0.09,100186.53
0.12,100186.21
0.12,100186.21
0.12,100186.21
0.12,100186.21
0.13,100186.04
0.12,100186.21
0.12,100186.21
0.09,100186.53
0.08,100186.71
0.08,100186.71
0.06,100186.88
0.06,100186.88
0.05,100187.03
0.06,100186.88
0.06,100186.88
0.06,100186.88
0.06,100186.88
0.08,100186.71
0.09,100186.53
0.09,100186.53
0.10,100186.38
0.10,100186.38
0.15,100185.88
0.15,100185.88
0.16,100185.71
0.17,100185.54
0.17,100185.54
0.16,100185.71
0.17,100185.54
0.17,100185.54
0.19,100185.38
0.17,100185.54
0.19,100185.38
0.20,100185.21
0.20,100185.21
0.22,100185.04
0.22,100185.04
0.22,100185.04
0.22,100185.04
0.22,100185.04
0.22,100185.04
0.22,100185.04
0.22,100185.04
0.23,100184.88
0.23,100184.88
0.24,100184.71
0.24,100184.71
0.14,100185.97
0.15,100185.80
0.15,100185.80
0.17,100185.63
0.17,100185.63
0.17,100185.63
0.17,100185.63
0.18,100185.47
0.18,100185.47
0.18,100185.47
0.19,100185.30
0.19,100185.30
0.19,100185.30
0.19,100185.30
0.18,100185.47
0.18,100185.47
0.21,100185.14
0.19,100185.30
0.21,100185.14
0.22,100184.97
0.15,100185.83
0.15,100185.83
0.15,100185.83
0.14,100185.99
0.14,100185.99
0.14,100185.99
0.12,100186.16
0.12,100186.16
0.14,100185.99
0.14,100185.99
0.15,100185.83
0.15,100185.83
0.16,100185.66
0.16,100185.66
0.18,100185.50
0.16,100185.66
0.18,100185.50
0.16,100185.66
0.16,100185.66
0.16,100185.66
0.06,100186.91
0.07,100186.75
0.09,100186.58
0.09,100186.58
0.11,100186.25
0.11,100186.25
0.10,100186.41
0.11,100186.25
0.11,100186.25
0.13,100186.08
0.14,100185.91
0.14,100185.91
0.14,100185.91
0.14,100185.91
0.16,100185.75
0.17,100185.58
0.17,100185.58
0.16,100185.75
0.16,100185.75
0.16,100185.75
0.16,100185.75
0.13,100186.08
0.14,100185.91
0.14,100185.91
0.14,100185.91
0.16,100185.75
0.17,100185.58
0.17,100185.58
0.17,100185.58
0.17,100185.58
0.16,100185.75
0.16,100185.75
0.16,100185.75
0.17,100185.58
0.16,100185.75
0.16,100185.75
0.16,100185.75
0.16,100185.75
0.14,100185.91
0.14,100185.91
0.05,100187.00
0.05,100187.00
0.05,100187.00
0.05,100187.00
0.05,100187.00
0.06,100186.84
0.06,100186.84
0.09,100186.50
0.09,100186.50
0.11,100186.34
0.11,100186.34
0.11,100186.34
0.12,100186.17
0.11,100186.34
0.09,100186.50
0.08,100186.67
0.09,100186.50
0.09,100186.50
0.11,100186.34
0.11,100186.34
0.02,100187.33
0.02,100187.33
0.02,100187.33
0.02,100187.33
0.02,100187.33
0.02,100187.33
0.02,100187.33
0.02,100187.33
0.04,100187.16
0.04,100187.16
0.05,100187.00
0.07,100186.83
0.08,100186.66
0.09,100186.50
0.11,100186.33
0.11,100186.33
0.11,100186.33
0.11,100186.33
0.12,100186.16
0.11,100186.33
-0.01,100187.62
-0.02,100187.78
-0.01,100187.62
-0.01,100187.62
-0.01,100187.62
-0.01,100187.62
-0.01,100187.62
-0.02,100187.78
-0.01,100187.62
-0.01,100187.62
0.01,100187.46
0.01,100187.46
0.03,100187.28
0.01,100187.46
0.03,100187.28
0.04,100187.12
0.06,100186.96
0.04,100187.12
0.07,100186.78
0.06,100186.96
0.05,100187.02
0.05,100187.02
0.06,100186.85
0.06,100186.85
0.06,100186.85
0.11,100186.35
0.13,100186.02
0.15,100185.85
0.16,100185.69
0.16,100185.69
0.18,100185.52
0.18,100185.52
0.18,100185.52
0.19,100185.36
0.18,100185.52
0.18,100185.52
0.19,100185.36
0.19,100185.36
0.19,100185.36
0.18,100185.52
0.08,100186.61
0.07,100186.77
0.07,100186.77
0.07,100186.77
0.06,100186.94
0.07,100186.77
0.07,100186.77
0.07,100186.77
0.07,100186.77
0.07,100186.77
0.08,100186.61
0.10,100186.44
0.13,100186.11
0.14,100185.95
0.14,100185.95
0.14,100185.95
0.15,100185.78
0.17,100185.61
0.17,100185.61
0.17,100185.61
0.17,100185.61
0.17,100185.61
0.15,100185.78
0.13,100186.11
0.13,100186.11
0.11,100186.28
0.11,100186.28
0.11,100186.28
0.13,100186.11
0.13,100186.11
0.14,100185.95
0.15,100185.78
0.15,100185.78
0.17,100185.61
0.18,100185.45
0.18,100185.45
0.21,100185.11
0.22,100184.95
0.22,100184.95
0.22,100184.95
0.08,100186.63
0.08,100186.63
0.07,100186.79
0.08,100186.63
0.10,100186.46
0.10,100186.46
0.10,100186.46
0.10,100186.46
0.10,100186.46
0.10,100186.46
0.11,100186.30
0.12,100186.13
0.12,100186.13
0.12,100186.13
0.14,100185.97
0.12,100186.13
0.12,100186.13
0.11,100186.30
0.11,100186.30
0.11,100186.30
0.07,100186.72
0.06,100186.89
0.06,100186.89
0.06,100186.89
0.04,100187.06
0.04,100187.06
0.03,100187.22
0.03,100187.22
0.04,100187.06
0.04,100187.06
0.04,100187.06
0.06,100186.89
0.07,100186.72
0.09,100186.56
0.13,100186.07
0.15,100185.89
0.15,100185.89
0.15,100185.89
0.16,100185.73
0.19,100185.39
0.12,100186.22
0.12,100186.22
0.12,100186.22
0.13,100186.05
0.15,100185.89
0.16,100185.72
0.19,100185.39
0.20,100185.22
0.21,100185.07
0.23,100184.89
0.24,100184.72
0.24,100184.72
0.24,100184.72
0.23,100184.89
0.20,100185.22
0.20,100185.22
0.20,100185.22
0.19,100185.39
0.19,100185.39
0.19,100185.39
0.11,100186.25
0.11,100186.25
0.09,100186.58
0.09,100186.58
0.07,100186.75
0.07,100186.75
0.06,100186.91
0.06,100186.91
0.04,100187.08
0.02,100187.41
0.02,100187.41
0.02,100187.41
0.00,100187.58
0.00,100187.58
0.00,100187.58
0.00,100187.58
0.02,100187.41
0.03,100187.25
0.02,100187.41
0.00,100187.58
-0.02,100187.74
-0.02,100187.74
0.00,100187.58
0.00,100187.58
-0.02,100187.74
-0.02,100187.74
-0.02,100187.74
0.02,100187.41
0.00,100187.58
0.03,100187.25
0.04,100187.08
0.04,100187.08
0.09,100186.58
0.11,100186.25
0.14,100185.91
0.20,100185.25
0.21,100185.08
0.21,100185.08
0.21,100185.08
0.23,100184.92
0.14,100185.91
0.13,100186.08
0.13,100186.08
0.12,100186.24
0.10,100186.41
0.12,100186.24
0.13,100186.08
0.13,100186.08
0.12,100186.24
0.12,100186.24
0.12,100186.24
