0	-0	-0	-0.05136586726	-0.01396072842	0	0	-0.04167669266	1.2321738
0.02	0	-0	-0.05095559359	-0.01428561937	0	0	-0.412522465	1.286923409
0.04	0	-0	-0.05095374584	-0.01390536316	0	0	-0.6166373491	1.176079392
0.06	-0	0	-0.05157282948	-0.01344970427	0	0	-0.1955334544	-1.422915936
0.08	0	-0	-0.05227359384	-0.01384013891	0	0	0.1214387342	0.5302907825
0.1	-0	0	-0.05170398206	-0.01449631713	0	0	0.1943886429	-2.803539753
0.12	0	-0	-0.0511932224	-0.01507571898	0	0	-0.07790310681	0.2546061873
0.14	-0	0	-0.05142432451	-0.01470826566	0	0	0.2079289109	0.2439237833
0.16	-0	0	-0.05175090581	-0.01409862004	0	0	-0.1185909659	-0.5531982183
0.18	-0	-0	-0.05220643431	-0.01451633219	0	0	0.4398716688	0.1895551682
0.2	0	-0	-0.05160677806	-0.01436750405	0	0	-0.1111799031	0.8577764034
0.22	-0	-0	-0.0510911271	-0.0138146393	0	0	-0.1061874405	-0.7174707651
0.24	-0	0	-0.05109117925	-0.01386677288	0	0	0.1183710694	-0.810046792
0.26	-0	-0	-0.05147962272	-0.01394713577	0	0	0.1541280895	0.5920494199
0.28	-0	0	-0.05148746073	-0.0138938278	0	0	-0.2749553919	0.4189437926
0.3	-0	-0	-0.05176628008	-0.01395103335	0	0	0.1991698891	0.2376485467
0.32	-0	0	-0.05128870532	-0.01434693392	0	0	-0.1001037955	-0.5176536441
0.34	-0	0	-0.05130144954	-0.01451341249	0	0	0.04332758859	0.2563203573
0.36	-0	-0	-0.05154688656	-0.01452675462	0	0	-0.008396123536	1.474058509
0.38	-0	0	-0.0510494709	-0.01442218199	0	0	0.8916056752	-0.5940157771
0.4	-0	0	-0.05054559559	-0.014473252	0	0	0.4154566228	-0.1504096389
0.42	-0	-0	-0.05093561485	-0.0138411615	0	0	0.4581862986	0.4808659256
0.44	-0	-0	-0.05143408477	-0.01369924936	0	0	0.4812600017	0.4712876976
0.46	-0	-0	-0.05119848996	-0.01344278082	0	0	-0.04946171865	-0.03890720382
0.48	0	0	-0.051244203	-0.01346133836	0	0	-0.2119009048	-1.237099051
0.5	0	0	-0.05156059936	-0.01377669908	0	0	-0.3694959283	-1.383437753
0.52	0	0	-0.0517600961	-0.01452618837	0	0	-0.4593682587	-1.600533485
0.54	0	0	-0.05180170015	-0.01496358588	0	0	-0.1105198637	0.2723211944
0.56	0	0	-0.05213903636	-0.01478742808	0	0	-0.3944344819	-0.2837592065
0.58	-0	-0	-0.0516789183	-0.01454226114	0	0	0.03540328145	0.2505432665
0.6	-0	-0	-0.05158769712	-0.01405874267	0	0	0.2462049723	-0.1719236821
0.62	0	-0	-0.05122273415	-0.01381418668	0	0	0.04749396443	1.744765043
0.64	-0	-0	-0.05079892278	-0.01376711298	0	0	0.3040471971	0.2157595009
0.66	-0	-0	-0.05024816096	-0.013844545	0	0	0.5164990425	0.9739977121
0.68	-0	0	-0.05080360547	-0.01388715953	0	0	0.3333308399	-0.4949180484
0.7	-0	0	-0.0514511466	-0.01421017945	0	0	0.8468777537	-1.459205031
0.72	-0	0	-0.05152582377	-0.01486358605	0	0	0.538674891	-0.5708040595
0.74	-0	0	-0.05082610622	-0.01546778157	0	0	0.5577477813	-0.3534361124
0.76	-0	0	-0.0510064885	-0.01456873678	0	0	0.6846642494	-1.053535819
0.78	-0	0	-0.05097317696	-0.01408300176	0	0	0.4832086861	-1.679517269
0.8	-0	-0	-0.05095579475	-0.01483507827	0	0	0.7954573631	0.8218497634
0.82	-0	0	-0.05088265613	-0.01483748853	0	0	0.3705423474	-0.68226403
0.84	0	0	-0.05051147193	-0.01502446271	0	0	-0.435087204	-0.6853652
0.86	-0	0	-0.05072703585	-0.01424789336	0	0	-0.08037313819	-0.6191170216
0.88	-0	0	-0.05138862133	-0.01414008625	0	0	0.4117995501	-0.3723115921
0.9	-0	-0	-0.05099172145	-0.01467862725	0	0	0.206740424	0.5086349249
0.92	0	0	-0.05031150579	-0.01476260088	0	0	-0.1464916021	0.02931462787
0.94	0	-0	-0.05033145472	-0.01451217197	0	0	-0.2962555587	0.762601912
0.96	-0	-0	-0.05059094355	-0.01457506046	0	0	0.50174582	0.3511531949
