0,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.05999999866	0.05999999866	0	0	0
0.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.0700000003	-0.05999999866	0	0	0
0.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.05000000075	0.05999999866	0	0	0
0.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.0700000003	-0.03999999911	0	0	0
0.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.05000000075	-0.01999999955	0	0	0
1,	-0.05890486389	-0.003272492439	-2.939789057	0.150000006	-0.07999999821	0	0	0	0
1.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.0700000003	0.05000000075	0	0	0
1.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.0700000003	0.09000000358	0	0	0
1.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1899999976	-0.0700000003	0.009999999776	0	0	0
1.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.0700000003	-0.05000000075	0	0	0
2,	-0.05890486389	-0.003272492439	-2.939789057	0.1899999976	-0.05999999866	0	0	0	0
2.2,	-0.05890486389	-0.003272492439	-2.939789057	0.150000006	-0.0700000003	0.03999999911	0	0	0
2.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.05000000075	0.02999999933	0	0	0
2.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.07999999821	0.07999999821	0	0	0
2.8,	-0.05890486389	-0.003272492439	-2.939789057	0.150000006	-0.07999999821	0.07999999821	0	0	0
3,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.07999999821	0.009999999776	0	0	0
3.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.05000000075	-0.02999999933	0	0	0
3.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.07999999821	0	0	0	0
3.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.0700000003	0.05000000075	0	0	0
3.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.09000000358	0.0700000003	0	0	0
4,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.05999999866	0.07999999821	0	0	0
4.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.05999999866	0.05999999866	0	0	0
4.4,	-0.05890486389	-0.003272492439	-2.939789057	0.150000006	-0.05999999866	0.0700000003	0	0	0
4.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.09000000358	-0.01999999955	0	0	0
4.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.05999999866	-0.05000000075	0	0	0
5,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.05999999866	0.02999999933	0	0	0
5.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.0700000003	0.05000000075	0	0	0
5.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.0700000003	0.05999999866	0	0	0
5.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.05999999866	0.05999999866	0	0	0
5.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.05999999866	0.05999999866	0	0	0
6,	-0.05890486389	-0.003272492439	-2.939789057	0.1899999976	-0.0700000003	0.07999999821	0	0	0
6.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.05999999866	0.09000000358	0	0	0
6.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.09000000358	-0.03999999911	0	0	0
6.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.09000000358	0.05000000075	0	0	0
6.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.0700000003	0.05000000075	0	0	0
7,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.0700000003	0.05999999866	0	0	0
7.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.05999999866	0.05000000075	0	0	0
7.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.0700000003	0.02999999933	0	0	0
7.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.05000000075	-0.03999999911	0	0	0
7.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.05000000075	0.009999999776	0	0	0
8,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.05999999866	0.05000000075	0	0	0
8.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.0700000003	0.05999999866	0	0	0
8.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.0700000003	0.07999999821	0	0	0
8.6,	-0.05890486389	-0.003272492439	-2.939789057	0.150000006	-0.0700000003	0.0700000003	0	0	0
8.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.0700000003	0.009999999776	0	0	0
9,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.1000000015	-0.01999999955	0	0	0
9.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.07999999821	-0.01999999955	0	0	0
9.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.07999999821	0.03999999911	0	0	0
9.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.0700000003	0.05000000075	0	0	0
9.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.05999999866	0.07999999821	0	0	0
10,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.0700000003	0.09000000358	0	0	0
10.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.0700000003	0.07999999821	0	0	0
10.4,	-0.05890486389	-0.003272492439	-2.939789057	0.150000006	-0.0700000003	0.0700000003	0	0	0
10.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.03999999911	-0.02999999933	0	0	0
10.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1899999976	-0.09000000358	0.03999999911	0	0	0
11,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.05000000075	0	0	0	0
11.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.05999999866	0.0700000003	0	0	0
11.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1899999976	-0.05999999866	0.07999999821	0	0	0
11.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.07999999821	0.09000000358	0	0	0
11.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.05000000075	0.0700000003	0	0	0
12,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.05000000075	0.05999999866	0	0	0
12.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.05999999866	0.05000000075	0	0	0
12.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1599999964	-0.05000000075	0.02999999933	0	0	0
12.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.07999999821	0	0	0	0
12.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.05000000075	0.05000000075	0	0	0
13,	-0.05890486389	-0.003272492439	-2.939789057	0.1899999976	-0.07999999821	0.0700000003	0	0	0
13.2,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.05999999866	0	0	0	0
13.4,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.07999999821	-0.01999999955	0	0	0
13.6,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.0700000003	-0.05000000075	0	0	0
13.8,	-0.05890486389	-0.003272492439	-2.939789057	0.1800000072	-0.0700000003	0.009999999776	0	0	0
14,	-0.05890486389	-0.003272492439	-2.939789057	0.1700000018	-0.05999999866	0.05000000075	0	0	0
