0	0	2	8.968310172e-44	9.147676375e-41
0.02	0	0	0	0
0.04	0	3	0	0
0.06	0	0	0	2
0.08	0	2.304855714e-41	0	0
0.1	0	0	0	3
0.12	2	8.968310172e-44	0	0
0.14	0	0	0	5.900430628e-39
0.16	3	0	0	0
0.18	3.573311084e-43	0	2	8.968310172e-44
0.2	2.304855714e-41	0	0	0
0.22	0	0	5.900430628e-39	0
0.24	9.147676375e-41	0	0	0
0.26	0	0	2.304855714e-41	0
0.28	0	0	0	0
0.3	0	3	0	-1.701411835e+38
0.32	0	0	2.341805152e-38	0
0.34	0	2.344110008e-38	0	0
0.36	0	0	0	3
0.38	0	2.304855714e-41	0	0
0.4	9.147676375e-41	0	0	3
0.42	2	8.968310172e-44	0	0
0.44	0	0	0	2.304855714e-41
0.46	5.900430628e-39	0	0	0
0.48	0	0	5.900430628e-39	0
0.5	0	0	-1.701411835e+38	0
0.52	0	0	2.304855714e-41	0
0.54	0	2.341805152e-38	0	0
0.56	0	2	8.968310172e-44	0
0.58	0	0	0	9.147676375e-41
0.6	3.573311084e-43	3	0	0
0.62	0	0	0	2
0.64	0	2.304855714e-41	0	2.341805152e-38
0.66	9.147676375e-41	0	0	3
0.68	2	8.968310172e-44	0	0
0.7	0	0	0	2.304855714e-41
0.72	2.304855714e-41	0	0	0
0.74	0	0	5.900430628e-39	-1.701411835e+38
0.76	0	3.573311084e-43	0	0
0.78	0	0	2.304855714e-41	0
0.8	0	0	0	0
0.82	0	3	0	0
0.84	0	0	0	2.341805152e-38
0.86	0	5.969038201e-39	0	0
0.88	2.341805152e-38	0	0	2
0.9	3.573311084e-43	2.304855714e-41	0	0
0.92	0	0	0	5.900430628e-39
0.94	3	0	0	0
0.96	0	0	2	8.968310172e-44
0.98	2.304855714e-41	0	0	0
1	0	0	2.304855714e-41	3.573311084e-43
1.02	0	0	0	0
1.04	3.573311084e-43	3	0	0
1.06	0	0	0	2
1.08	0	2.304855714e-41	0	0
1.1	0	0	0	2.304855714e-41
1.12	5.900430628e-39	0	0	0
1.14	0	0	3	0
1.16	0	0	0	3.573311084e-43
