0,	0	0	0	2.304855714e-41	0	0	0	0	2.304855714e-41
0.02,	5.900430628e-39	0	0	0	0	-2.555440822e+38	0	0	0
0.04,	0	0	3	0	0	0	0	3	0
0.06,	8.968310172e-44	0	0	0	2	8.968310172e-44	2.341805152e-38	0	0
0.08,	0	9.147676375e-41	5.900430628e-39	0	0	0	0	5.900430628e-39	0
0.1,	3.573311084e-43	0	0	0	3	0	0	0	0
0.12,	0	2	8.968310172e-44	0	0	0	2	-1.701424815e+38	0
0.14,	0	0	0	0	5.900430628e-39	9.147676375e-41	0	0	0
0.16,	2.341805152e-38	2	8.968310172e-44	0	0	0	2	8.968310172e-44	2.341805152e-38
0.18,	0	0	0	9.147676375e-41	5.900430628e-39	0	0	0	0
0.2,	0	3	0	0	0	0	3	0	0
0.22,	0	0	0	2	8.968310172e-44	0	0	0	2
0.24,	0	2.304855714e-41	0	0	0	-1.701411835e+38	5.900430628e-39	0	0
0.26,	0	-1.701411835e+38	0	3	0	0	0	0	3
0.28,	2	8.968310172e-44	0	0	0	2	8.968310172e-44	9.147676375e-41	0
0.3,	0	0	0	5.900430628e-39	9.147676375e-41	0	0	0	3
0.32,	3	0	0	3.573311084e-43	0	2	8.968310172e-44	0	0
0.34,	0	-1.701411835e+38	0	2.304855714e-41	0	0	0	0	2.304855714e-41
0.36,	5.900430628e-39	0	0	0	0	5.900430628e-39	0	0	-1.701411835e+38
0.38,	0	0	2	8.968310172e-44	0	0	9.147676375e-41	0	2.304855714e-41
0.4,	2.304855714e-41	-1.701411835e+38	0	0	0	5.900430628e-39	0	0	0
0.42,	0	0	5.900430628e-39	0	0	0	0	5.900430628e-39	0
0.44,	0	0	0	0	3.000060797	0	0	0	0
0.46,	0	2	8.968310172e-44	0	0	0	2	8.968310172e-44	0
0.48,	3.573311084e-43	0	0	0	5.900430628e-39	0	0	0	0
0.5,	0	5.900430628e-39	-1.701411835e+38	0	0	0	3	0	0
0.52,	9.147676375e-41	0	0	2	8.968310172e-44	0	0	0	2
0.54,	2	8.968310172e-44	0	0	2.341805152e-38	0	2.304855714e-41	0	0
0.56,	0	3.573311084e-43	0	5.900430628e-39	0	0	0	0	5.900430628e-39
0.58,	3	0	0	0	0	3	0	0	0
0.6,	0	9.147676375e-41	2	8.968310172e-44	0	0	0	2	8.968310172e-44
0.62,	2.304855714e-41	0	0	0	0	2.304855714e-41	0	0	0
0.64,	0	0	5.900430628e-39	0	0	0	0	5.900430628e-39	2.341805152e-38
0.66,	8.968310172e-44	0	0	-1.701411835e+38	0	2.304855714e-41	0	0	0
0.68,	0	0	5.900430628e-39	0	0	0	0	5.900430628e-39	0
0.7,	0	0	0	0	5.900430628e-39	0	0	0	0
0.72,	0	5.900430628e-39	0	0	0	0	5.900430628e-39	0	0
0.74,	0	0	0	5.900430628e-39	0	0	0	0	5.900430628e-39
0.76,	3	0	0	0	0	3	0	2.341805152e-38	0
0.78,	0	0	2	8.968310172e-44	0	0	0	2	8.968310172e-44
0.8,	2.304855714e-41	0	0	-1.701411835e+38	0	5.900430628e-39	0	0	0
0.82,	0	0	3	0	0	0	0	3	0
0.84,	8.968310172e-44	-1.701411835e+38	0	0	0	2.304855714e-41	0	0	0
0.86,	0	0	2.304855714e-41	0	0	0	0	2.304855714e-41	0
0.88,	0	0	0	0	5.900430628e-39	0	0	-1.701411835e+38	0
0.9,	0	3	0	0	0	0	3	0	0
0.92,	0	0	0	2	8.968310172e-44	0	0	0	2
0.94,	0	2.304855714e-41	0	0	0	0	2.304855714e-41	0	9.147676375e-41
0.96,	3.573311084e-43	0	0	3	0	0	0	0	3
