0	-0	0	-0.04233554006	-0.03840718791	0	0	1.646998644	-2.022291899
0.02	-0	0	-0.04483092204	-0.0337498188	0	0	0.5303015709	-1.850418687
0.04	-0	0	-0.04731465876	-0.03255533427	0	0	0.4584759176	-2.386377811
0.06	-0	0	-0.04947481304	-0.03572420776	0	0	0.3119390011	-1.698093772
0.08	-0	0	-0.04825282097	-0.03721962124	0	0	0.4316627085	-2.879445791
0.1	0	0	-0.04306107759	-0.03591932356	0	0	-0.3164606988	-2.751556396
0.12	0	0	-0.04171914607	-0.03226225078	0	0	-0.05016850308	-2.182711601
0.14	-0	0	-0.04552743584	-0.03198113292	0	0	1.00410223	-0.9737687707
0.16	-0	0	-0.04809325188	-0.03617552668	0	0	2.25447607	-2.163620949
0.18	-0	0	-0.04851299897	-0.03788299859	0	0	2.11645174	-2.293415308
0.2	-0	0	-0.04538369179	-0.03236082196	0	0	1.711707711	-0.4630934894
0.22	-0	0	-0.04111875594	-0.03037569486	0	0	1.494887948	-2.424073219
0.24	-0	0	-0.04241897166	-0.03504487127	0	0	2.453395844	-1.718171239
0.26	-0	0	-0.04920423776	-0.03871186078	0	0	3.275834322	-1.332833052
0.28	-0	0	-0.04915226996	-0.03513865173	0	0	2.309449911	-2.671914577
0.3	-0	0	-0.04363042489	-0.03138585761	0	0	1.975186944	-2.48680377
0.32	-0	0	-0.04378776997	-0.03456458449	0	0	2.234808683	-1.619497061
0.34	-0	0	-0.04867123812	-0.03895180672	0	0	1.644548297	-2.17212534
0.36	-0	0	-0.04756620154	-0.03673537821	0	0	1.004508018	-1.53205657
0.38	-0	0	-0.04528870434	-0.03198351711	0	0	0.9961568713	-1.538535714
0.4	-0	0	-0.04942047223	-0.03318434209	0	0	1.476856709	-3.268244028
0.42	-0	-0	-0.04826714471	-0.03764697909	0	0	1.20867455	0.4053733051
0.44	-0	0	-0.04262955859	-0.03763701022	0	0	0.7995283604	-1.10358119
0.46	-0	0	-0.04474933818	-0.03335521743	0	0	1.048186779	-0.7587256432
0.48	-0	0	-0.04969691113	-0.03248394281	0	0	1.636885643	-2.311323643
0.5	-0	0	-0.04629641399	-0.0360808745	0	0	1.776174664	-3.543400764
0.52	-0	0	-0.04231544584	-0.03709705546	0	0	1.761015892	-3.022335529
0.54	-0	0	-0.04589069635	-0.0347584188	0	0	1.939192176	-1.597562313
0.56	-0	0	-0.04635412246	-0.03218042105	0	0	2.090050697	-2.731988192
0.58	-0	0	-0.0445002839	-0.03542349488	0	0	2.059309721	-0.9574622512
0.6	-0	-0	-0.0475910604	-0.0377586633	0	0	2.467674971	-0.09670649469
0.62	-0	0	-0.04732429236	-0.03461349756	0	0	1.888322592	-0.3569093943
0.64	-0	0	-0.04247891903	-0.03192339092	0	0	0.9942325354	-2.700526714
0.66	-0	0	-0.04438121617	-0.03306384012	0	0	1.604048133	-1.268366575
0.68	-0	0	-0.05106864125	-0.03689534962	0	0	1.948206186	-1.682270646
0.7	-0	0	-0.04941102862	-0.03664243221	0	0	1.353236079	-1.949442148
0.72	-0	0	-0.04271066934	-0.03319723904	0	0	0.4485902488	-0.4886966348
0.74	-0	0	-0.04416589811	-0.03331332654	0	0	0.5192278028	-7.561882496
0.76	-0	0	-0.04995533451	-0.03650116175	0	0	1.515832186	-1.620740056
0.78	-0	0	-0.04851430655	-0.03718272224	0	0	1.556586027	-1.97474575
0.8	-0	0	-0.04536527395	-0.03297525644	0	0	1.280389071	-1.773791552
0.82	-0	-0	-0.04418785125	-0.03283260763	0	0	1.644346952	-0.07056844234
0.84	-0	0	-0.04359988868	-0.03629785031	0	0	1.633315682	-2.24881053
0.86	-0	0	-0.04610714316	-0.03711951897	0	0	1.968738437	-2.683264732
0.88	-0	0	-0.04938687012	-0.03429028019	0	0	2.674756765	-3.604659319
0.9	-0	0	-0.04723376036	-0.03303318471	0	0	1.15275836	-2.117861986
0.92	-0	0	-0.04276537895	-0.03550288454	0	0	1.063076019	-1.428787589
0.94	-0	0	-0.045120731	-0.03704031929	0	0	1.315714836	-0.01595899649
0.96	-0	0	-0.04986742884	-0.03449454159	0	0	1.246238589	-1.291352868
0.98	-0	0	-0.04891818017	-0.03255950287	0	0	2.024430275	-1.910200953
1	-0	0	-0.04602040723	-0.03363295645	0	0	1.44697845	-1.569018722
1.02	-0	0	-0.0453736335	-0.0369355306	0	0	1.056761146	-2.486685514
1.04	-0	0	-0.04451854527	-0.0365139693	0	0	1.530157804	-2.379700422
1.06	-0	0	-0.04486656189	-0.03307888657	0	0	1.796975851	-3.938764095
1.08	-0	0	-0.04805193841	-0.03297264874	0	0	2.363389492	-2.048399925
1.1	-0	0	-0.04816314951	-0.03549826518	0	0	2.503001213	-2.219289541
1.12	-0	0	-0.04292633757	-0.03644068539	0	0	1.614419103	-0.3652425408
1.14	-0	0	-0.04220902175	-0.03277700767	0	0	1.7085886	-2.235389948
1.16	-0	0	-0.04743712023	-0.0321379751	0	0	1.882911563	-2.203502655
1.18	-0	0	-0.04948698729	-0.03506987914	0	0	2.436959505	-1.740239263
1.2	-0	0	-0.04553235322	-0.03712186962	0	0	1.382702589	-1.48574841
1.22	-0	0	-0.04390217364	-0.03476609662	0	0	1.660574675	-1.878021359
1.24	-0	0	-0.04649494961	-0.03279409185	0	0	1.000818014	-2.362444401
1.26	-0	0	-0.04754704982	-0.0339538604	0	0	1.163728595	-2.074823141
1.28	-0	0	-0.04704251885	-0.03660527617	0	0	1.079978585	-0.2367939204
1.3	-0	0	-0.04691919684	-0.03629490733	0	0	1.216214418	-2.437508583
1.32	-0	0	-0.04433115572	-0.03371024877	0	0	1.103115559	-1.804290771
1.34	-0	0	-0.0425658524	-0.03267222643	0	0	1.227331877	-2.21634984
1.36	-0	0	-0.04586596414	-0.03483287245	0	0	2.567542791	-0.5197291374
1.38	-0	0	-0.04857492447	-0.0357654877	0	0	2.349659443	-0.5682660341
1.4	-0	0	-0.04435008764	-0.03407574445	0	0	2.116093397	-1.997702599
1.42	-0	0	-0.04249017686	-0.0320558846	0	0	2.047057867	-2.741168737
1.44	-0	0	-0.04556620866	-0.03400547057	0	0	1.568657041	-1.744396806
1.46	-0	0	-0.04730667174	-0.03675387055	0	0	2.140108347	-1.434013844
1.48	-0	0	-0.0467857942	-0.03565609083	0	0	1.764990211	-1.261708736
1.5	-0	0	-0.04723712802	-0.0331803523	0	0	0.1635418534	-1.908296347
1.52	0	0	-0.04592778534	-0.03236148879	0	0	-0.07234872133	-3.229735136
1.54	-0	0	-0.04431372881	-0.03576505184	0	0	0.3988552392	-3.222019434
1.56	-0	0	-0.04690915719	-0.03684466332	0	0	1.725526094	-2.496624947
1.58	-0	0	-0.04889615625	-0.03487490863	0	0	1.740320683	-3.092760324
1.6	-0	0	-0.04590551555	-0.03353019804	0	0	1.116236448	-2.494351387
1.62	-0	0	-0.04369458556	-0.03544708341	0	0	2.201442957	-2.216799974
1.64	-0	0	-0.04516613111	-0.03730336577	0	0	2.411168575	-1.42453444
1.66	-0	0	-0.04766666144	-0.03535226732	0	0	2.256763458	-2.034511089
1.68	-0	0	-0.04494161904	-0.03046247549	0	0	1.333445072	-1.309231758
1.7	-0	0	-0.04126443341	-0.03052473068	0	0	1.65236783	-2.484777927
1.72	-0	0	-0.04379817843	-0.03672224283	0	0	1.81219852	-1.473850846
1.74	-0	0	-0.04897803813	-0.03761862218	0	0	2.143049717	-1.211804628
1.76	-0	0	-0.04935532436	-0.03229152784	0	0	1.88476193	-1.521705985
1.78	-0	0	-0.04542288929	-0.03014050052	0	0	1.109027028	-0.7250711322
1.8	-0	0	-0.04405532032	-0.03433191776	0	0	0.5638944507	-3.105564594
1.82	-0	0	-0.04657817632	-0.0386460796	0	0	0.7684811354	-1.320622087
1.84	-0	0	-0.04870933294	-0.03403132781	0	0	0.9998528957	-1.187487125
1.86	-0	0	-0.04850465059	-0.02951331809	0	0	1.161759257	-2.002440691
1.88	-0	0	-0.04606049508	-0.03350514174	0	0	1.081326246	-1.312454104
1.9	-0	0	-0.04444739223	-0.03874640912	0	0	1.14806211	-1.611017346
