0	0	-0.02945243195	0	-0.001090830774
0.02	0	-0.02945243195	0	-0.001090830774
0.04	3.573311084e-43	-0.02945243195	0	-0.001090830774
0.06	2.704506036e-43	-0.02945243195	0	-0.001090830774
0.08	2.704506036e-43	-0.02945243195	0	-0.001090830774
0.1	2.704506036e-43	-0.02945243195	0	-0.001090830774
0.12	2.704506036e-43	-0.02945243195	3.573311084e-43	-0.001090830774
0.14	3.573311084e-43	-0.02945243195	2.704506036e-43	-0.001090830774
0.16	2.704506036e-43	-0.02945243195	2.704506036e-43	-0.001090830774
0.18	2.704506036e-43	-0.02945243195	2.704506036e-43	-0.001090830774
0.2	2.704506036e-43	-0.02945243195	2.704506036e-43	-0.001090830774
0.22	9.174721435e-41	-0.02945243195	2.704506036e-43	-0.001090830774
0.24	6.950580513e-41	-0.02945243195	2.704506036e-43	-0.001090830774
0.26	6.950580513e-41	-0.02945243195	-1.70145098e+38	-0.001090830774
0.28	6.959268563e-41	-0.02945243195	-8.000184059	-0.001090830774
0.3	6.950580513e-41	-0.02945243195	-8.000184059	-0.001090830774
0.32	6.950580513e-41	-0.02945243195	-31.87536812	-0.001090830774
0.34	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.36	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.38	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.4	6.959268563e-41	-0.02945243195	-24.12536812	-0.001090830774
0.42	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.44	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.46	6.950580513e-41	-0.02945243195	-24.12548637	-0.001090830774
0.48	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.5	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.52	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.54	6.950580513e-41	-0.02945243195	-24.12536812	-nan
0.56	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.58	6.950580513e-41	-nan	-24.12536812	-0.001090830774
0.6	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.62	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.64	6.950580513e-41	-nan	-24.12536812	-0.001090830774
0.66	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.68	6.959268563e-41	-0.02945243195	-24.12536812	-0.001090830774
0.7	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.72	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.74	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.76	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.78	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.8	6.950580513e-41	-0.02954064682	-24.12536812	-0.001090830774
0.82	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.84	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090979786
0.86	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.88	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.9	6.950580513e-41	-0.02945279889	-24.12536812	-0.001090830774
0.92	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.94	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.96	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
0.98	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
1	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
1.02	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
1.04	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
1.06	6.950580513e-41	-0.02945243195	-24.12536812	-0.001090830774
1.08	6.950580513e-41	-nan	-24.12536812	-0.001090830774
