0,	-0.07417649031	0.004363323096	-2.875429869	0	-0.0700000003	0.05000000075	0	0	0
0.02,	1.401298464e-45	-0.07417649031	0.004363323096	-2.875429869	0	-0.1199999973	0.09000000358	0	0
0.04,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1299999952	0.09000000358	0	0
0.06,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.07999999821	0.07999999821	0	0
0.08,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	-0.009999999776	-0.1199999973	0.1000000015	0	0
0.1,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1199999973	0.0700000003	0	0
0.12,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1199999973	-0.02999999933	0	0
0.14,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1099999994	0.07999999821	0	0
0.16,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1099999994	0.01999999955	0	0
0.18,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1099999994	0.05000000075	0	0
0.2,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1000000015	0.009999999776	0	0
0.22,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1099999994	0.07999999821	0	0
0.24,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1000000015	0.05000000075	0	0
0.26,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1000000015	0.1000000015	0	0
0.28,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1000000015	0.05000000075	0	0
0.3,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1000000015	-0.01999999955	0	0
0.32,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1199999973	0.07999999821	0	0
0.34,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1000000015	0.05999999866	0	0
0.36,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1199999973	0.1099999994	0	0
0.38,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.1000000015	0.05999999866	0	0
0.4,	0.004363323096	-0.07417649031	0.004363323096	-2.875429869	0	-0.09000000358	-0.009999999776	0	0
