0	3.573311084e-43	-0.06544984877	0	0
0.02	2.704506036e-43	-0.06544984877	0	0
0.04	2.704506036e-43	-0.06544984877	0	0
0.06	2.704506036e-43	-0.06544984877	0	0
0.08	2.704506036e-43	-0.06544984877	0	0
0.1	2.704506036e-43	-0.06544984877	0	0
0.12	2.704506036e-43	-0.06544984877	0	9.147676375e-41
0.14	2.704506036e-43	-nan	0	0
0.16	2.704506036e-43	-0.06544984877	0	0
0.18	2.704506036e-43	-0.06544984877	0	0
0.2	2.704506036e-43	-0.06544984877	0	0
0.22	2.704506036e-43	-0.06544984877	0	0
0.24	2.704506036e-43	-0.06544984877	0	0
0.26	2.704506036e-43	-nan	0	0
0.28	9.174721435e-41	-0.06544984877	0	0
0.3	6.950580513e-41	-0.06544984877	0	0
0.32	6.950580513e-41	-0.06544984877	0	0
0.34	6.950580513e-41	-0.06544984877	0	0
0.36	6.950580513e-41	-0.06544984877	-1.701411835e+38	0
0.38	6.959268563e-41	-0.06544984877	-8	0
0.4	6.950580513e-41	-0.06544984877	-8	0
0.42	6.950580513e-41	-0.06544984877	-8	0
0.44	6.950580513e-41	-0.06544984877	-31.875	0
0.46	6.959268563e-41	-0.06544984877	-24.125	0
0.48	6.959268563e-41	-0.06544984877	-24.125	0
0.5	6.950580513e-41	-0.06544984877	-24.125	0
0.52	6.950580513e-41	-0.06544984877	-24.125	0
0.54	6.950580513e-41	-0.06591714919	-24.125	0
0.56	6.950580513e-41	-0.06544984877	-24.125	0
0.58	6.950580513e-41	-0.06544984877	-24.125	0
0.6	6.950580513e-41	-0.06545066088	-24.125	0
0.62	6.950580513e-41	-0.06544984877	-24.125	0
0.64	6.950580513e-41	-0.06544984877	-24.125	-1.701411835e+38
0.66	6.959268563e-41	-0.06544984877	-24.125	0
0.68	6.950580513e-41	-0.06544984877	-24.125	0
0.7	6.950580513e-41	-0.06544984877	-31.875	0
0.72	6.950580513e-41	-0.06544984877	-24.125	0
0.74	6.950580513e-41	-0.06544984877	-24.125	0
0.76	6.959268563e-41	-0.06544984877	-24.125	0
0.78	6.950580513e-41	-0.06544984877	-24.125	0
0.8	9.174721435e-41	-0.06544984877	-24.125	0
0.82	6.950580513e-41	-0.06544984877	-24.125	0
0.84	6.950580513e-41	-0.12453188	-24.125	0
0.86	6.950580513e-41	-0.06544984877	-24.125	0
0.88	6.950580513e-41	-0.06544984877	-24.125	0
0.9	6.959268563e-41	-0.06544984877	-24.125	0
0.92	6.950580513e-41	-0.06544984877	-24.125	0
0.94	-1.711472113e+38	-0.06544984877	-24.125	0
0.96	-8.0473032	-0.06545066088	-24.125	0
0.98	-8.0473032	-0.06544984877	-24.125	0
1	-8.0473032	-0.06545066088	-24.125	0
1.02	-8.0473032	-0.06544984877	-24.125	9.147676375e-41
1.04	-8.047362328	-0.06544984877	-24.125	0
1.06	-8.0473032	-0.06544984877	-24.125	0
1.08	-8.0473032	-0.06544984877	-24.125	2.341805152e-38
1.1	-8.0473032	-0.06544984877	-24.125	0
1.12	-8.0473032	-0.06544984877	-24.125	0
1.14	-8.0473032	-0.06544984877	-24.125	0
1.16	-8.047362328	-0.06544984877	-24.125	0
1.18	-8.0473032	-0.06544984877	-24.125	0
1.2	-8.047362328	-0.06544984877	-24.125	0
1.22	-8.0473032	-0.06544984877	-24.125	2.341805152e-38
1.24	-8.0473032	-0.06544984877	-24.125	0
1.26	-8.0473032	-nan	-24.125	0
1.28	-8.047362328	-0.06544984877	-24.125	0
1.3	-8.0473032	-0.06544984877	-24.125	0
1.32	-8.0473032	-0.06544984877	-24.125	0
1.34	-8.0473032	-0.06544984877	-24.125	0
1.36	-8.0473032	-0.06544984877	-24.125	0
1.38	-8.047362328	-0.06544984877	-24.125	0
1.4	-8.0473032	-0.06544984877	-24.125	0
1.42	-8.047362328	-0.06544984877	-24.125	0
1.44	-8.0473032	-0.06544984877	-31.875	0
1.46	-8.0473032	-0.06544984877	-24.125	0
1.48	-8.0473032	-0.06544984877	-24.125	0
1.5	-8.0473032	-0.06544984877	-24.125	0
1.52	-1.711472113e+38	-0.06544984877	-24.125	0
1.54	-8.0473032	-0.06544984877	-24.125	0
1.56	-8.0473032	-0.06544984877	-24.125	0
1.58	-8.047362328	-0.06544984877	-24.125	0
1.6	-8.0473032	-0.06544984877	-24.125	0
1.62	-8.0473032	-0.06544984877	-24.125	0
1.64	-8.0473032	-0.06544984877	-24.125	0
1.66	-8.0473032	-0.06544984877	-24.125	0
1.68	-8.0473032	-0.06544984877	-24.125	0
1.7	-8.0473032	-nan	-24.125	0
1.72	-8.047362328	-0.06544984877	-24.125	0
1.74	-8.0473032	-0.06544984877	-24.125	0
1.76	-1.711472113e+38	-0.06544984877	-24.125	0
1.78	-8.0473032	-0.06544984877	-24.125	0
1.8	-8.0473032	-0.06544984877	-24.125	9.147676375e-41
1.82	-8.047362328	-0.06544984877	-24.125	0
1.84	-8.0473032	-0.06544984877	-24.125	0
1.86	-8.0473032	-0.06544984877	-24.125	0
1.88	-8.0473032	-0.06544984877	-24.125	0
1.9	-8.0473032	-0.06544984877	-24.125	0
1.92	-8.0473032	-0.06544984877	-24.24951172	0
1.94	-8.0473032	-0.12453188	-24.21923828	0
1.96	-8.0473032	-0.06544984877	-24.21923828	0
1.98	-8.0473032	-0.06544984877	-24.21923828	0
2	-8.0473032	-0.06544984877	-24.21923828	0
2.02	-8.0473032	-0.06544984877	-24.21923828	0
2.04	-8.0473032	-0.06544984877	-nan	0
2.06	-8.047362328	-0.06544984877	-24.21923828	0
2.08	-8.0473032	-0.06544984877	-24.21923828	0
2.1	-8.0473032	-0.06544984877	-24.21923828	0
2.12	-8.0473032	-0.06544984877	-24.21923828	0
2.14	-8.0473032	-0.06544984877	-24.21923828	0
2.16	-8.0473032	-0.06544984877	-24.21923828	0
2.18	-8.0473032	-0.06544984877	-31.96923828	0
2.2	-8.0473032	-0.06544984877	-31.96923828	0
2.22	-8.0473032	-0.06544984877	-24.21923828	0
