H_VAL   H_STEP_SIZE 70 0.1
ROLL KP KI KD 5 12 0
PITCH KP KI KD 5 12 0
YAW KP KI KD 5 0 12
70 158.598 3.45904 180.886 -0.103132 0.00856526 -1.18722
70 158.598 3.45904 180.886 -0.126066 0.01047 -1.18722
70 158.598 3.45904 180.886 -0.1508 0.0125429 -1.18722
70 158.568 2.18429 180.18 -0.0445621 0.0860811 -1.18456
70 158.568 2.18429 180.18 -0.0402647 0.103061 -1.18456
70 158.593 2.49132 181.637 -0.068271 -0.0357771 -1.1868
70 158.593 2.49132 181.637 -0.0705548 -0.0500642 -1.1868
70 158.593 2.49132 181.637 -0.0728386 -0.0644899 -1.1868
70 158.593 2.49132 181.637 -0.0751446 -0.0789156 -1.1868
70 158.593 2.49132 181.637 -0.0778719 -0.0958381 -1.1868
70 158.593 2.49132 181.637 -0.0802001 -0.110403 -1.1868
70 158.593 2.49132 181.637 -0.0825504 -0.125106 -1.1868
70 158.593 2.49132 181.637 -0.0850781 -0.140919 -1.1868
70 158.593 2.49132 181.637 -0.087695 -0.155483 -1.1868
70 158.591 2.64651 181.433 -0.104354 -0.152357 -1.18655
70 158.591 2.64651 181.433 -0.109657 -0.161671 -1.18655
70 158.591 2.64651 181.433 -0.11589 -0.172617 -1.18655
70 158.591 2.64651 181.433 -0.121685 -0.182796 -1.18655
70 158.591 2.64651 181.433 -0.127426 -0.192878 -1.18655
70 158.591 2.64651 181.433 -0.133167 -0.20296 -1.18655
70 158.591 2.64651 181.433 -0.138908 -0.213043 -1.18655
70 158.591 2.64651 181.433 -0.144156 -0.223125 -1.18655
70 158.591 2.64651 181.433 -0.149952 -0.232439 -1.18655
70 158.591 2.64651 181.433 -0.155747 -0.242617 -1.18655
70 158.591 2.64651 181.433 -0.161488 -0.252699 -1.18655
70 158.591 2.64651 181.433 -0.167721 -0.263646 -1.18655
70 158.591 2.64651 181.433 -0.173461 -0.273728 -1.18655
70 158.591 2.64651 181.433 -0.179311 -0.284002 -1.18655
70 158.591 2.64651 181.433 -0.185052 -0.294084 -1.18655
70 158.591 2.64651 181.433 -0.190848 -0.304262 -1.18655
70 158.591 2.64651 181.433 -0.196151 -0.313576 -1.18655
70 158.371 2.76093 181.46 -0.213401 -0.326501 -1.16736
70 158.371 2.76093 181.46 -0.221736 -0.337163 -1.16736
70 158.371 2.76093 181.46 -0.230072 -0.347927 -1.16736
70 158.371 2.76093 181.46 -0.238329 -0.358589 -1.16736
70 158.371 2.76093 181.46 -0.246665 -0.369353 -1.16736
70 158.371 2.76093 181.46 -0.254293 -0.379202 -1.16736
70 158.371 2.76093 181.46 -0.26255 -0.389865 -1.16736
70 158.128 2.7767 181.353 -0.272489 -0.390433 -1.14614
70 158.128 2.7767 181.353 -0.281093 -0.398754 -1.14614
70 158.128 2.7767 181.353 -0.289779 -0.407153 -1.14614
70 157.904 2.80084 181.246 -0.300933 -0.404607 -1.12666
70 157.665 2.77286 181.364 -0.306869 -0.420661 4.46228
70 157.665 2.77286 181.364 -0.31547 -0.429308 -1.10578
70 157.081 2.76583 181.378 -0.323336 -0.439179 -1.05481
70 157.081 2.76583 181.378 -0.33178 -0.448139 -1.05481
70 156.491 2.80534 181.168 -0.344392 -0.434893 -1.00336
70 155.302 3.05125 180.55 -0.375861 -0.381443 -0.89956
70 155.302 3.05125 180.55 -0.390642 -0.372019 -0.89956
70 153.879 3.42564 179.971 -0.445644 -0.300223 -0.775424
70 152.584 3.81806 179.869 -0.511254 -0.266737 -0.662349
70 151.27 3.96446 179.358 -0.558233 -0.188441 -0.547674
70 149.929 3.85886 178.9 -0.582236 -0.102821 -0.430672
70 148.049 2.95417 178.461 -0.533983 -0.0175782 39.0957
70 147.095 3.79052 179.326 -0.621052 -0.0399281 22.04
70 147.095 3.79052 179.326 -0.649302 -0.00367402 -0.183324
70 146.399 5.60606 180.134 -0.875814 -0.0570716 -0.12263
70 145.523 7.74864 180.241 -1.17669 -0.0500955 -0.0461462
70 144.747 9.20211 179.911 -1.44667 0.000680126 0.0215289
70 144.747 9.20211 179.911 -1.60515 0.0254004 0.0215289
70 143.346 8.83066 177.481 -1.71371 0.300169 0.143803
70 142.822 6.67723 175.343 -1.62829 0.602481 0.189479
70 142.492 4.03582 173.496 -1.44279 0.918486 0.218361
70 142.51 1.89188 173.378 -1.24888 1.0956 0.21677
70 142.44 0.423061 176.636 -1.08565 0.922808 0.222851
70 142.222 0.428634 180.873 -1.04389 0.577535 0.241905
70 142.107 1.40612 185.086 -1.10418 0.136195 0.251924
70 141.936 2.93999 187.319 -1.24445 -0.18983 0.266866
70 141.936 2.93999 187.319 -1.25653 -0.328024 0.266866
70 141.067 5.84599 182.429 -1.57422 0.0575415 0.34266
