H_VAL   H_STEP_SIZE 50 0.1
ROLL KP KI KD 4 0 6
PITCH KP KI KD 4 0 6
YAW KP KI KD 0 0 0
50 352.812 3.93618 181.395
50 352.812 3.93618 181.395
50 352.801 4.07197 181.06
50 352.801 4.07197 181.06
50 352.796 3.25785 181.238
50 352.796 3.25785 181.238
50 352.796 3.25785 181.238
50 352.569 3.25411 181.244
50 352.569 3.25411 181.244
50 352.569 3.25411 181.244
50 352.789 2.80028 181.209
50 352.789 2.80028 181.209
50 352.789 2.80028 181.209
50 352.789 2.80028 181.209
50 352.688 3.36295 181.363
50 352.688 3.36295 181.363
50 352.688 3.36295 181.363
50 352.688 3.36295 181.363
50 352.688 3.36295 181.363
50 352.688 3.36295 181.363
50 352.688 3.36295 181.363
50 352.688 3.36295 181.363
50 352.8 3.12903 181.459
50 352.692 3.59146 181.377
50 352.692 3.59146 181.377
50 352.692 3.59146 181.377
50 352.692 3.59146 181.377
50 352.692 3.59146 181.377
50 352.692 3.59146 181.377
50 352.604 4.22709 182.338
50 352.498 3.51928 182.413
50 352.498 3.51928 182.413
50 352.488 3.17658 182.391
50 352.731 3.75391 182.421
50 352.731 3.75391 182.421
50 352.731 3.75391 182.421
50 352.731 3.75391 182.421
50 352.755 4.52925 183.041
50 352.794 5.31382 183.321
50 352.794 5.31382 183.321
50 352.923 5.539 183.445
50 353.206 5.0297 182.593
50 353.206 5.0297 182.593
50 353.296 4.72351 181.769
50 353.164 5.55512 181.478
50 353.198 6.45244 181.762
50 353.33 5.96635 182.299
50 353.33 5.96635 182.299
50 353.57 5.13916 182.586
50 353.57 5.13916 182.586
50 353.453 5.84245 182.515
50 353.453 5.84245 182.515
50 353.43 4.57882 182.33
50 353.314 3.9845 182.644
50 353.314 3.9845 182.644
50 353.314 3.9845 182.644
50 353.299 6.1084 183.691
50 353.261 5.79414 183.213
50 353.261 5.79414 183.213
50 353.425 4.9409 182.007
50 353.425 4.9409 182.007
50 353.315 4.69652 182.227
50 353.331 4.89857 182.924
50 353.331 4.89857 182.924
50 353.352 4.87148 183.381
50 353.218 4.90771 182.474
50 353.315 5.8659 182.064
50 353.455 6.54547 182.212
50 353.455 6.54547 182.212
50 353.547 5.39603 182.369
50 353.45 4.43148 182.895
50 353.45 4.43148 182.895
50 353.45 4.43148 182.895
50 353.45 4.43148 182.895
50 353.379 5.43591 183.529
50 353.379 5.43591 183.529
50 353.363 5.81189 182.978
50 353.368 6.74917 182.575
50 353.33 7.37184 182.036
50 353.324 6.44188 181.984
50 353.211 5.37916 182.499
50 353.22 4.531 183.251
50 353.158 4.57124 184.407
50 353.158 4.57124 184.407
50 353.19 5.13569 184.556
50 353.19 5.13569 184.556
50 353.362 4.85793 183.61
50 353.335 5.02502 182.476
50 353.42 5.76162 181.937
50 353.42 5.76162 181.937
50 353.444 3.96124 183.097
50 353.346 3.80933 183.667
50 353.346 3.80933 183.667
50 353.111 4.39848 183.477
50 353.207 4.0885 182.769
50 353.185 4.24392 182.09
50 353.215 5.49327 182.506
50 353.293 6.47025 183.368
50 353.293 5.39704 184.107
50 353.377 4.59528 184.168
50 353.254 5.44516 183.306
50 353.123 5.81779 182.761
50 353.123 5.81779 182.761
50 353.208 4.92142 182.245
50 353.208 4.92142 182.245
50 353.28 6.48394 183.14
50 353.159 6.84061 183.164
50 353.266 5.3104 183.642
50 353.338 4.06495 183.222
50 353.444 4.5589 182.673
50 353.332 5.61085 182.507
50 353.216 5.72822 182.406
50 353.224 5.24437 182.835
50 353.224 5.24437 182.835
50 353.39 6.37451 183.126
50 353.382 7.09053 182.936
50 353.382 7.09053 182.936
50 353.382 7.09053 182.936
50 353.623 4.75046 181.412
50 353.549 4.57541 182.439
50 353.373 5.91911 183.099
50 353.373 5.84217 184.255
50 353.206 5.84101 184.255
50 352.926 4.81097 184.088
50 352.654 4.868 183.068
50 352.573 5.77577 183.134
50 352.803 6.01921 183.022
50 352.803 6.01921 183.022
50 352.803 6.01921 183.022
50 353.378 5.55678 183.422
50 353.545 5.51674 182.261
50 353.537 5.64394 182.039
50 353.406 6.47811 181.406
50 353.413 6.81906 181.426
50 353.681 6.08388 182.402
50 353.681 5.26557 182.473
50 353.682 5.26296 182.473
50 353.477 5.33951 183.288
50 353.357 5.81864 182.864
50 353.335 5.7249 182.514
50 353.343 4.77682 182.805
50 353.456 4.78045 182.8
50 353.438 4.20972 182.767
50 353.263 4.83278 183.958
50 352.96 6.32568 183.949
50 352.595 6.57561 183.413
50 352.659 5.69591 182.663
50 352.659 5.69591 182.663
50 352.755 5.72162 182.315
50 352.755 5.72162 182.315
50 352.877 5.24015 182.737
50 352.678 4.95235 183.533
50 352.678 4.95235 183.533
50 352.54 6.74474 184.235
50 352.509 5.57454 184.615
50 352.574 4.32378 184.301
50 352.557 3.48484 184.821
50 352.445 2.83701 185.817
50 352.174 1.94741 186.91
50 352.174 1.94741 186.91
50 351.75 0.667882 189.488
50 351.518 359.294 189.488
50 351.043 358.023 190.428
50 350.539 356.626 191.354
50 350.156 355.473 192.179
50 349.99 354.659 193.14
50 349.761 354.183 194.257
50 349.323 353.821 195.026
50 348.973 353.16 195.299
50 348.973 353.16 195.299
50 349.187 352.974 195.056
50 350.291 355.707 192.317
50 351.685 1.32607 187.107
50 352.844 7.03906 176.346
50 353.752 11.9538 172.225
50 353.752 11.9538 172.225
50 354.599 10.0197 174.945
50 354.887 7.85244 179.316
50 354.663 5.33731 183.809
50 352.743 0.114896 189.08
50 351.796 359.466 187.432
50 351.282 0.329145 184.737
50 351.102 3.15775 182.314
50 351.522 7.21006 180.534
50 352.25 10.3859 179.781
50 353.332 11.4954 180.209
50 354.066 9.98221 180.746
50 354.225 7.51811 181.413
50 353.896 5.16797 182.227
50 353.304 3.5204 182.731
50 352.604 2.68492 182.929
50 352.604 2.68492 182.929
50 352.134 2.53244 183.387
50 352.272 4.07981 182.686
50 352.543 6.27933 182.705
50 353.071 8.10565 182.907
50 353.378 8.96964 182.357
50 353.378 8.96964 182.357
50 353.657 6.92505 181.647
50 353.513 5.21081 181.329
50 353.272 4.05212 181.5
50 352.952 3.5316 182.399
50 352.63 3.8166 183.344
50 352.569 5.06193 183.546
50 352.593 6.34036 183.512
50 352.844 7.27448 183.329
50 353.16 8.13083 182.556
50 353.473 8.04934 182.183
50 353.548 6.56832 181.863
50 353.4 4.50452 181.637
50 353.297 3.41277 182.61
50 352.993 3.69621 183.443
50 352.921 4.93965 183.866
50 352.941 5.27486 184.002
50 352.941 5.27486 184.002
50 353.007 5.22255 183.075
50 353.231 5.47265 182.849
50 353.244 6.8726 182.36
50 353.11 7.59211 182.065
50 353.113 6.301 182.332
50 353.068 4.93992 182.134
50 353.098 4.078 182.888
50 353.098 4.078 182.888
50 352.915 3.83829 181.156
50 353.006 4.3458 180.38
50 353.204 4.50954 179.578
50 353.204 4.50954 179.578
50 353.064 2.29731 178.188
50 352.842 1.41879 177.564
50 352.842 1.41879 177.564
50 352.717 1.30033 175.834
50 352.917 1.25908 174.569
50 353.089 0.206653 172.777
50 353.089 0.206653 172.777
50 353.089 0.206653 172.777
50 352.481 359.018 170.395
50 353.157 358.007 168.961
50 353.923 357.414 167.796
50 354.328 356.937 167.095
50 354.159 359.525 171.254
50 353.817 4.49441 177.717
50 353.725 8.54033 184.031
50 353.393 10.1613 190.383
50 352.773 9.81349 187.414
50 352.318 9.22352 183.495
50 352.29 8.16811 179.975
50 352.53 6.24651 176.154
50 353.235 2.98752 176.158
50 353.561 2.22047 179.321
50 353.743 3.32365 182.36
50 353.513 6.12365 185.747
50 353.214 8.13171 186.809
50 352.804 9.36038 185.08
50 352.624 9.48976 182.687
50 352.813 8.92657 181.019
50 353.292 7.27837 179.392
50 353.548 5.30901 179.61
50 353.6 3.49311 181.342
50 353.524 2.81375 183.142
50 353.135 3.87029 184.594
50 352.804 6.11198 185.328
50 352.561 7.31885 184.498
50 352.468 7.76685 182.583
50 352.721 7.51201 181.396
50 353.001 7.57605 180.461
50 353.322 7.82824 180.11
50 353.424 6.69222 181.648
50 353.347 5.35558 182.951
50 353.011 4.49433 183.718
50 353.011 4.49433 183.718
50 352.908 5.79569 183.002
50 353.118 7.11695 182.379
50 353.335 8.06589 181.849
50 353.335 8.06589 181.849
50 353.569 8.29883 181.845
50 353.486 7.10009 182.474
50 353.373 5.91911 183.099
50 353.293 5.27601 184.214
50 353.139 5.89601 185.409
50 352.904 7.71208 187.614
50 352.904 7.71208 187.614
50 353.433 10.7443 190.19
50 353.912 13.2575 192.725
50 353.505 14.7261 194.642
50 353.769 14.4907 196.21
50 353.769 14.4907 196.21
50 353.769 14.4907 196.21
50 356.824 18.7846 203.554
50 356.824 18.7846 203.554
50 357.522 17.3912 202.998
50 357.522 17.3912 202.998
50 355.937 3.00221 182.857
50 355.772 359.483 172.185
50 355.582 359.211 164.457
50 354.95 1.10966 162.91
50 354.183 4.02958 168.942
50 353.804 5.97057 177.91
50 353.883 7.09964 187.278
50 354.203 7.38406 194.313
50 354.546 7.34745 196.259
50 354.566 7.63257 192.217
50 353.935 8.42515 177.455
50 353.791 7.28116 171.424
50 353.791 7.28116 171.424
50 354.018 3.17602 172.247
50 354.089 2.54726 177.377
50 354.133 4.45316 182.867
50 354.357 7.36189 187.261
50 354.357 7.36189 187.261
50 354.186 9.16269 188.177
50 354.014 8.03416 185.131
50 353.973 6.7241 181.271
50 354.054 6.17247 178.367
50 354.043 5.95689 176.175
50 354.043 5.95689 176.175
50 354.096 6.24544 179.173
50 353.752 6.13135 181.596
50 353.524 5.76277 183.887
50 353.342 5.5729 185.261
50 353.436 6.80213 183.95
50 353.822 8.05367 182.272
50 354.206 8.10752 180.986
50 354.614 6.87924 180.209
50 354.63 6.06223 180.628
50 354.63 6.06223 180.628
50 354.361 5.9892 182.018
50 353.959 6.39543 183.093
50 353.661 6.45766 183.806
50 353.531 6.2318 183.685
50 353.592 6.87674 182.454
50 353.929 7.47344 182.121
50 354.14 7.72444 181.775
50 353.917 9.22442 181.642
50 353.737 10.8987 180.94
50 353.451 11.9201 179.297
50 353.215 12.1577 177.028
50 353.07 12.7572 174.882
50 352.81 13.7083 173.229
50 352.498 15.3613 171.853
50 352.255 17.2599 171.176
50 352.042 18.8592 170.833
50 351.711 20.0951 170.255
50 351.392 20.9029 169.654
50 350.868 21.4333 168.487
50 350.482 22.1867 166.951
50 350.124 23.0922 165.894
50 349.819 23.5096 164.794
50 349.819 23.5096 164.794
50 350.909 19.155 168.455
50 352.229 11.0684 174.867
50 352.968 2.66876 189.882
50 353.33 2.05481 196.465
50 353.33 2.05481 196.465
50 353.677 3.3233 193.064
50 353.855 3.22002 186.487
50 353.95 5.83171 174.101
50 353.703 8.65201 171.492
50 353.859 11.0567 173.907
50 353.943 12.0478 178.332
50 353.767 10.3335 182.407
50 353.48 7.3708 186.168
50 353.05 3.41049 186.187
50 352.546 4.00343 183.935
50 352.738 5.97855 181.873
50 353.195 7.49082 179.641
50 353.774 8.03937 178.367
50 353.774 8.25835 180.29
50 354.378 9.11814 181.713
50 354.378 9.11814 181.713
50 353.977 8.17462 184.362
50 353.392 6.25398 183.234
50 353.321 5.26844 182.487
50 353.321 5.26844 182.487
50 353.663 6.1031 182.059
50 353.934 6.88748 182.433
50 353.972 7.91305 182.829
50 353.878 7.77663 183.173
50 353.878 7.77663 183.173
50 353.878 7.77663 183.173
50 353.843 7.92146 182.608
50 353.913 6.67243 182.192
50 354.113 5.65376 181.783
50 354.113 6.08905 182.599
50 354.264 6.08905 182.599
50 354.2 6.97851 182.996
50 353.994 7.42786 183.375
50 353.994 7.42786 183.375
50 353.964 7.91921 182.715
50 354.171 8.29103 182.26
50 354.171 8.29103 182.26
50 354.171 8.29103 182.26
50 354.171 8.29103 182.26
50 353.899 6.79067 180.016
50 353.823 7.55946 180.523
50 353.905 7.72458 181.676
50 354.061 6.64541 182.756
50 354.069 5.93145 183.291
50 354.069 5.93145 183.291
0 354.073 7.45261 182.57
0 354.066 8.85902 182.185
0 354.066 8.85902 182.185
0 353.706 6.40948 180.695
0 353.813 5.38073 180.405
0 353.916 6.54497 180.346
0 353.916 6.54497 180.346
0 353.933 5.02777 180.61
0 353.827 3.40324 180.757
0 352.45 3.38158 181.027
0 352.457 4.87084 181.238
0 352.466 5.56249 181.17
0 352.466 5.56249 181.17
0 352.806 4.64942 180.982
0 353.277 5.33367 181.118
0 353.277 5.33367 181.118
0 353.277 5.33367 181.118
0 353.17 4.85547 181.438
