H_VAL   H_STEP_SIZE 50 0.1
ROLL KP KI KD 5 0 12
PITCH KP KI KD 5 0 12
YAW KP KI KD 0 0 0
50 352.214 1.85308 181.504
50 352.214 1.85308 181.504
50 352.214 1.85308 181.504
50 352.214 1.85308 181.504
50 352.214 1.85308 181.504
50 352.237 3.34702 181.491
50 352.237 3.34702 181.491
50 352.237 3.34702 181.491
50 352.237 3.34702 181.491
50 352.237 3.34702 181.491
50 352.215 2.21194 181.298
50 352.215 2.21194 181.298
50 352.215 2.25876 180.613
50 352.201 2.25876 180.613
50 352.201 2.25876 180.613
50 352.201 2.25876 180.613
50 352.207 2.59402 180.75
50 352.207 2.59402 180.75
50 352.207 2.59402 180.75
50 352.207 2.59402 180.75
50 352.207 2.59402 180.75
50 352.207 2.59402 180.75
50 352.211 2.46409 180.971
50 352.211 2.46409 180.971
50 352.218 2.79924 181.109
50 352.223 3.14201 181.132
50 352.223 3.14201 181.132
50 352.238 3.22505 181.597
50 352.238 3.22505 181.597
50 352.238 3.22505 181.597
50 352.251 3.31588 181.948
50 352.251 3.31588 181.948
50 352.251 3.31588 181.948
50 352.352 3.7863 181.973
50 352.352 3.7863 181.973
50 352.352 3.7863 181.973
50 352.297 4.27719 183.159
50 352.297 4.27719 183.159
50 352.297 4.27719 183.159
50 352.297 4.27719 183.159
50 352.102 3.82833 181.296
50 352.334 3.97349 180.726
50 352.334 3.97349 180.726
50 352.334 3.97349 180.726
50 352.936 5.16075 183.995
50 352.839 5.1195 184.797
50 352.839 5.1195 184.797
50 352.328 4.83249 183.426
50 352.256 4.46942 182.024
50 352.202 4.32673 180.753
50 352.202 4.32673 180.753
50 352.538 5.10729 182.86
50 352.469 5.38452 184.028
50 352.469 5.38452 184.028
50 352.249 4.59919 181.804
50 352.18 4.8302 180.099
50 352.266 4.99142 179.417
50 352.266 4.99142 179.417
50 352.798 4.42863 180.853
50 352.732 4.56597 182.47
50 352.584 5.16088 183.782
50 352.584 5.16088 183.782
50 352.342 5.76091 183.486
50 352.587 4.51689 181.212
50 352.861 3.82353 179.549
50 352.861 3.82353 179.549
50 353.068 4.42938 179.004
50 353.068 4.42938 179.004
50 353.141 4.54772 180.846
50 352.84 3.76425 182.303
50 352.236 3.66914 181.97
50 351.892 4.26478 181.565
50 351.873 5.00604 180.815
50 351.873 5.00604 180.815
50 352.467 4.3837 181.665
50 352.601 4.4707 182.125
50 352.376 4.22073 182.347
50 352.376 4.22073 182.347
50 352.001 4.27527 181.446
50 352.001 4.27527 181.446
50 352.131 4.00948 181.997
50 352.131 4.00948 181.997
50 352.429 4.37243 183.505
50 352.429 4.37243 183.505
50 352.149 4.21429 182.356
50 352.149 4.21429 182.356
50 352.158 4.67894 182.273
50 352.476 4.60464 181.794
50 352.626 3.946 183.123
50 352.564 4.09509 184.286
50 352.348 4.67942 183.991
