H_VAL   H_STEP_SIZE 70 0.1
ROLL KP KI KD 5 1 12
PITCH KP KI KD 5 1 12
YAW KP KI KD 0 0 0
70 155.568 3.67001 181.497
70 155.568 3.67001 181.497
70 155.568 3.67001 181.497
70 155.568 3.67001 181.497
70 155.568 3.67001 181.497
70 155.568 3.67001 181.497
70 155.568 3.67001 181.497
70 155.568 3.67001 181.497
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.472 5.04479 181.682
70 155.48 4.88417 181.881
70 155.48 4.88417 181.881
70 155.48 4.88417 181.881
70 155.604 5.22468 181.949
70 155.604 5.22468 181.949
70 155.355 5.12705 181.823
70 155.355 5.12705 181.823
70 155.355 5.12705 181.823
70 155.489 5.52997 182.139
70 155.489 5.52997 182.139
70 155.489 5.52997 182.139
70 155.489 5.52997 182.139
70 155.355 5.12705 181.823
70 155.355 5.12705 181.823
70 155.355 5.12705 181.823
70 155.586 5.54533 181.55
70 155.586 5.54533 181.55
70 155.485 5.6659 182.052
70 155.485 5.6659 182.052
70 155.348 5.845 181.747
70 155.348 5.845 181.747
70 155.348 5.845 181.747
70 155.417 6.73689 180.881
70 155.693 6.96048 181.499
70 155.584 6.79516 181.706
70 155.584 6.79516 181.706
70 155.403 6.63147 182.501
70 155.349 6.85157 181.496
70 155.349 6.85157 181.496
70 155.349 6.85157 181.496
70 155.349 6.85157 181.496
70 155.208 7.03038 181.193
70 155.253 7.0809 182.024
70 155.253 7.0809 182.024
70 155.253 7.0809 182.024
70 155.253 7.0809 182.024
70 155.491 5.86452 182.212
70 155.699 6.4913 181.514
70 155.699 6.4913 181.514
70 155.801 7.34773 181.341
70 155.763 7.68922 180.83
70 155.763 7.68922 180.83
70 155.763 7.68922 180.83
70 155.763 7.68922 180.83
70 155.62 6.0692 182.367
70 155.643 6.30655 182.887
70 155.643 6.30655 182.887
70 155.643 6.30655 182.887
70 155.089 8.31496 181.249
70 155.082 8.00739 181.064
70 155.082 8.00739 181.064
70 155.082 8.00739 181.064
70 155.082 8.00739 181.064
70 156.267 5.50363 183.968
70 156.267 5.50363 183.968
