H_VAL   H_STEP_SIZE 65 0.1
ROLL KP KI KD 5 12 12
PITCH KP KI KD 5 12 12
YAW KP KI KD 0 0 0
65 10.1462 2.0575 181.083 0.0319855 -0.0105408 0
65 10.1462 2.0575 181.083 0.040434 -0.013325 0
65 10.2428 1.62285 180.085 11.4654 23.288 0
65 10.2428 1.62285 180.085 0.106178 0.0961036 0
65 10.2428 1.62285 180.085 0.121991 0.114547 0
65 10.2428 1.62285 180.085 0.139081 0.134481 0
65 10.2428 1.62285 180.085 0.158886 0.157582 0
65 10.2428 1.62285 180.085 0.176135 0.177702 0
65 10.246 1.64332 180.313 0.191171 0.173146 0
65 10.246 1.64332 180.313 0.206714 0.188247 0
65 10.246 1.64332 180.313 0.226144 0.204317 0
65 10.246 1.64332 180.313 0.242931 0.219279 0
65 10.246 1.64332 180.313 0.261116 0.235488 0
65 10.2491 1.66378 180.541 0.27519 0.22891 0
65 10.2491 1.66378 180.541 0.291514 0.237989 0
65 10.2491 1.66378 180.541 0.310408 0.249336 0
65 10.2491 1.66378 180.541 0.325673 0.258504 0
65 10.2491 1.66378 180.541 0.343358 0.269125 0
65 10.2491 1.66378 180.541 0.360426 0.278929 0
65 10.2491 1.66378 180.541 0.374797 0.288006 0
65 10.2491 1.66378 180.541 0.39112 0.29781 0
65 10.2491 1.66378 180.541 0.408805 0.308431 0
65 10.2491 1.66378 180.541 0.42392 0.317599 0
65 10.2491 1.66378 180.541 0.441604 0.32822 0
65 10.2491 1.66378 180.541 0.456719 0.337207 0
65 10.2491 1.66378 180.541 0.473194 0.347101 0
65 10.2491 1.66378 180.541 0.489669 0.356996 0
65 10.2491 1.66378 180.541 0.506144 0.36689 0
65 10.2491 1.66378 180.541 0.522468 0.37751 0
65 10.2491 1.66378 180.541 0.538943 0.386589 0
65 10.2491 1.66378 180.541 0.555418 0.396483 0
65 10.3618 1.89255 180.519 -4.77223 0.925716 0
65 10.3618 1.89255 180.519 0.56275 0.418762 0
65 10.3618 1.89255 180.519 0.5739 0.429164 0
65 10.3618 1.89255 180.519 0.585152 0.43947 0
65 10.4763 2.13152 180.61 0.573848 0.441252 0
65 10.4763 2.13152 180.61 0.579645 0.449569 0
65 10.4763 2.13152 180.61 0.585442 0.457886 0
65 10.4763 2.13152 180.61 0.59124 0.466203 0
65 10.4763 2.35999 180.59 0.572697 0.476742 0
65 10.4763 2.35999 180.59 0.573235 0.485538 0
65 10.5859 2.57767 180.452 0.554048 0.506918 0
65 10.5859 2.57767 180.452 0.5497 0.518738 0
65 10.5859 2.57767 180.452 0.545634 0.530668 0
65 10.5846 3.03404 180.41 0.494695 0.54687 0
65 10.5846 3.03404 180.41 0.480975 0.558816 0
65 10.5903 3.16915 180.628 0.450433 0.549074 0
65 10.5813 3.71784 180.347 0.375484 0.586096 0
65 10.7256 4.30948 180.403 0.289349 0.593869 0
65 10.8163 5.07334 179.982 0.171484 0.647606 0
65 10.7799 5.93889 179.44 0.0315075 0.719487 0
65 10.7799 5.93889 179.44 -0.0429154 0.751634 0
65 10.4817 5.78076 180.162 -0.110268 0.721699 0
65 10.3117 4.42356 179.256 -0.0539875 0.823771 0
65 10.3117 4.42356 179.256 -0.104784 0.863375 0
65 9.75945 4.55262 180.673 -26.9573 -31.1718 0
65 9.12531 4.55262 180.673 -0.187498 0.789239 0
65 8.22512 7.20003 180.864 -0.501362 0.778145 0
65 7.62719 6.2349 178.665 -0.50948 0.996391 0
65 6.37422 2.10346 176.442 -0.214659 1.26327 0
65 4.91081 1.87266 178.086 -0.184057 1.22065 0
65 3.15279 6.10892 180.98 -0.595161 0.998322 0
65 1.65729 8.97875 180.56 -0.968227 1.04014 0
65 0.803338 8.02732 178.336 -1.04363 1.28536 0
65 359.398 4.61547 176.471 -0.82577 1.55504 0
65 357.869 2.46641 176.951 -0.647762 1.5999 0
65 356.179 3.82074 179.21 -0.796747 1.44722 0
65 353.635 8.45342 181.159 -1.30154 1.29157 0
65 352.665 6.09088 178.321 -1.21296 1.58009 0
65 351.885 1.68428 175.755 -0.847199 1.92453 0
65 350.815 359.818 176.537 -0.628298 1.96 0
65 349.305 5.43852 182.064 -0.745702 -51.5067 0
65 347.811 6.53691 180.465 -1.27638 1.62397 0
65 348.289 4.69398 178.175 -1.19421 1.84715 0
65 348.337 3.07536 178.125 -1.09707 1.92715 0
65 348.047 1.94005 180.203 -1.00265 1.79581 0
65 347.718 2.2033 182.079 -1.01753 1.61811 0
65 347.506 3.65278 181.436 -1.15804 1.6585 0
65 347.2 4.76045 179.839 -1.30256 1.80934 0
65 347.082 5.01191 179.642 -1.3872 1.85772 0
65 346.495 4.29378 181.778 -1.36961 1.66566 0
65 345.686 2.84659 183.128 -1.26239 1.50125 0
65 343.407 1.72203 179.324 -15.6373 62.9101 0
65 341.853 4.04026 179.482 -1.33439 1.83888 0
65 341.853 4.04026 179.482 -1.36974 1.87077 0
65 339.861 4.43636 181.949 -1.44745 1.63879 0
65 336.977 359.93 180.92 41.4597 1.6976 0
65 335.802 2.17339 179.176 -1.17404 1.85742 0
65 334.947 5.09012 178.78 -1.43442 1.93177 0
65 334.947 5.09012 178.78 -1.50693 1.99061 0
65 334.12 4.04283 179.865 -1.46096 1.92897 0
65 333.695 1.80818 179.833 -1.26533 1.95821 0
65 333.695 1.80818 179.833 -1.24876 1.98883 0
65 332.742 3.86231 179.166 -1.45256 2.08368 0
65 332.062 1.97429 179.192 -1.30768 2.12591 0
65 331.687 1.50517 179.197 -1.25061 2.17277 0
65 331.43 3.40049 179.68 -1.4198 2.16833 0
65 331.173 4.29456 179.915 -1.53542 2.1713 0
65 330.85 1.9522 179.795 -1.34131 2.21006 0
65 330.753 1.53107 180.043 -1.28699 2.21146 0
65 330.506 3.19833 180.483 -1.44698 2.187 0
65 329.96 3.99607 180.596 -1.55237 2.186 0
65 329.444 2.56702 179.749 -1.43423 2.28478 0
65 328.883 2.00119 180.081 -1.37793 2.27756 0
65 328.186 3.87468 180.627 -1.55604 2.2438 0
65 327.411 3.94258 179.598 -1.59731 2.35266 0
65 326.559 2.45258 179.419 -1.48476 2.40259 0
65 325.732 2.02583 179.664 -1.44381 2.41404 0
65 325.732 3.74289 180.424 -41.5277 -15.3087 0
65 324.588 3.70422 180.46 -1.61579 2.38553 0
65 323.252 2.25284 179.055 -1.50424 2.53182 0
65 322.446 1.8187 179.648 -1.45841 2.5216 0
65 322.446 1.8187 179.648 -1.4463 2.54994 0
65 321.775 3.03775 181.049 -1.5646 2.43077 0
65 321.378 2.21145 180.286 -1.49248 2.51121 0
65 321.01 1.96212 179.963 -1.46233 2.56181 0
65 320.749 2.75931 180.128 -1.53066 2.56893 0
65 320.751 2.38914 180.483 -1.50503 2.55578 0
65 320.931 1.80694 180.396 -1.45212 2.57503 0
65 320.931 1.80694 180.396 -1.43879 2.58835 0
65 321.117 2.754 180.481 -1.52566 2.5937 0
65 321.117 2.754 180.481 -1.53354 2.60424 0
65 321.387 2.68239 180.329 -1.53562 2.63396 0
65 321.396 3.48264 180.124 -1.62052 2.6679 0
65 321.467 3.52901 179.651 -1.65217 2.73528 0
65 321.66 2.8642 180.145 -1.61395 2.71711 0
65 321.68 2.85503 180.869 -1.62333 2.66769 0
65 321.68 2.85503 180.869 -1.63503 2.67051 0
65 321.641 2.47351 179.524 -1.60586 2.81409 0
65 321.752 2.75457 180.467 -1.63372 2.75759 0
65 321.752 2.75457 180.467 -1.64292 2.77026 0
65 322.178 2.65631 179.694 -1.64126 2.8681 0
65 322.178 2.65631 179.694 -1.64705 2.8976 0
65 322.178 2.65631 179.694 -1.65334 2.92522 0
65 322.736 2.83066 179.864 -1.67653 2.94109 0
65 322.736 2.83066 179.864 -1.68614 2.96505 0
65 322.369 2.46861 179.871 -1.65692 2.98807 0
65 322.387 2.60945 180.523 -1.67409 2.95094 0
65 322.38 2.7202 180.198 -1.69163 2.99735 0
65 322.368 2.79633 179.619 -1.707 3.07602 0
65 322.854 3.12118 180.803 -1.74867 2.99585 0
65 323.026 2.24739 180.872 -1.68301 2.99644 0
65 322.825 1.99717 180.547 -1.65622 3.02941 0
65 322.558 2.79779 180.338 -1.64792 3.03854 0
65 322.558 2.79779 180.338 -1.7266 3.07041 0
65 322.385 2.64637 180.415 -1.7224 3.0782 0
65 322.385 2.64637 180.415 -1.72885 3.09215 0
65 322.385 2.64637 180.415 -1.73486 3.10505 0
65 322.385 2.64637 180.415 -1.74136 3.11888 0
65 322.385 2.64637 180.415 -1.74693 3.13083 0
65 322.033 2.6414 180.786 -1.75199 3.10422 0
65 322.033 2.6414 180.786 -1.75788 3.10822 0
70 322.198 3.23356 180.133 -1.81984 3.17433 0
70 322.573 3.66852 180.27 -1.87961 3.1811 0
70 322.573 3.66852 180.27 -1.90944 3.19749 0
70 323.106 2.68534 180.29 -1.8392 3.21169 0
70 323.221 2.72537 181.265 -1.84966 3.12867 0
70 323.083 3.92657 181.666 -1.97741 3.08229 0
70 322.849 5.0135 181.676 -2.13111 3.06279 0
70 322.397 4.20167 182.271 -2.11639 2.98902 0
70 321.816 2.98751 182.244 -2.04604 2.96387 0
70 321.816 2.98751 182.244 -2.05991 2.93463 0
70 321.816 2.98751 182.244 -2.07378 2.90539 0
70 319.184 3.59477 181.209 -2.15045 2.98699 0
70 317.571 3.17443 181.348 -2.13572 2.96629 0
70 315.877 1.9772 181.539 -2.02695 2.9382 0
70 314.114 1.90983 181.674 -2.01025 2.90946 0
70 311.423 4.85113 181.807 -2.28711 2.88019 0
70 309.62 6.89361 180.706 -2.53984 2.9702 0
70 307.895 6.05368 179.636 -2.56834 3.08372 0
70 306.21 3.39388 179.658 -2.3784 3.11476 0
70 304.794 0.0832585 181.078 -2.04918 2.99355 0
70 303.405 359.519 182.343 -1.93907 2.85576 0
70 302.609 3.1192 181.958 -2.26426 2.86587 0
70 301.275 8.82631 179.297 -24.8023 3.10541 0
70 300.677 5.22553 178.482 -2.70463 3.21499 0
70 300.34 0.0714423 179.645 -2.29281 3.16512 0
70 300.338 358.018 181.376 -2.04903 3.03041 0
70 300.895 2.33199 181.708 -2.36285 2.98909 0
70 301.589 6.53338 180.09 -2.78895 3.13802 0
70 302.291 7.35476 177.617 -2.97048 3.41332 0
70 303.022 5.26371 177.763 -2.87008 3.48071 0
70 304.884 2.55751 180.556 14.4705 3.26585 0
70 306.21 3.80541 179.353 -2.78173 3.39002 0
70 308.079 5.01987 178.611 -2.9253 3.49525 0
70 309.705 5.00213 178.54 -2.98432 3.56102 0
70 309.705 5.00213 178.54 -3.04515 3.61303 0
70 313.993 4.56072 179.559 7.19663 -20.1286 0
70 313.993 4.56072 179.559 -3.12187 3.61954 0
70 316.096 4.82904 179.094 -3.20574 3.70387 0
70 320.539 4.83204 178.439 -1.4376 3.83606 0
70 320.539 4.83204 178.439 -3.32502 3.89924 0
70 323.847 3.08699 180.524 -3.20279 3.73396 0
70 326.757 1.1215 181.052 -3.01573 3.68984 0
70 329.179 0.994829 181.578 -2.9728 3.63174 0
70 331.584 4.6685 181.194 -45.9359 19.9621 0
70 335.957 4.1368 180.41 -3.31537 3.71421 0
70 338.428 0.949682 180.53 -3.06443 3.71703 0
70 340.133 0.082357 181.525 -2.94755 3.6315 0
70 342.049 2.46414 181.316 -3.12324 3.63875 0
70 343.623 5.68486 180.005 -3.44067 3.76268 0
70 344.58 7.04539 178.406 -3.66353 3.96759 0
70 344.58 7.04539 178.406 -3.77088 4.01115 0
70 345.67 3.20706 178.439 -3.47495 4.06687 0
70 346.091 2.23652 180.618 -3.39028 3.89263 0
70 347.105 3.99924 180.449 -3.5687 3.91837 0
70 348.063 5.37675 178.255 -3.74531 4.15657 0
70 349.064 4.67037 176.991 -3.74446 4.35957 0
75 350.305 4.21791 179.206 -3.75004 4.21857 0
75 351.412 4.19223 180.889 -3.78951 4.07973 0
75 352.867 3.58078 179.763 -3.76629 4.19606 0
75 353.748 3.41056 178.694 -3.77452 4.3307 0
75 354.155 5.38447 180.389 -3.99406 4.22264 0
75 354.016 5.75471 179.841 -4.11201 4.29299 0
