H_VAL   H_STEP_SIZE 70 0.1
ROLL KP KI KD 5 0 12
PITCH KP KI KD 5 0 12
YAW KP KI KD 0 0 0
70 357.766 4.21974 181.801
70 357.766 4.21974 181.801
70 357.766 4.21974 181.801
70 357.76 3.52121 181.788
70 357.76 3.52121 181.788
70 357.76 3.52121 181.788
70 357.74 2.84114 181.431
70 357.74 2.84114 181.431
70 357.512 2.95244 181.439
70 357.512 2.95244 181.439
70 357.748 3.41365 181.443
70 357.748 3.41365 181.443
70 357.748 3.41365 181.443
70 357.748 3.41365 181.443
70 357.512 2.95244 181.439
70 357.512 2.95244 181.439
70 357.746 2.83655 181.66
70 357.746 2.83655 181.66
70 357.746 2.83655 181.66
70 357.635 3.29514 181.558
70 357.635 3.29514 181.558
70 357.635 3.29514 181.558
70 357.635 3.29514 181.558
70 357.76 3.29003 181.898
70 357.76 3.29003 181.898
70 357.76 3.29003 181.898
70 357.415 3.05212 182.018
70 357.415 3.05212 182.018
70 357.648 3.63358 181.794
70 357.648 3.63358 181.794
70 357.877 4.09926 181.567
70 357.877 4.09926 181.567
70 357.545 3.85519 182.032
70 357.545 3.85519 182.032
70 357.542 4.09597 182.035
70 357.542 4.09597 182.035
70 357.75 3.52808 181.445
70 357.75 3.52808 181.445
70 357.686 5.24001 182.17
70 357.712 6.14997 182.303
70 357.712 6.14997 182.303
70 357.712 6.14997 182.303
70 357.712 6.14997 182.303
70 357.712 6.14997 182.303
70 357.686 5.24001 182.17
70 358.03 5.24743 182.154
70 358.183 5.12001 183.063
70 358.071 6.03785 182.626
70 358.048 6.38968 182.06
70 358.048 6.38968 182.06
70 358.038 6.86901 181.838
70 358.038 6.86901 181.838
70 358.205 6.74172 182.744
70 358.205 6.74172 182.744
70 358.305 5.35185 183.061
70 358.37 3.75391 182.917
70 358.37 3.75391 182.917
70 358.641 5.70869 182.706
70 358.635 7.33204 182.038
70 358.506 8.24379 181.601
70 358.446 7.20335 182.737
70 358.197 5.57686 183.07
70 357.932 4.07884 183.282
70 357.932 4.07884 183.282
70 357.92 6.0479 181.946
70 358.068 7.69236 179.641
70 358.395 7.35685 180.103
70 358.727 6.08803 179.838
70 359.471 6.06873 183.011
70 359.471 6.06873 183.011
70 359.275 6.87785 183.256
70 359.275 6.87785 183.256
70 358.497 6.62978 181.809
70 358.497 6.62978 181.809
70 357.865 5.03601 181.125
70 358.01 4.79425 181.917
70 358.427 6.04315 182.837
70 358.427 6.04315 182.837
70 358.958 6.86244 183.734
70 358.958 6.86244 183.734
70 359.073 5.03677 182.448
70 359.073 5.03677 182.448
70 359.175 2.64779 179.103
70 358.939 3.56608 179.116
70 358.31 5.84771 180.659
70 357.746 6.72916 182.771
70 357.563 6.47371 183.694
70 358.012 5.13935 181.809
70 358.525 4.69573 180.405
70 359.196 5.17312 180.036
