H_VAL   H_STEP_SIZE 50 0.1
ROLL KP KI KD 1 0 1
PITCH KP KI KD 1 0 1
YAW KP KI KD 0 0 0
50 92.4164 2.8689 181.157
50 92.4164 2.8689 181.157
50 92.4164 2.8689 181.157
50 92.4164 2.8689 181.157
50 92.4164 2.8689 181.157
50 92.4164 2.8689 181.157
50 92.4164 2.8689 181.157
50 92.4164 2.8689 181.157
50 92.4164 2.8689 181.157
50 92.4164 2.8689 181.157
50 92.4164 2.8689 181.157
50 92.4164 2.8689 181.157
50 92.424 3.21266 182.122
50 92.424 3.21266 182.122
50 92.4288 2.31834 182.059
50 92.4288 2.31834 182.059
50 92.4288 2.31834 182.059
50 92.4288 2.31834 182.059
50 92.4291 2.07304 181.983
50 92.4291 2.07304 181.983
50 92.4266 2.97094 182.208
50 92.4266 2.97094 182.208
50 92.4266 2.97094 182.208
50 92.4267 2.80544 182.049
50 92.4267 2.80544 182.049
50 92.4267 2.80544 182.049
50 92.4254 3.13317 182.205
50 92.4283 2.81188 182.373
50 92.4283 2.81188 182.373
50 92.4283 2.81188 182.373
50 92.5793 3.37409 181.952
50 92.5793 3.37409 181.952
50 92.5722 3.61202 181.704
50 92.5722 3.61202 181.704
50 92.5811 3.37753 182.114
50 92.5811 3.37753 182.114
50 92.5827 3.54649 182.435
50 92.5827 3.0532 182.121
50 92.5843 3.0532 182.121
50 92.5794 3.12568 181.715
50 92.5794 3.12568 181.715
50 92.5794 3.12568 181.715
50 92.2633 2.62994 181.732
50 92.2633 2.62994 181.732
50 92.5828 3.13258 182.039
50 92.5828 3.13258 182.039
50 92.5828 3.13258 182.039
50 92.5828 3.13258 182.039
50 92.4254 2.64547 182.376
50 92.4283 3.14283 182.691
50 92.4254 3.21588 182.284
50 92.4206 3.0408 181.64
50 92.4206 3.0408 181.64
50 92.4111 3.02793 180.992
50 92.3976 3.51121 180.821
50 92.5518 4.25278 181.367
50 92.7249 4.35613 181.927
50 92.7249 4.35613 181.927
50 92.5871 3.47752 183.003
50 92.5869 2.66995 183.183
50 92.5869 2.66995 183.183
50 92.4288 3.14604 182.853
50 92.4283 2.89463 182.453
50 92.4283 2.89463 182.453
50 92.5872 2.56636 182.132
50 92.5872 2.56636 182.132
50 92.5872 2.56636 182.132
50 92.5362 5.32167 181.752
50 92.364 5.13841 181.274
50 92.364 5.13841 181.274
50 92.4079 3.35553 181.148
50 92.2685 2.55773 181.977
50 92.2697 2.6464 182.38
50 92.2697 2.6464 182.38
50 92.2697 2.6464 182.38
50 92.4191 3.03868 181.801
50 92.7311 3.11681 181.225
50 92.7311 3.11681 181.225
50 92.7311 3.11681 181.225
50 92.3974 4.24502 181.855
50 92.404 4.26084 181.859
50 92.4183 3.61635 182.033
50 92.4183 3.61635 182.033
50 92.2661 2.0611 181.662
50 92.2621 2.21394 181.173
50 92.5772 3.37064 181.791
50 92.5772 3.37064 181.791
50 92.5869 2.91854 183.421
50 92.1078 0.191544 186.394
50 91.6974 359.365 187.057
50 91.6974 359.365 187.057
50 92.087 2.2788 184.74
50 92.4242 2.71624 181.646
50 92.7 2.66648 179.533
50 93.2674 2.94716 177.892
50 93.3507 3.81775 177.295
50 93.2331 4.67617 178.896
50 92.9961 4.90127 180.85
50 92.4131 4.18794 182.265
50 91.9504 2.97989 183.354
50 91.783 2.33028 183.692
50 91.7911 2.55901 182.635
50 92.1041 3.03938 181.81
50 92.5602 3.26718 180.74
50 92.5602 3.26718 180.74
50 92.6993 3.24622 180.086
50 92.8688 3.92441 181.039
50 92.7178 4.26164 181.685
50 92.5826 3.79467 182.673
50 92.429 3.07297 183.259
50 92.429 3.07297 183.259
50 92.2694 2.74102 183.108
50 92.2694 2.74102 183.108
50 92.4158 3.94353 182.189
50 92.4158 3.94353 182.189
50 92.7354 3.86989 182.261
50 92.7354 3.86989 182.261
50 92.5861 2.83913 183.503
50 92.0464 358.172 187.646
50 91.1599 354.232 190.288
50 90.6027 354.991 190.411
50 90.6027 354.991 190.411
50 90.6957 359.63 187.857
50 91.436 5.094 178.398
50 92.0759 6.93189 175.989
50 92.4166 8.34338 174.626
50 92.4166 8.34338 174.626
50 93.0936 8.07271 177.839
50 93.1568 5.74222 181.633
50 92.5454 1.81673 185.065
50 91.5619 358.148 187.644
50 90.8157 356.55 188.858
50 90.4441 358.559 185.679
50 90.8082 0.912403 182.99
50 91.27 3.57585 180.61
50 91.9824 6.48134 178.274
50 92.6922 8.40541 177.215
50 92.6922 8.40541 177.215
50 93.47 6.48186 179.161
50 93.0271 3.67643 180.797
50 92.5739 0.781973 182.332
50 92.1877 358.838 183.179
50 91.8321 358.352 183.511
50 91.8321 358.352 183.511
50 91.9376 0.851491 182.416
50 92.2595 3.03573 181.482
50 92.5207 5.06418 181.029
50 92.8918 6.66359 180.321
50 93.1529 7.22956 179.887
50 93.1529 7.22956 179.887
50 93.1529 7.22956 179.887
50 92.4023 2.2715 179.953
50 91.9483 0.660054 180.637
50 91.6216 359.853 181.136
50 91.6216 359.853 181.136
50 91.6249 0.671434 181.611
50 91.6249 0.671434 181.611
50 92.5691 4.10471 182.018
50 92.5691 4.10471 182.018
50 92.9883 6.05566 181.792
50 92.8483 5.15642 181.417
50 92.3944 3.42165 180.74
50 92.1009 1.54687 180.055
50 92.1009 1.54687 180.055
50 91.783 0.724695 179.584
50 91.7828 1.21901 180.063
50 91.7828 1.21901 180.063
50 92.0997 2.1242 180.772
50 92.5749 3.2844 181.549
50 92.7138 4.50603 181.76
50 92.825 5.63728 181.244
50 92.825 5.63728 181.244
50 92.6706 4.63835 180.462
50 92.5571 2.76673 180.103
50 92.4162 1.12952 179.653
50 92.4162 1.12952 179.653
50 92.2624 1.38747 180.378
50 92.2655 1.81009 181.261
50 92.2655 1.99706 182.554
50 92.1094 2.73957 183.273
50 92.1094 2.73957 183.273
50 92.1094 2.73957 183.273
50 92.0921 4.17942 182.115
50 92.0796 3.26204 180.592
50 92.0803 2.43664 179.797
50 92.0766 2.26866 179.476
50 92.1007 2.04287 180.532
50 92.1044 2.0503 181.179
50 92.4162 3.19981 181.475
50 92.563 3.93252 181.536
50 92.3981 3.34242 180.822
50 92.2568 2.20465 180.687
50 92.2568 2.20465 180.687
50 92.2662 1.64789 181.265
50 92.2662 1.64789 181.265
50 92.2653 1.17042 181.76
50 91.348 355.604 187.427
50 91.0832 355.095 187.906
50 91.0832 355.095 187.906
50 91.0832 2.16185 185.327
50 91.575 4.97933 181.315
50 91.9682 6.46331 178.106
50 92.655 6.36089 176.539
50 93.0737 6.24305 175.785
50 93.0814 6.04111 177.655
50 92.6561 4.55467 179.901
50 91.946 2.38099 181.662
50 91.4284 0.201475 183.238
50 91.018 358.898 184.383
50 91.018 358.898 184.383
50 91.2779 2.30579 182.075
50 92.0466 4.64272 180.812
50 92.4277 5.9277 179.798
50 92.4277 5.9277 179.798
50 92.6781 6.47662 179.202
50 92.6781 6.47662 179.202
50 92.4082 2.36085 180.357
50 91.9457 0.673278 181.447
50 91.6122 0.10935 182.184
50 91.6122 0.10935 182.184
50 91.6122 0.10935 182.184
50 92.1083 2.38716 181.659
50 92.4048 3.26964 180.907
50 92.4048 3.26964 180.907
50 92.4048 3.26964 180.907
50 92.4048 3.26964 180.907
50 92.238 4.25258 181.541
50 91.9448 2.87239 181.978
50 91.9448 2.87239 181.978
50 91.6273 1.57201 182.166
50 91.6273 1.57201 182.166
50 91.6273 1.57201 182.166
50 91.7886 1.81233 181.755
50 92.1025 2.45872 181.091
50 92.2319 3.25289 180.424
50 92.3602 3.89858 179.923
50 92.3602 3.89858 179.923
50 92.3602 3.89858 179.923
50 92.0641 3.74072 180.582
50 92.1014 2.45704 181.252
50 92.1014 2.45704 181.252
50 92.1014 2.45704 181.252
50 92.1014 2.45704 181.252
50 91.9462 1.47435 180.786
50 91.9462 1.47435 180.786
50 92.0956 2.78073 180.924
50 92.381 3.49835 179.013
50 92.4824 6.14957 178.253
50 92.4824 6.14957 178.253
50 91.7683 8.32495 175.902
50 90.6735 10.7976 172.537
50 90.0853 10.532 171.624
50 90.3204 7.47473 173.652
50 91.0002 3.23036 177.383
50 91.4398 359.62 182.191
50 91.8949 357.587 186.926
50 92.1425 357.398 189.292
50 92.1941 358.057 189.442
50 92.2732 0.201598 186.236
50 91.9459 2.95733 182.22
50 91.6843 6.06784 178.212
50 91.378 8.32847 175.278
50 91.4433 8.815 173.647
50 91.4433 8.815 173.647
50 91.8025 5.86786 177.844
50 91.7886 0.576794 180.558
50 91.7087 358.989 183.334
50 91.6029 358.355 184.961
50 91.6029 358.355 184.961
50 91.5644 359.888 183.729
50 91.7911 2.30957 182.234
50 91.8512 4.79094 180.007
50 91.9805 6.13825 177.95
50 92.1892 6.3643 176.721
50 92.387 5.36455 176.24
50 92.4297 3.43975 177.417
50 92.2362 1.93677 179.155
50 91.7886 0.823993 180.798
50 91.4547 0.269026 182.182
50 91.2721 0.277236 183.156
50 91.2721 0.277236 183.156
50 91.7886 2.30856 182.396
50 92.0828 3.75942 181.231
50 92.1769 4.29922 179.678
50 92.1352 3.86918 178.31
50 91.9691 3.29214 177.597
50 91.9691 3.29214 177.597
50 91.6841 3.46688 178.572
50 91.7461 2.91828 179.795
50 91.9463 2.2974 181.259
50 91.9483 1.89714 181.832
50 91.9483 1.89714 181.832
50 91.9483 1.23751 181.195
50 91.9424 1.38396 180.22
50 91.9015 2.58585 179.31
50 91.9665 4.85629 179.108
50 91.9665 4.85629 179.108
50 92.1105 5.68283 179.576
50 91.9081 3.17146 180.032
50 91.9081 3.17146 180.032
50 91.6287 0.656148 180.477
50 91.4647 0.176067 181.132
50 91.4671 1.07614 181.688
50 91.784 2.29169 181.262
50 91.784 2.29169 181.262
50 91.9279 2.68665 180.523
50 91.9036 3.16893 179.87
50 91.9036 3.16893 179.87
50 91.7227 4.14644 180.184
50 91.7227 4.14644 180.184
50 91.7227 4.14644 180.184
50 91.7227 4.14644 180.184
50 91.7227 4.14644 180.184
50 92.0957 2.61561 180.765
50 92.0628 3.41595 180.104
50 92.0369 3.56705 179.454
50 92.0369 3.56705 179.454
50 92.1571 4.04303 178.955
50 91.8936 3.49333 179.865
50 91.7651 2.84812 180.525
50 91.7825 2.28929 181.1
50 91.7825 2.28929 181.1
50 91.7788 2.11988 180.616
50 91.7788 2.11988 180.616
0 91.9034 3.33368 180.029
0 91.9034 3.33368 180.029
0 91.9034 3.33368 180.029
0 91.106 2.34741 179.25
0 91.106 2.34741 179.25
0 91.4569 1.70592 180.061
0 91.4569 1.70592 180.061
0 91.7886 0.659194 180.638
