H_VAL   H_STEP_SIZE 70 0.1
ROLL KP KI KD 8 0 6
PITCH KP KI KD 8 0 6
YAW KP KI KD 0 0 0
70 87.3735 2.82084 180.795
70 87.3735 2.82084 180.795
70 87.3735 2.82084 180.795
70 87.3735 2.82084 180.795
70 87.3735 2.82084 180.795
70 87.6844 3.56039 180.723
70 87.6844 3.56039 180.723
70 87.6844 3.56039 180.723
70 87.6844 3.56039 180.723
70 87.6844 3.56039 180.723
70 87.6844 3.56039 180.723
70 87.5564 1.75642 181.335
70 87.5524 2.95299 182.415
70 87.5524 2.95299 182.415
70 87.5524 2.95299 182.415
70 87.7089 2.50082 180.943
70 87.7089 2.50082 180.943
70 87.8672 3.3073 181.279
70 87.5508 2.72527 181.518
70 87.5508 2.72527 181.518
70 87.5508 2.72527 181.518
70 87.5508 2.72527 181.518
70 87.8856 2.00533 181.253
70 87.8856 2.00533 181.253
70 87.8856 2.00533 181.253
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 87.7179 2.56566 181.511
70 88.1881 4.03656 181.525
70 88.1881 4.03656 181.525
70 88.1805 4.20121 181.366
70 88.1974 3.23172 181.188
70 88.2 2.90996 181.02
70 88.2 2.90996 181.02
70 88.2 2.90996 181.02
70 88.2 2.90996 181.02
70 88.3547 3.31466 180.778
70 88.3547 3.31466 180.471
70 88.3166 4.29821 180.471
70 88.6529 7.23447 180.173
70 88.6529 7.23447 180.173
70 89.1018 7.56043 179.822
70 89.1541 6.26192 179.321
70 89.1541 6.26192 179.321
70 89.1541 6.26192 179.321
70 89.1541 6.26192 179.321
70 89.1129 6.50675 178.919
70 89.1129 6.50675 178.919
70 88.9972 8.97506 177.978
70 88.9972 8.97506 177.978
70 88.9972 8.97506 177.978
70 88.9972 8.97506 177.978
70 88.9997 5.46141 178.675
70 89.0367 5.61558 179.485
70 89.0367 5.61558 179.485
70 88.9795 8.30783 178.946
70 88.7033 8.145 177.494
70 88.5537 7.86138 175.719
70 88.5537 8.52507 175.076
70 89.0181 9.89171 175.638
70 88.8002 9.89171 175.638
70 89.1678 10.6711 176.746
70 89.4704 9.36625 178.184
70 89.5076 7.48499 178.577
70 89.5076 7.48499 178.577
70 89.3699 6.58893 178.011
70 89.4266 7.34631 177.452
70 89.5335 9.5259 177.364
70 89.5335 9.5259 177.364
70 89.5335 9.5259 177.364
70 89.4917 10.9251 176.968
70 89.3 9.37307 176.569
70 89.3 9.37307 176.569
70 89.3 9.37307 176.569
70 89.1559 6.19543 176.966
70 89.4551 7.48773 177.931
70 89.8414 9.44046 178.722
70 89.8414 9.44046 178.211
70 89.84 9.35875 177.014
70 89.7494 8.87845 175.72
70 89.6331 9.38196 175.245
70 89.6331 9.38196 176.192
70 89.8927 9.51318 176.192
70 90.0362 8.95423 176.92
70 90.09 8.13721 178.379
70 89.8572 8.12178 179.527
70 89.7091 9.12226 178.735
70 89.7294 9.94242 178.086
70 89.6537 10.2601 176.296
70 89.6704 9.95954 174.837
70 89.6704 9.95954 174.837
70 89.8543 9.29541 175.636
70 89.8573 8.29614 176.116
70 89.7799 7.56229 177.991
70 89.7303 7.40065 179.294
70 89.7303 7.40065 179.294
70 89.3697 8.62866 178.105
70 89.7865 10.1796 177.346
70 89.8327 10.7514 175.631
70 90.3389 9.51798 175.838
70 90.5867 8.46027 177.047
70 90.5741 7.38502 177.615
70 90.5507 7.07285 179.081
70 90.2911 7.15757 180.151
70 89.6951 7.14522 178.56
70 89.5755 7.82472 177.767
70 89.55 8.80726 176.796
70 89.6128 9.96564 175.66
70 90.1455 9.51001 176.987
70 90.1455 9.51001 176.987
70 90.1455 9.51001 176.987
70 89.857 6.25867 177.659
70 89.8563 7.81886 177.26
70 89.8563 7.81886 177.26
70 90.2887 9.90552 177.214
70 90.3387 9.83941 176.16
70 90.3072 8.70169 176.169
70 90.3072 8.70169 176.169
70 90.4561 8.26535 177.205
70 90.5457 7.8678 177.774
70 90.3856 7.32396 177.228
70 90.3856 7.32396 177.228
70 90.0698 8.05028 176.348
70 90.2343 9.26211 176.085
70 90.2343 9.26211 176.085
70 90.7618 10.6472 176.444
70 90.8209 10.4905 176.768
70 90.7474 8.6984 177.275
70 90.7474 8.6984 177.275
70 90.1303 6.25062 176.994
70 90.1303 6.25062 176.994
70 90.1303 6.25062 176.994
70 90.1303 6.25062 176.994
70 90.6977 11.0587 177.666
70 90.717 9.91226 176.697
70 90.5031 8.11205 175.908
70 90.6027 6.72245 175.505
70 90.9542 7.52528 176.611
70 91.1579 8.33653 177.885
70 91.1579 8.28757 179.255
70 91.4422 8.28874 179.255
70 91.4422 8.28874 179.255
70 90.8411 10.0818 177.987
70 90.6375 11.547 176.366
70 90.7331 12.1082 175.29
70 90.7331 12.1082 175.29
70 91.2456 7.36662 176.114
70 91.5151 5.25007 177.26
70 91.471 5.10223 179.045
70 91.3863 7.23325 179.676
70 91.3863 7.23325 179.676
70 90.8738 10.5659 178.789
70 90.6405 10.8952 177.022
70 90.4347 10.1614 174.684
70 90.5303 9.09866 173.14
70 90.8978 8.59358 172.957
70 91.2036 8.5523 174.059
70 91.6426 8.49947 176.396
70 91.7069 8.25734 178.579
70 91.453 8.11032 179.251
70 91.453 8.11032 179.251
70 91.1595 8.35586 177.893
70 91.0393 9.09332 175.869
70 91.1941 10.1427 174.3
70 91.6475 10.7619 173.594
70 91.6475 10.7619 173.594
70 91.9788 9.5085 174.799
70 91.9441 8.48506 176.211
70 91.595 7.93108 176.974
70 91.1298 8.35245 177.57
70 91.1298 8.35245 177.57
70 91.4974 10.1269 176.704
70 91.8392 10.4392 175.857
70 91.8392 10.4392 175.857
70 91.9197 9.35957 174.165
70 91.9197 9.35957 174.165
70 92.0617 8.86753 174.812
70 92.1896 8.95042 176.014
70 92.3244 9.38596 177.703
70 92.1156 9.33325 178.78
70 91.6528 8.51058 178.178
70 91.6528 8.51058 178.178
70 91.4975 8.56799 176.641
70 91.6842 9.38846 174.839
70 91.9906 9.66423 173.82
70 91.9906 9.66423 173.82
70 92.1941 7.88458 174.985
70 92.0264 7.74345 176.297
70 91.9131 8.08485 177.111
70 91.9131 8.08485 177.111
70 91.8019 8.49378 176.384
70 91.8019 8.49378 175.158
70 91.7624 9.04978 175.158
70 91.7826 9.12624 174.102
70 91.8023 8.77835 173.935
70 92.0002 9.26675 174.723
70 92.0772 9.76966 175.845
70 92.1017 8.80616 176.515
70 92.1017 8.80616 176.515
70 91.9454 7.35406 176.719
70 91.8348 7.82538 176.064
70 91.749 8.13805 175.572
70 91.749 8.13805 175.572
70 91.9771 8.70211 175.304
70 91.9771 8.70211 175.304
70 91.9771 8.70211 175.304
70 91.9771 8.70211 175.304
70 91.8202 8.137 174.76
70 91.8202 8.137 174.76
70 91.8756 7.30563 174.442
70 91.9626 7.63309 174.109
70 91.9626 7.63309 174.109
70 91.9616 9.36597 174.489
70 91.9784 9.59011 174.878
70 92.134 9.18529 175.767
70 92.1337 9.18529 175.767
70 92.3874 8.80918 176.176
70 92.2091 9.30306 176.502
70 92.2091 9.30306 176.502
70 91.9591 9.21177 175.627
70 91.903 8.79376 174.745
70 92.0449 8.2077 174.015
70 92.0449 8.2077 174.015
70 92.2399 8.84843 173.663
70 92.2852 10.322 174.274
70 92.1255 10.5759 174.526
70 92.0192 9.5151 175.122
70 92.1355 8.77659 175.371
70 92.1355 8.77659 175.371
70 92.1355 8.77659 175.371
70 92.2275 8.38407 175.784
