H_VAL   H_STEP_SIZE 70 0.1
ROLL KP KI KD 5 3 12
PITCH KP KI KD 5 3 12
YAW KP KI KD 0 0 0
70 155.56 4.19039 181.259
70 155.56 4.19039 181.259
70 155.56 4.19039 181.259
70 155.56 4.19039 181.259
70 155.56 4.19039 181.259
70 155.56 4.19039 181.259
70 155.56 4.19039 181.259
70 155.56 4.19039 181.259
70 155.56 4.19039 181.259
70 155.56 4.19039 181.259
70 155.56 4.19039 181.259
70 155.562 3.49472 181.225
70 155.562 3.49472 181.225
70 155.562 3.49472 181.225
70 155.562 3.49472 181.225
70 155.562 3.49472 181.225
70 155.562 3.49472 181.225
70 155.562 3.49472 181.225
70 155.562 3.49472 181.225
70 155.563 3.24637 181.288
70 155.563 3.24637 181.288
70 155.563 3.24637 181.288
70 155.563 3.24637 181.288
70 155.563 3.24637 181.288
70 155.555 3.31938 180.953
70 155.555 3.31938 180.953
70 155.563 3.13432 181.264
70 155.563 3.13432 181.264
70 155.564 3.4704 181.337
70 155.564 3.4704 181.337
70 155.564 3.4704 181.337
70 155.549 3.81586 180.826
70 155.549 3.81586 180.826
70 155.681 3.63444 181.133
70 155.681 3.63444 181.133
70 155.565 3.69431 181.385
70 155.565 3.69431 181.385
70 155.565 3.69431 181.385
70 155.565 3.69431 181.385
70 155.565 3.69431 181.385
70 155.565 3.69431 181.385
70 155.57 3.89382 181.546
70 155.57 3.89382 181.546
70 155.57 3.89382 181.546
70 155.57 3.89382 181.546
70 155.57 3.89382 181.546
70 155.57 3.89382 181.546
70 155.54 4.64692 180.772
70 155.54 4.64692 180.772
70 155.526 4.71967 180.437
70 155.549 4.59841 180.996
70 155.549 4.59841 180.996
70 155.562 4.74896 181.38
70 155.535 5.00597 180.733
70 155.535 5.00597 180.733
70 155.616 5.62476 180.042
70 155.616 5.81442 180.786
70 155.649 5.81442 180.786
70 155.576 5.48222 181.302
70 155.458 4.78266 181.273
70 155.553 4.46245 181.084
70 155.553 4.46245 181.084
70 155.759 4.99818 180.252
70 155.759 4.99818 180.252
70 155.891 6.04623 180.822
70 155.891 6.04623 180.822
70 155.788 5.18909 180.995
70 155.783 4.87796 180.811
70 155.757 5.33322 180.324
70 155.757 5.33322 180.324
70 155.776 6.01767 180.94
70 155.71 6.10868 181.665
70 155.71 6.10868 181.665
70 155.71 6.10868 181.665
70 155.224 4.14129 181.495
70 155.291 3.57213 180.313
70 155.291 3.57213 180.313
70 155.671 4.93746 181.064
70 155.671 5.71811 181.233
70 155.866 5.83407 182.417
70 155.866 5.83407 182.417
70 155.578 4.65196 181.828
70 155.427 4.25961 180.928
70 155.427 4.25961 180.928
70 155.615 5.20288 179.834
70 155.615 5.20288 179.834
70 155.777 5.34876 180.796
70 155.777 5.34876 180.796
70 155.352 4.56841 181.701
70 155.352 4.56841 181.701
70 155.506 4.39423 179.78
70 155.724 4.51977 179.213
70 155.953 5.10912 179.681
70 155.953 5.10912 179.681
70 155.953 5.10912 179.681
70 156.152 5.23572 181.922
70 156.191 5.23572 181.922
70 156.018 4.46504 181.065
70 156.018 4.46504 181.065
70 156.018 4.46504 181.065
70 155.729 5.34167 179.741
70 155.729 5.34167 179.741
70 155.635 5.32951 180.329
70 155.366 4.6879 179.498
70 155.366 4.6879 179.498
70 155.427 4.81759 181.05
70 155.427 4.81759 181.05
70 155.487 5.22396 179.727
70 155.487 5.22396 179.727
70 155.93 5.51461 178.948
70 155.93 5.51461 178.948
70 156.101 5.86252 180.068
70 155.97 5.5714 179.778
70 155.732 5.11837 179.693
70 155.732 5.11837 179.693
70 155.732 5.11837 179.693
70 155.68 5.53374 178.846
70 155.968 5.79475 179.826
70 155.968 5.79475 179.826
70 155.594 5.07621 179.338
70 155.531 4.69543 180.549
70 155.531 4.69543 180.549
70 155.37 5.30946 179.398
70 155.37 5.30946 179.398
70 155.502 5.90933 179.874
70 155.304 5.8635 178.466
70 155.304 5.8635 178.466
70 155.513 5.32581 180.335
70 155.513 5.32581 180.335
70 155.626 5.15465 180.057
70 155.626 5.15465 180.057
70 155.426 6.5403 176.962
70 155.36 7.28681 176.305
70 155.356 7.59647 176.489
70 155.356 7.59647 176.489
70 155.126 7.06232 176.268
70 155.376 6.74215 178.183
70 155.387 6.91609 178.455
70 155.339 6.94992 177.76
70 155.339 6.94992 177.76
70 155.362 6.98854 178.12
70 155.262 6.92757 176.35
70 155.35 6.91353 175.872
70 155.537 7.07415 177.189
70 155.537 7.07415 177.189
70 155.557 6.51748 177.068
70 155.555 6.15442 178.751
70 155.555 6.15442 178.751
70 155.152 6.55898 178.038
70 155.176 6.79514 178.558
70 154.941 6.40624 176.604
70 154.941 6.40624 176.604
70 155.135 6.60792 177.815
70 155.135 6.60792 177.815
70 155.196 6.7806 177.027
70 155.549 6.79863 179.008
70 155.572 6.72641 179.343
70 155.401 6.36 178.334
70 155.401 6.36 178.334
70 155.486 6.18076 179.699
70 155.279 6.35755 178.34
70 155.279 6.35755 178.34
70 155.446 6.21469 179.004
70 155.446 6.21469 179.004
70 155.365 6.05972 177.566
70 155.414 5.8027 178.212
70 155.587 5.83465 179.149
70 155.395 5.7639 177.853
70 155.395 5.7639 177.853
70 155.431 5.95303 178.596
70 155.199 6.27188 176.681
70 155.299 6.25354 176.671
70 155.388 6.29707 178.086
70 155.388 6.29707 178.086
70 155.388 6.29707 178.086
70 155.375 6.35105 179.977
70 155.274 6.16259 180.294
70 155.088 5.76079 178.923
70 155.208 5.56503 178.757
70 155.208 5.56503 178.757
70 155.496 6.54614 178.017
70 155.662 6.11486 178.854
70 155.662 6.11486 178.854
70 155.66 5.29501 178.326
70 155.66 5.29501 178.326
70 155.65 6.05144 178.607
70 155.65 6.05144 178.607
70 155.65 6.05144 178.607
70 155.657 6.73858 178.754
70 155.657 6.73858 178.754
70 155.657 6.73858 178.754
70 155.642 5.08226 180.393
70 155.748 4.51128 179.796
70 155.726 4.71941 179.373
70 155.704 5.54928 179.317
70 155.704 5.54928 179.317
70 155.628 6.12329 178.271
70 155.819 5.99827 179.408
70 155.83 6.06198 179.656
70 155.863 6.69804 180.494
70 155.785 7.72845 181.19
70 155.785 7.72845 181.19
70 155.689 9.15994 181.624
70 155.797 10.2612 182.671
70 155.912 11.1772 183.916
70 156.113 11.79 184.854
70 156.492 12.3807 186.111
70 156.626 12.7288 187.346
70 156.753 13.101 188.469
70 156.752 13.4798 189.497
70 156.759 13.943 190.295
70 156.606 14.395 190.892
70 156.606 14.395 190.892
70 156.174 14.7665 191.163
70 155.571 13.3835 188.456
70 155.4 10.6334 183.616
70 155.62 6.74715 178.171
70 156.285 2.67119 174
70 157.1 0.0936268 170.898
70 157.744 359.272 170.627
70 157.818 0.519803 173.798
70 157.461 2.83413 178.111
70 156.758 5.56286 181.493
70 155.723 7.49171 183.96
70 154.435 7.97803 183.811
70 153.492 6.5206 179.886
70 153.589 4.82568 176.538
70 154.161 3.26624 174.515
70 155.004 2.48183 173.623
70 156.122 3.39419 176.735
70 156.672 4.52841 179.647
70 156.5 5.39955 181.122
70 156.052 5.66112 181.551
70 156.052 5.66112 181.551
70 154.776 4.60439 178.915
70 154.211 3.82984 176.173
70 154.086 3.46056 175.738
70 154.815 3.84899 176.983
70 154.815 3.84899 176.983
70 155.593 4.69551 180.529
70 155.996 4.69573 180.529
70 155.824 4.50842 179.207
70 155.439 4.28705 178.117
70 155.029 4.45664 176.876
70 154.879 4.84335 176.263
70 154.879 4.84335 176.263
70 155.165 5.0044 177.579
70 155.327 4.85871 178.246
70 155.327 4.85871 178.246
70 155.327 4.85871 178.246
70 155.449 4.03915 178.18
70 155.537 4.1851 177.505
70 155.788 4.76157 178.09
70 155.788 4.76157 178.09
70 155.788 4.76157 178.09
70 155.726 4.71941 179.373
70 155.726 4.71941 179.373
70 155.32 4.37344 178.257
70 155.32 4.37344 178.257
70 155.466 4.47664 178.861
70 155.523 4.9434 177.787
70 155.7 5.03916 178.973
70 155.7 5.03916 178.973
70 155.559 4.59922 178.298
70 155.336 3.99358 179.463
70 155.379 3.99358 179.463
70 155.354 3.60534 178.558
70 155.337 3.7904 178.247
70 155.567 4.77438 178.57
70 155.515 5.56621 177.687
70 155.515 5.56621 177.687
70 155.593 5.1878 179.362
70 155.464 4.27743 178.701
70 155.464 4.27743 178.701
70 155.626 4.08535 179.592
70 155.686 4.37666 178.246
70 155.79 4.44966 177.906
70 155.703 4.3044 178.581
70 155.703 4.3044 178.581
70 155.409 4.20917 177.397
70 154.976 4.38327 178.272
70 154.976 4.38327 178.272
70 154.58 4.11058 176.931
70 154.855 3.87352 177.928
70 154.855 3.87352 177.928
70 154.822 3.53746 176.328
70 154.923 2.95233 175.724
70 155.044 2.31314 174.877
70 155.258 1.81355 173.355
70 155.407 1.19627 172.403
70 155.321 0.310062 171.617
70 155.242 359.779 170.33
70 155.02 359.409 169.418
70 155.255 359.069 168.165
70 155.891 358.517 167.124
70 155.891 358.517 167.124
70 156.569 357.741 166.52
70 156.882 357.003 165.905
70 156.395 357.192 166.984
70 155.998 358.924 170.156
70 155.691 2.19784 176.372
70 155.814 5.73847 181.699
70 156.122 8.43419 186.247
70 156.375 9.51362 189.154
70 156.375 9.51362 189.154
70 155.566 7.56008 185.279
70 155.271 5.74173 180.084
70 155.472 4.42693 176.385
70 156 4.01601 174.406
70 156 4.01601 174.406
70 157.041 5.5969 177.86
70 157.368 6.37584 182.094
70 157.262 6.44054 184.689
70 156.69 5.91673 185.437
70 155.89 5.46593 183.04
70 155.373 5.50834 179.559
70 155.206 5.87001 176.827
70 155.38 6.26342 176.081
70 155.38 6.26342 176.081
70 155.95 6.35955 177.718
70 156.215 6.00158 179.974
70 156.155 5.18008 181.563
