H_VAL   H_STEP_SIZE 55 0.1
ROLL KP KI KD 8 0 4
PITCH KP KI KD 8 0 4
YAW KP KI KD 0 0 0
55 105.56 2.47179 181.3
55 105.56 2.47179 181.3
55 105.56 2.47179 181.3
55 105.56 2.47179 181.3
55 105.56 2.47179 181.3
55 105.56 2.47179 181.3
55 105.56 2.47179 181.3
55 105.706 1.73474 181.888
55 105.706 1.73474 181.888
55 105.706 1.87347 181.705
55 105.706 1.87347 181.705
55 105.706 1.87347 181.705
55 105.706 1.87347 181.705
55 105.706 1.87347 181.705
55 105.706 1.87347 181.705
55 105.706 1.87347 181.705
55 105.706 1.87347 181.705
55 105.863 2.13087 181.75
55 105.863 2.13087 181.75
55 105.863 2.13087 181.75
55 105.863 2.13087 181.75
55 105.845 2.30964 181.888
55 105.845 2.30964 181.888
55 105.845 2.30964 181.888
55 105.845 2.30964 181.888
55 105.845 2.30964 181.888
55 105.845 2.30964 181.888
55 105.845 2.30964 181.888
55 106.161 2.68832 182.158
55 106.141 3.02688 182.273
55 106.141 3.02688 182.273
55 106.141 3.02688 182.273
55 106.159 2.82673 181.975
55 106.159 2.82673 181.975
55 106.159 2.82673 181.975
55 106.159 2.82673 181.975
55 106.142 2.13212 182.317
55 106.142 2.13212 182.317
55 106.142 2.13212 182.317
55 106.296 3.44735 182.293
55 106.285 3.70032 181.767
55 106.285 3.70032 181.767
55 106.285 3.70032 181.767
55 105.985 3.94364 181.822
55 105.985 3.94364 181.822
55 106.135 3.4856 182.045
55 106.135 3.2111 181.838
55 106.135 3.2111 181.838
55 106.135 3.2111 181.838
55 106.549 4.99218 181.573
55 106.549 4.99218 181.573
55 106.549 4.99218 181.573
55 106.569 3.58682 182.101
55 106.574 3.38101 182.376
55 106.574 3.38101 182.376
55 106.295 2.87407 181.72
55 106.262 3.46393 181.307
55 106.262 3.46393 181.307
55 106.93 5.48915 181.07
55 106.93 5.48915 181.07
55 106.711 2.9914 181.938
55 106.14 2.03929 182.821
55 106.14 2.03929 182.821
55 106.005 3.09069 183.332
55 106.292 4.04335 182.454
55 106.689 3.6075 180.069
55 106.949 3.21139 180.096
55 107.234 3.35129 179.905
55 107.114 3.84173 180.982
55 106.859 4.10038 182.182
55 106.733 3.68832 182.737
55 106.579 2.90047 183.018
55 106.715 2.80928 182.373
55 106.715 2.80928 182.373
55 107.001 3.20427 181.654
55 107.246 4.18467 181.089
55 107.379 4.53235 180.624
55 107.379 4.53235 180.624
55 107.403 4.10079 181.017
55 107.403 4.10079 181.017
55 107.403 4.10079 181.017
55 106.844 3.59134 180.947
55 106.809 3.58073 180.374
55 106.809 3.58073 180.374
55 106.809 3.58073 180.374
55 107.691 4.54519 181.186
55 107.555 5.21671 181.826
55 107.273 5.18689 182.25
55 106.984 4.46551 181.877
55 106.984 4.46551 181.877
55 106.851 4.12172 181.769
55 106.851 4.12172 181.769
55 107.293 3.74151 181.895
55 107.301 3.46883 182.263
55 107.301 3.46883 182.263
55 107.274 4.15019 181.342
55 107.274 4.15019 181.342
55 107.274 4.15019 181.342
55 107.433 7.04341 180.325
55 107.433 7.04341 180.325
55 107.387 4.76512 181.08
55 107.387 4.76512 181.08
55 107.149 4.0622 181.852
55 107.149 4.0622 181.852
55 107.392 4.60523 181.104
55 107.392 4.60523 181.104
55 107.79 5.01632 180.533
55 107.634 5.22161 180.263
55 107.634 5.22161 180.263
55 107.382 4.74085 180.92
55 107.126 4.02955 181.691
55 107.157 3.94956 182.196
55 107.157 3.94956 182.196
55 107.573 4.48409 181.856
55 107.674 5.02513 181.112
55 107.674 5.02513 181.112
55 107.781 5.36044 180.643
55 107.613 5.42426 179.986
55 107.613 5.42426 179.986
55 107.613 5.42426 179.986
55 107.546 3.66251 180.833
55 107.546 3.66251 181.182
55 107.546 2.97154 181.182
55 107.716 3.86117 181.536
55 107.716 3.86117 181.536
55 107.628 5.8663 180.736
55 107.606 6.0685 180.46
55 107.597 5.5593 179.802
55 107.756 5.35335 180.071
55 107.788 5.20085 180.668
55 107.788 5.20085 180.668
55 107.667 4.60658 180.521
55 107.507 4.29691 180.162
55 107.471 4.51863 179.473
55 107.471 4.51863 179.473
55 107.763 5.37817 180.231
55 107.763 5.84954 180.563
55 107.915 5.84954 180.563
55 107.899 5.95274 180.788
55 107.899 5.95274 180.788
55 107.627 5.28918 180.171
55 107.627 5.28918 180.171
55 107.756 4.77486 179.506
55 107.743 4.72512 179.186
55 107.893 5.38033 179.655
55 107.893 5.38033 179.655
55 107.908 5.82458 180.404
55 107.666 5.46146 181.29
55 107.666 5.46146 181.29
55 107.666 5.46146 181.29
55 108.239 4.65778 181.388
55 108.239 4.65778 181.388
55 108.208 5.55002 180.758
55 108.038 5.79614 180.236
55 107.872 5.36708 179.651
55 107.872 5.36708 179.651
55 108.013 5.51073 179.462
55 108.305 6.09644 180.012
55 108.341 6.0391 180.676
55 108.341 6.0391 180.676
55 108.089 4.18767 180.486
55 108.089 4.32406 180.301
55 108.121 3.83465 181.361
55 108.304 3.15216 182.696
55 108.41 1.90002 184.618
55 108.41 1.90002 184.618
55 108.437 4.37743 183.152
55 108.18 6.48883 181.017
55 107.969 7.61785 176.581
