H_VAL   H_STEP_SIZE 50 0.1
ROLL KP KI KD 5 0 2
PITCH KP KI KD 5 0 2
YAW KP KI KD 0 0 0
50 92.1042 2.6277 181.736
50 92.1042 2.6277 181.736
50 92.1042 2.6277 181.736
50 92.1042 2.6277 181.736
50 92.1042 2.6277 181.736
50 92.1042 2.6277 181.736
50 92.1042 2.6277 181.736
50 92.1042 2.6277 181.736
50 92.1076 1.24199 181.355
50 92.104 1.09116 182.006
50 92.104 1.09116 182.006
50 92.104 1.09116 182.006
50 92.104 1.09116 182.006
50 92.1062 2.88073 182.298
50 92.1062 2.88073 182.298
50 92.1062 2.88073 182.298
50 92.1062 2.88073 182.298
50 92.1062 2.88073 182.298
50 92.1062 2.88073 182.298
50 92.1062 2.88073 182.298
50 92.1062 2.88073 182.298
50 92.2652 2.46607 181.412
50 92.2635 2.79379 181.568
50 92.2635 2.79379 181.568
50 92.2635 2.79379 181.568
50 92.2614 3.28652 181.882
50 92.2614 3.28652 181.882
50 92.2614 3.28652 181.882
50 92.2614 3.28652 181.882
50 92.2614 3.28652 181.882
50 92.2614 3.28652 181.882
50 92.2614 3.28652 181.882
50 92.2614 3.28652 181.882
50 92.2595 3.11835 181.562
50 92.2595 3.11835 181.562
50 92.2595 3.11835 181.562
50 92.2633 3.28951 182.044
50 92.2633 3.28951 182.044
50 92.2632 3.45464 182.203
50 92.2632 3.45464 182.203
50 92.4134 3.69255 181.789
50 92.254 3.27454 181.557
50 92.254 3.27454 181.557
50 92.1041 3.12187 181.89
50 92.1081 3.3776 182.614
50 92.2662 3.6257 182.686
50 92.2662 3.6257 182.686
50 92.4182 3.69897 182.113
50 92.2421 3.67837 181.147
50 92.2421 3.67837 181.147
50 92.0715 3.50391 180.507
50 92.0715 3.50391 180.507
50 92.2573 2.95012 181.241
50 92.2573 2.95012 181.241
50 92.4276 2.80867 182.211
50 92.4291 2.73877 182.78
50 92.2644 2.79812 182.053
50 92.249 3.27159 181.073
50 92.2221 3.41583 180.099
50 92.2223 3.1681 179.861
50 92.2223 3.1681 179.861
50 92.2308 3.42181 180.423
50 92.2548 2.94713 181.079
50 92.2651 2.63145 181.571
50 92.265 3.04469 181.968
50 92.265 3.04469 181.968
50 92.2566 2.61756 181.084
50 92.2465 2.35745 180.198
50 92.3871 2.83689 179.861
50 92.3871 2.83689 179.861
50 92.5404 2.91866 179.615
50 92.4052 2.77326 180.431
50 92.0927 2.77538 180.923
50 92.1041 2.87432 181.651
50 92.104 3.36932 182.128
50 92.104 3.36932 182.128
50 92.257 3.52824 181.797
50 92.2564 3.0302 181.481
50 92.2463 2.60517 180.436
50 92.2284 2.75479 179.785
50 92.3713 3.49192 179.85
50 92.3713 3.49192 179.85
50 92.243 2.93223 180.592
50 92.2516 3.10651 181.237
50 92.2516 3.10651 181.237
50 92.416 3.5305 181.792
50 92.4276 3.05689 182.449
50 92.2661 2.22633 181.821
50 92.2655 1.97537 181.42
