H_VAL   H_STEP_SIZE 60 0.1
ROLL KP KI KD 5 15 15
PITCH KP KI KD 5 15 15
YAW KP KI KD 0 0 0
60 165.666 1.83802 181.038 0.0525027 -0.00611147 0
60 165.666 1.83802 181.038 0.0676945 -0.00789653 0
60 165.666 1.83802 181.038 0.083173 -0.00968159 0
60 165.666 1.83802 181.038 0.0973616 -0.0114667 0
60 165.666 1.83802 181.038 0.112697 -0.0131183 0
60 165.651 1.85343 180.002 0.127642 0.0979123 0
60 165.651 1.85343 180.002 0.142546 0.12516 0
60 165.651 1.85343 180.002 0.157449 0.152408 0
60 165.537 1.93767 180.245 0.163041 0.153638 0
60 165.537 1.93767 180.245 0.174764 0.174259 0
60 165.537 1.93767 180.245 0.187542 0.193543 0
60 165.76 1.91965 180.355 0.201351 0.200833 0
60 165.76 1.91965 180.355 0.214643 0.218511 0
60 165.76 1.91965 180.355 0.226838 0.236028 0
60 165.541 2.0226 180.487 0.229643 0.239033 0
60 165.541 2.0226 180.487 0.239901 0.252951 0
60 165.541 2.0226 180.487 0.250252 0.266742 0
60 165.541 2.0226 180.487 0.259756 0.279511 0
60 165.76 2.14697 180.384 0.257651 0.303369 0
60 165.76 2.14697 180.384 0.264394 0.318844 0
60 165.76 2.14697 180.384 0.271202 0.335712 0
60 165.76 2.14697 180.384 0.277442 0.351187 0
60 165.542 2.36417 180.53 0.262438 0.354227 0
60 165.542 2.36417 180.53 0.262995 0.365862 0
60 165.542 2.36417 180.53 0.263643 0.379475 0
60 165.551 2.42011 180.999 -1.2053 -11.922 -0
60 165.551 2.42011 180.999 0.258274 0.34846 0
60 165.551 2.42011 180.999 0.257294 0.347773 0
60 165.551 2.42011 180.999 0.256378 0.347131 0
60 165.551 2.42011 180.999 0.255389 0.346437 0
60 165.548 2.90415 180.83 0.209073 0.36173 0
60 165.548 2.90415 180.83 0.194271 0.365832 0
60 165.442 2.95762 181.302 0.175526 0.32528 0
60 165.442 2.95762 181.302 0.159349 0.31604 0
60 165.437 2.63111 181.144 0.176389 0.322893 0
60 165.437 2.63111 181.144 0.169893 0.318056 0
60 165.437 2.63111 181.144 0.162948 0.313574 0
60 165.437 2.63111 181.144 0.15554 0.308781 0
60 165.551 3.47252 180.902 0.0558134 0.331354 0
60 165.548 3.82765 180.832 -0.0108943 0.340773 0
60 165.548 3.82765 180.832 -0.052049 0.344857 0
60 165.43 3.48486 180.792 -0.0901831 0.348642 0
