H_VAL   H_STEP_SIZE 50 0.1
ROLL KP KI KD 10 0 0
PITCH KP KI KD 10 0 0
YAW KP KI KD 0 0 0
50 95.3869 3.62948 181.13
50 95.3869 3.62948 181.13
50 95.3869 3.62948 181.13
50 95.3869 3.62948 181.13
50 95.3869 3.62948 181.13
50 95.2562 2.51594 181.671
50 95.2562 2.51594 181.671
50 95.4084 2.16353 181.035
50 95.4084 2.16353 181.035
50 95.4084 2.16353 181.035
50 95.2477 2.75788 181.74
50 95.2477 2.75788 181.74
50 95.5517 2.80538 180.84
50 95.5517 2.80538 180.84
50 95.5517 2.80538 180.84
50 95.5517 2.80538 180.84
50 95.5517 2.80538 180.84
50 95.5517 2.80538 180.84
50 95.5517 2.80538 180.84
50 95.5517 2.80538 180.84
50 95.5517 2.80538 180.84
50 95.5517 2.80538 180.84
50 95.5517 2.80538 180.84
50 95.699 3.46943 181.128
50 95.699 3.46943 181.128
50 95.8618 3.15482 181.301
50 95.8618 3.15482 181.301
50 95.8618 3.15482 181.301
50 95.5564 2.99047 181.317
50 95.5564 2.99047 181.317
50 95.5564 2.99047 181.317
50 95.5564 2.99047 181.317
50 95.5564 2.99047 181.317
50 95.6991 3.38456 181.051
50 95.8458 3.62388 180.953
50 95.8458 3.62388 180.953
50 95.8465 3.28409 180.646
50 95.8465 3.28409 180.646
50 95.8465 3.28409 180.646
50 95.6818 4.27865 180.928
50 95.7093 3.73912 181.521
50 95.7161 3.3551 182.106
50 95.7161 3.3551 182.106
50 96.0177 3.3345 181.611
50 96.1497 3.43643 180.307
50 96.1497 3.43643 179.194
50 95.9658 3.04714 179.194
50 95.9674 2.53628 178.734
50 95.8406 2.58753 179.708
50 96.0063 3.55615 181.195
50 96.1805 4.28806 182.612
50 96.5028 4.76355 183.63
50 96.5028 4.76355 183.63
50 96.1627 4.49238 181.872
50 95.8201 3.74487 180.136
50 95.6356 3.10396 178.633
50 95.6381 2.42422 178.018
50 95.6381 2.42422 178.018
50 96.3115 2.61104 180.182
50 96.4917 3.62862 182.313
50 96.6586 4.7003 183.871
50 96.6586 4.7003 183.871
50 96.8152 5.79645 184.372
50 96.9433 5.81946 183.468
50 97.0504 5.20321 181.227
50 96.8366 4.50772 179.246
50 96.6422 3.85522 177.75
50 96.6422 3.85522 177.75
50 95.9732 2.28907 178.666
50 95.7042 1.88263 180.312
50 95.8767 2.1467 182.243
50 96.1889 2.97516 183.898
50 96.6615 4.24198 184.384
50 96.9377 5.71519 183.069
50 96.8714 5.41902 180.975
50 96.8161 4.48025 178.603
50 96.4653 3.66086 177.117
50 96.1872 3.18477 177.154
50 96.1145 2.8663 178.875
50 96.4939 2.86827 181.787
50 96.8095 3.09372 184.12
50 96.952 3.67128 185.545
50 96.952 3.67128 185.545
50 96.6521 5.00553 183.529
50 96.4151 5.16373 180.769
50 96.1611 4.87207 178.361
50 96.1216 3.80644 176.634
50 96.325 2.99105 176.673
50 96.5827 2.6954 178.713
50 96.7962 2.76737 181.38
50 96.9645 3.07969 183.792
50 96.942 3.09892 185.498
50 96.942 3.09892 185.498
50 96.8115 4.36251 183.56
50 96.7402 5.2784 181.156
50 96.7658 5.80443 178.855
50 96.8311 5.20102 176.938
50 97.0115 4.35636 176.495
50 96.9882 3.21001 177.939
50 97.0858 2.79652 180.479
50 96.9571 2.84584 182.67
50 96.6498 3.29645 184.925
50 96.4993 3.70924 185.15
50 96.3428 3.9935 183.109
50 96.5947 4.77515 180.868
50 96.7498 5.43981 178.385
50 96.7759 5.23391 176.361
50 97.1308 4.40592 176.079
50 97.2517 3.83842 177.57
50 97.3644 3.7541 180.088
50 97.2647 3.91491 182.678
50 97.2811 4.19312 184.447
50 97.2813 4.36511 184.599
50 97.2642 4.43016 183.133
50 97.1891 4.75497 180.677
50 97.2085 5.00019 177.983
50 97.0789 5.05325 176.039
50 97.0321 4.75501 175.164
50 97.0132 4.26835 176.575
50 97.1592 4.00876 178.943
50 97.244 4.26446 181.764
50 97.4288 4.80558 183.754
50 97.584 5.01263 184.384
50 97.584 5.01263 184.384
50 97.4093 4.83206 183.021
50 97.1811 4.82105 180.271
50 97.0255 5.31702 177.809
50 97.1209 5.73665 175.419
50 97.4709 5.12371 177.317
50 97.6542 4.42009 180.358
50 97.8746 4.13087 183.293
50 98.047 4.53979 185.454
50 97.8957 5.23467 186.228
50 97.7361 5.65215 184.012
50 96.9975 4.94456 177.021
50 96.9643 4.87636 174.506
50 97.1822 5.16025 173.675
50 97.3791 5.38332 176.326
50 97.6099 5.29252 179.899
50 97.593 5.12354 186.003
50 97.5928 5.19212 186.975
50 97.7356 5.10352 184.453
50 97.9908 4.892 180.891
50 97.9467 4.78503 177.317
50 97.8695 4.82454 174.307
50 97.7793 4.67341 173.104
50 97.7793 4.67341 173.104
0 97.6052 5.88183 177.826
0 97.323 6.26841 181.23
0 97.2634 5.59992 183.549
0 97.4224 4.91362 184.315
0 98.0313 4.54044 183.179
0 98.2923 4.311 180.993
0 98.2106 3.80559 178.592
0 98.156 3.19124 176.692
0 97.7984 3.22386 175.963
0 97.7984 3.22386 175.963
0 97.6634 3.59775 176.594
0 97.5979 3.8084 178.61
0 97.8354 3.96746 180.869
