H_VAL   H_STEP_SIZE 70 0.1
ROLL KP KI KD 5 12 12
PITCH KP KI KD 5 12 12
YAW KP KI KD 5 0 12
70 295.007 3.03346 180.572 -0.064421 0.040001 0
70 295.007 3.03346 180.572 -0.0821996 0.0511248 0
70 295.007 3.03346 180.572 -0.0968577 0.0601419 0
70 295.007 3.03346 180.572 -0.112601 0.0699174 0
70 295.007 3.03346 180.572 -0.127259 0.0790188 0
70 295.007 3.03346 180.572 -0.142052 0.0882044 0.0516701
70 295.005 2.00023 179.639 -0.0424459 0.202361 0.000171661
70 295.005 2.00023 179.639 -0.0323608 0.237324 0.000171661
70 295.005 2.00023 179.639 -0.0241314 0.265854 0.000171661
70 295.005 2.00023 179.639 -0.0125133 0.306132 0.000171661
70 295.005 2.00023 179.639 -0.00226687 0.341655 0.000171661
70 295.005 2.00023 179.639 0.0071728 0.37438 0.000171661
70 295.005 2.00023 179.639 0.0166931 0.407386 0.000171661
70 295.005 2.00023 179.639 0.0268652 0.442629 0.000171661
70 295.005 2.00023 179.639 0.0370253 0.477872 0.000171661
70 295.005 2.00023 179.639 0.0458189 0.510878 0.000171661
70 295.005 2.00023 179.639 0.0572756 0.548078 0.000171661
70 295.005 2.00023 179.639 0.0667959 0.584989 0.000171661
70 295.005 2.00023 179.639 0.0763969 0.614368 0.000171661
70 295.005 2.00023 179.639 0.0852718 0.645135 0.000171661
70 295.005 2.00023 179.639 0.0934206 0.675623 0.000171661
70 295.005 2.00023 179.639 0.102295 0.704153 0.000171661
70 295.005 2.00023 179.639 0.11109 0.734641 0.000171661
70 295.005 2.00023 179.639 0.119965 0.765408 0.000171661
70 295.005 2.00023 179.639 0.12884 0.796176 0.000171661
70 295.005 2.00023 179.639 0.137069 0.826943 0.000171661
70 295.005 2.00023 179.639 0.146589 0.860228 0.000171661
70 295.005 2.00023 179.639 0.157481 0.895471 0.000171661
70 295.005 2.00023 179.639 0.166356 0.926239 0.000171661
70 295.005 2.00023 179.639 0.175231 0.957007 0.000171661
70 295.005 2.00023 179.639 0.184106 0.988054 0.000171661
70 295.009 2.19397 179.762 0.174772 1.00928 -0.000236034
70 295.009 2.19397 179.762 0.178862 1.03747 -0.000236034
70 295.009 2.19397 179.762 0.183354 1.06363 -0.000236034
70 295.009 2.19397 179.762 0.187485 1.08979 -0.000236034
70 295.009 2.19397 179.762 0.191937 1.11798 -0.000236034
70 295.009 2.19397 179.762 0.196068 1.14414 -0.000236034
70 295.009 2.19397 179.762 0.200519 1.17462 -0.000236034
70 294.974 2.3839 179.887 0.186368 1.18876 0.00285149
70 294.974 2.3839 179.887 0.186402 1.212 0.00285149
70 294.974 2.3839 179.887 0.186437 1.23886 0.00285149
70 294.793 2.73777 179.979 0.150479 1.25302 0.0186682
70 294.793 2.73777 179.979 0.142362 1.27596 0.0186682
70 294.793 2.73777 179.659 0.134835 1.29724 0.0186682
70 294.421 3.21859 179.883 0.0719372 1.33302 0.0511146
70 294.216 3.63555 180.297 0.0154824 1.31798 0.0690341
70 294.216 3.63555 180.297 -0.0135795 1.33373 0.0690341
70 293.604 4.17218 179.707 -0.0913106 1.41199 0.122409
70 293.32 5.45692 180.693 0.199085 1.11272 0.147
70 293.234 6.2482 182.194 -0.395631 1.20652 0.154665
70 293.234 6.2482 182.194 -0.480577 1.17972 0.154665
70 293.234 6.2482 182.194 -0.564714 1.15317 0.154665
70 293.234 6.2482 182.194 -0.663414 1.12203 0.154665
70 292.318 5.66556 181.443 12.8631 1.1615 0.23461
70 292.318 5.66556 182.967 3.75608 -34.4367 -1.84039
70 292.407 5.4714 182.967 -0.828681 0.971593 0.226858
70 292.541 7.31475 183.751 -1.09344 0.843592 -4.09554
70 292.913 13.3835 183.595 -84.7665 4.79667 -4.1727
70 293.444 13.8466 182.612 -2.09766 0.824325 0.136353
70 293.862 8.90737 180.437 -1.91098 0.987166 0.0999242
70 294.597 2.48519 179.955 -1.44552 1.04447 0.0357652
70 295.253 0.807245 181.727 -1.28897 0.897621 -0.0215018
70 295.874 4.99934 183.924 -1.66365 0.664958 -0.0756609
70 296.955 10.6409 184.641 -2.27781 0.528834 -0.170007
70 297.871 13.3168 182.647 -2.74593 0.645276 -0.249981
70 299.269 9.41329 178.713 88.2007 92.5144 -29.6554
70 300.821 3.95049 177.23 -2.29996 1.15155 -0.507351
70 302.59 357.558 176.577 -1.72969 1.29568 -0.661752
70 304.51 353.43 176.689 -1.23115 1.38268 -0.82929
70 304.51 353.43 176.689 -1.0192 1.48411 -0.82929
70 307.865 5.67098 183.378 -1.35633 -45.1654 -21.6523
70 49.9078 5.05082 179.394 13.8022 100 100
70 313.969 7.67373 174.891 -4.76491 4.36283 -39.8453
70 313.969 7.67373 174.891 -2.53016 1.80908 -1.65475
70 318.552 359.788 174.115 65.0053 -28.2503 -23.3072
70 323.212 359.125 177.176 11.156 -68.2669 -74.981
70 326.008 1.62703 179.778 -1.8812 1.79682 -2.7054
70 329.258 4.81766 181.085 -2.15956 1.70392 -2.98896
70 333.666 5.07376 180.005 -2.23728 1.8037 -3.37362
70 338.719 2.70826 178.642 -2.06763 1.95258 -3.81465
70 343.412 0.974749 179.679 -1.90808 1.90827 -4.22412
70 347.963 1.36832 182.333 -1.91577 1.67565 -4.62134
70 352.684 3.33838 185.382 -2.08858 1.33818 -5.0333
70 357.597 6.07111 186.784 -2.38885 1.09716 -5.46201
70 2.53175 7.31543 183.628 -2.59907 1.29702 -5.89268
70 7.79133 6.25947 177.162 -2.60539 1.91581 -6.35166
70 13.5085 4.56351 171.603 -2.5093 2.59726 -6.85058
