H_VAL   H_STEP_SIZE 50 0.1
ROLL KP KI KD 4 0 12
PITCH KP KI KD 4 0 12
YAW KP KI KD 0 0 0
50 354.431 3.70758 181.672
50 354.431 3.70758 181.672
50 354.431 3.70758 181.672
50 354.292 2.21252 181.716
50 354.292 2.21252 181.716
50 354.319 2.63036 182.54
50 354.319 2.63036 182.54
50 354.319 2.63036 182.54
50 354.282 2.82507 180.944
50 354.282 2.82507 180.944
50 354.282 2.82507 180.944
50 354.329 3.56823 182.128
50 354.329 3.56823 182.128
50 354.319 4.04276 182.035
50 354.438 4.27433 182.042
50 354.438 4.27433 182.042
50 354.438 4.27433 182.042
50 354.447 4.26309 182.27
50 354.447 4.26309 182.27
50 354.447 4.26309 182.27
50 354.436 3.80507 182.248
50 354.436 3.80507 182.248
50 354.45 4.37751 182.276
50 354.45 4.37751 182.276
50 354.45 4.37751 182.276
50 354.45 4.37751 182.276
50 354.467 4.47503 182.625
50 354.467 4.47503 182.625
50 354.467 4.47503 182.625
50 354.482 4.21809 183.185
50 354.475 3.86896 183.283
50 354.475 3.86896 183.283
50 354.388 4.66597 183.327
50 354.513 5.13255 183.23
50 354.513 5.13255 183.23
50 354.642 5.23968 183.46
50 354.642 5.23968 183.46
50 354.522 5.71399 183.03
50 354.616 5.8537 182.572
50 354.715 6.2201 182.125
50 354.715 6.2201 182.125
50 354.757 6.42375 183.048
50 354.784 6.40222 183.505
50 354.784 6.40222 183.505
50 354.784 6.40222 183.505
50 354.741 6.32047 182.814
50 354.78 6.87404 183.184
50 354.78 6.87404 183.184
50 355.072 6.83599 184.199
50 355.183 5.65919 185.057
50 355.282 4.95799 185.141
50 355.03 5.68294 184.037
50 354.907 7.21943 183.192
50 354.744 7.59874 182.302
50 354.877 6.77484 182.943
50 355.07 7.30644 183.876
50 355.02 8.32554 184.385
50 355.02 8.32554 184.385
50 355.02 8.32554 184.385
50 355.02 8.32554 184.385
50 355.02 8.32554 184.385
50 355.349 5.92859 181.273
50 355.349 5.92859 181.273
50 355.464 6.42318 183.126
50 355.443 6.83202 184.636
50 355.031 7.26012 185.253
50 354.777 6.90141 184.912
50 354.65 6.41429 183.168
50 354.984 7.24928 182.614
50 355.495 7.92613 183.07
50 355.495 7.92613 183.07
50 355.61 7.11651 183.487
50 355.61 7.11651 183.487
50 355.61 7.11651 183.487
50 355.279 8.25779 183.1
50 355.279 8.25779 183.1
50 355.374 7.11258 183.387
50 355.365 6.29107 183.471
50 355.328 6.82651 184.643
50 355.011 7.03731 185.128
50 355.011 7.03731 185.128
50 355.205 6.35486 184.859
50 355.205 6.35486 184.859
50 355.311 7.07389 184.195
50 355.427 7.66171 183.868
50 355.398 6.97955 183.839
50 355.398 6.97955 183.839
50 355.441 6.95073 184.526
50 355.441 6.95073 184.526
50 355.094 7.65447 184.231
50 355.05 7.20305 183.642
50 355.256 6.99447 183.389
50 355.551 7.89346 183.87
50 355.551 7.89346 183.87
50 355.618 7.87014 185.01
50 355.486 7.52261 185.004
50 355.145 8.20732 184.6
50 355.145 8.20732 184.6
50 355.326 7.76543 183.995
50 355.561 7.06998 184.974
50 355.704 7.05707 184.974
50 355.704 7.05707 184.974
50 355.211 7.76045 184.003
50 355.274 7.68137 183.304
50 355.274 7.68137 183.194
50 355.633 8.37873 183.21
50 355.76 9.08769 183.21
50 355.782 8.49916 183.758
50 355.782 8.49916 183.758
50 355.497 7.34437 183.389
50 355.497 7.34437 183.389
50 355.497 7.34437 184.38
50 355.509 9.02704 184.38
50 355.509 9.02704 184.38
50 355.433 8.00676 183.768
50 355.507 9.37545 184.166
50 355.665 9.95976 184.519
50 355.665 8.22987 184.566
50 355.541 6.9655 184.29
50 355.321 7.65197 183.991
50 355.321 7.65197 183.991
50 355.265 7.97579 184.81
50 355.265 7.97579 184.81
50 355.686 6.83381 184.851
50 355.686 6.83381 185.531
50 355.594 6.45783 185.531
50 355.162 6.30078 186.35
50 354.808 5.19194 187.468
50 354.632 3.75189 188.442
50 354.327 2.38832 189.992
50 354.01 1.24072 191.554
50 353.764 359.989 192.877
50 353.399 359.079 193.855
50 353.253 358.061 195.075
50 353.233 357.211 195.602
50 353.294 357.488 195.044
50 353.664 1.29806 192.019
50 354.113 7.35753 187.046
50 354.146 12.3718 181.439
50 354.195 15.3967 176.5
50 354.359 16.1368 173.846
50 355.518 14.1812 176.513
50 356.118 12.3026 180.417
50 356.231 9.87495 184.464
50 355.883 6.97025 188.176
50 354.956 4.54083 189.501
50 354.151 3.61866 188.107
50 353.698 5.08745 186.019
50 353.918 7.74526 183.744
50 354.374 10.7392 181.45
50 354.977 12.877 180.565
50 355.614 13.6464 180.987
50 355.841 12.4586 182.068
50 355.83 10.6864 183.498
50 355.487 8.57421 184.361
50 355.086 6.82571 184.428
50 354.734 6.46236 184.547
50 354.769 7.86041 184.38
50 355.048 9.83878 184.107
50 355.375 11.0364 183.553
50 355.375 11.0364 183.553
50 355.73 11.0183 183.522
50 355.525 11.5973 183.68
50 355.303 10.4128 184.112
50 355.325 8.4799 183.793
50 355.303 7.42974 183.866
50 355.303 9.27269 183.827
50 355.403 11.139 183.786
50 355.458 11.5728 184.147
50 355.572 11.5784 184.136
50 355.526 10.5408 183.982
50 355.406 9.96287 184.196
50 355.406 9.96287 184.196
50 355.197 10.6585 184.244
50 355.28 9.50074 184.3
50 355.479 8.57899 184.246
50 355.479 8.57899 184.246
50 355.652 11.0872 185.144
50 355.657 12.9278 185.567
50 355.657 12.9278 185.567
50 355.657 12.9278 185.567
50 355.624 10.4382 183.852
50 355.624 10.4382 183.852
50 355.624 10.4382 183.852
50 355.624 10.4382 183.852
50 354.56 14.5765 189.144
50 354.846 15.5781 192.632
50 355.555 16.6001 195.983
50 357.143 18.3313 199.351
50 359.536 21.6916 202.141
50 359.598 21.4143 199.62
50 358.045 16.481 192.223
50 356.691 11.153 183.893
50 355.622 7.27497 176.373
50 354.881 5.33309 171.506
50 354.881 5.33309 171.506
50 354.428 5.46302 174.178
50 354.711 8.2865 184.868
50 355.482 11.0624 189.539
50 355.482 11.0624 189.539
50 356.399 15.035 191.47
50 356.618 16.7066 189.424
50 356.473 16.2013 185.365
50 356.129 13.7842 180.468
50 355.727 10.7983 177.525
50 355.42 7.71359 176.976
50 355.517 6.93205 181.879
50 355.517 6.93205 181.879
50 355.529 9.43775 185.892
50 355.419 12.6124 187.774
50 355.225 14.2624 187.294
50 355.224 14.6062 183.385
50 355.224 14.6062 183.385
50 355.462 13.8756 181.704
50 355.522 11.8094 181.383
50 355.727 10.1333 182.451
50 355.82 9.4045 183.794
50 355.922 9.72753 184.947
50 355.922 9.72753 185.198
50 355.054 12.5849 184.353
50 354.949 12.8548 183.339
50 354.874 13.3694 182.675
50 355.329 13.387 182.622
50 355.687 13.8433 182.6
50 355.976 10.6782 183.829
50 355.686 10.1806 184.642
50 355.686 10.1806 184.642
50 355.14 12.0912 185.358
50 354.976 12.5946 184.818
50 355.129 12.6065 183.999
50 355.129 12.6065 183.999
50 355.559 12.6382 183.72
50 355.661 12.1445 184.84
50 355.447 11.3221 185.4
50 355.447 11.3221 185.4
50 355.402 11.3134 184.834
50 355.356 11.7908 184.169
50 355.438 11.9532 183.931
50 355.317 11.6674 185.085
50 355.022 12.9183 185.062
50 354.525 13.5326 183.537
50 354.29 13.5187 181.598
50 354.214 14.5257 180.041
50 353.847 16.5654 178.345
50 353.461 18.7852 177.124
50 352.966 20.2495 175.891
50 352.483 20.9954 174.149
50 351.849 22.3339 172.587
50 351.409 24.3208 171.851
50 350.976 26.5871 170.899
50 349.985 28.1161 169.444
50 349.985 28.1161 169.444
50 350.89 24.918 171.408
50 352.558 17.4419 176.146
50 355.188 7.8109 188.953
50 356.304 7.98161 195.225
50 356.304 7.98161 195.225
50 356.304 7.98161 195.225
50 356.097 10.925 187.514
50 355.355 12.2312 181.881
50 354.469 14.0573 177.33
50 354.092 16.1258 175.969
50 354.092 16.1258 175.969
50 354.951 17.2881 180.417
50 355.498 16.2435 183.419
50 355.788 14.0547 186.182
50 355.906 11.7343 187.449
50 355.702 9.78914 186.463
50 355.431 9.8354 184.534
50 355.49 11.6115 183.338
50 355.71 13.3511 182.811
50 355.92 14.4079 182.48
50 356.221 14.6219 183.949
50 356.053 14.5934 184.434
50 356.053 14.5934 184.434
50 355.529 13.5416 184.224
50 355.762 12.6112 184.505
50 355.984 12.5116 184.475
50 355.984 12.5116 184.475
50 355.984 12.5116 184.475
50 355.984 12.5116 184.475
50 355.984 12.5116 184.475
50 355.984 12.5116 184.475
50 356.377 14.8044 186.017
50 356.12 14.4613 184.998
50 355.977 12.6275 184.365
50 355.954 11.9215 184.342
50 355.954 11.9215 184.342
50 355.55 12.1871 183.814
50 355.347 12.0729 182.913
50 355.047 11.4673 181.301
50 354.832 9.71168 178.827
