H_VAL   H_STEP_SIZE 50 0.1
ROLL KP KI KD 6 0 12
PITCH KP KI KD 6 0 12
YAW KP KI KD 0 0 0
50 349.331 4.04604 181.181
50 349.331 4.04604 181.181
50 353.49 3.95528 181.257
50 353.481 2.66972 181.642
50 353.481 2.66972 181.642
50 353.599 2.90108 181.652
50 353.599 2.90108 181.652
50 353.492 3.24256 181.675
50 353.492 3.24256 181.675
50 353.492 3.24256 181.675
50 353.492 3.24256 181.675
50 353.492 3.24256 181.675
50 353.492 3.24256 181.675
50 353.482 2.90548 181.541
50 353.482 2.90548 181.541
50 353.38 3.3548 181.685
50 353.38 3.3548 181.685
50 353.485 2.89892 181.655
50 353.505 3.69385 181.815
50 353.505 3.69385 181.815
50 353.396 3.92008 181.832
50 353.381 3.23367 181.793
50 353.381 3.23367 181.793
50 353.624 3.56899 182.034
50 353.624 3.56899 182.034
50 353.385 3.10585 182.014
50 353.385 3.10585 182.014
50 353.514 3.91606 181.943
50 353.523 4.49388 181.861
50 353.53 4.24588 182.191
50 353.53 4.24588 182.191
50 353.53 4.24588 182.191
50 353.53 4.24588 182.191
50 353.53 4.24588 182.191
50 353.406 3.66478 182.276
50 353.406 3.66478 182.276
50 353.45 4.90775 182.578
50 353.556 5.50367 182.489
50 353.556 5.50367 182.489
50 353.659 4.81971 182.219
50 353.775 5.52555 181.909
50 353.764 6.3529 181.723
50 353.764 6.3529 181.723
50 353.733 5.10749 181.198
50 353.739 4.86678 181.414
50 353.739 4.86678 181.414
50 353.818 5.82775 182.954
50 353.812 5.47897 183.049
50 353.913 4.67446 182.889
50 353.913 4.67446 182.889
50 353.838 6.39759 182.986
50 353.877 7.54322 183.275
50 353.877 7.54322 183.275
50 353.916 5.49751 182.475
50 353.859 4.27313 181.835
50 353.853 4.869 181.409
50 353.876 6.00757 181.812
50 353.876 6.00757 181.812
50 353.897 5.86877 182.263
50 353.896 5.16797 182.227
50 353.989 5.19527 181.765
50 354.001 6.46621 181.83
50 354.029 7.25591 181.987
50 354.015 5.16496 182.336
50 353.968 3.21486 182.347
50 353.968 3.21486 182.347
50 353.798 5.14603 182.576
50 353.85 6.7389 183.005
50 353.85 6.7389 183.005
50 353.942 5.23258 183.149
50 353.927 4.65591 183.232
50 353.816 6.53655 182.535
50 353.702 7.46675 182.136
50 353.702 7.46675 182.136
50 353.843 5.22973 181.084
50 353.832 3.96102 181.245
50 353.832 3.96102 181.245
50 353.928 5.71752 182.942
50 353.575 5.24257 183.048
50 353.576 5.24257 183.048
50 353.405 4.142 181.96
50 353.511 4.86232 181.423
50 353.755 6.24529 181.602
50 353.755 6.24529 181.602
50 353.905 5.74228 182.485
50 353.919 3.70401 183.869
50 353.919 3.70401 183.869
50 353.712 5.2208 183.5
50 353.617 6.38295 183.113
50 353.663 5.8687 182.16
50 353.627 4.27445 181.729
50 353.627 4.27445 181.729
50 353.627 4.27445 181.729
50 353.94 6.05978 182.961
50 353.94 6.05978 182.961
50 353.585 4.76449 183.139
50 353.294 3.1771 182.711
50 353.074 3.99873 182.309
50 353.104 5.6038 182.519
50 353.104 5.6038 182.519
50 353.534 3.88337 182.514
50 353.534 3.88337 182.514
50 353.901 5.16179 182.342
50 353.786 6.6817 181.97
50 353.786 6.6817 181.97
50 353.619 5.10544 181.203
50 353.611 4.64916 181.177
50 353.611 4.64916 181.177
50 353.69 4.92973 180.271
50 354.001 4.62602 179.553
50 354.223 3.16848 178.668
50 354.228 1.1873 176.962
50 354.228 1.1873 176.962
50 354.746 359.361 173.891
50 354.684 357.624 169.548
50 354.472 356.69 167.087
50 354.472 356.69 167.087
50 354.553 356.729 168.7
50 354.365 0.0695572 173.922
50 354.457 4.74131 179.54
50 354.622 10.4988 190.39
50 354.261 9.78731 190.049
50 353.526 8.78 185.902
50 353.082 7.73333 181.616
50 353.125 6.08186 178.411
50 353.321 3.36705 175.488
50 353.519 1.15783 175.82
50 353.565 0.751552 178.895
50 353.726 2.9072 181.422
50 353.78 6.57631 183.805
50 353.838 8.9284 185.2
50 353.837 8.89843 183.813
