H_VAL   H_STEP_SIZE 50 0.1
ROLL KP KI KD 6 0 16
PITCH KP KI KD 6 0 16
YAW KP KI KD 0 0 0
50 354.422 3.25036 181.65
50 354.422 3.25036 181.65
50 354.426 3.47902 181.661
50 354.426 3.47902 181.661
50 354.504 4.34661 180.323
50 354.504 4.34661 180.323
50 354.395 3.99208 180.54
50 354.395 3.99208 180.54
50 354.283 3.75686 180.647
50 354.283 3.75686 180.647
50 354.518 4.09639 180.77
50 354.518 4.09639 180.77
50 354.518 4.09639 180.77
50 354.518 4.09639 180.77
50 354.414 4.19794 181.008
50 354.414 4.19794 181.008
50 354.41 3.85546 180.991
50 354.41 3.85546 180.991
50 354.41 3.85546 180.991
50 354.41 4.20356 180.894
50 354.296 3.85389 180.995
50 354.296 3.85389 180.995
50 354.407 4.5481 181.139
50 354.407 4.5481 181.139
50 354.41 3.85546 180.991
50 354.41 3.85546 180.991
50 354.313 4.87191 181.503
50 354.313 4.87191 181.503
50 354.315 4.28313 181.817
50 354.323 3.81385 181.796
50 354.321 4.98038 181.623
50 354.347 5.65332 181.886
50 354.316 4.75194 181.612
50 354.307 4.2946 181.589
50 354.341 5.65903 181.772
50 354.358 6.10869 181.909
50 354.44 4.74302 181.836
50 354.535 4.07443 181.227
50 354.417 5.46727 181.069
50 354.45 6.59408 181.354
50 354.45 6.59408 181.354
50 354.575 4.12945 182.718
50 354.575 4.12945 182.718
50 354.639 6.30575 183.049
50 354.657 7.22743 182.864
50 354.577 5.07181 182.19
50 354.547 4.29174 181.467
50 354.35 5.53364 181.995
50 354.35 5.53364 181.995
50 354.494 5.0352 182.882
50 354.482 4.21809 183.185
50 354.463 5.06887 182.195
50 354.474 6.22524 181.909
50 354.474 6.22524 181.909
50 354.474 6.22524 181.909
50 354.458 5.30837 181.978
50 354.734 5.61842 182.784
50 354.958 6.5621 182.242
50 354.814 6.69879 181.682
50 354.814 6.02693 181.422
50 354.787 6.02693 181.422
50 354.787 6.02693 181.422
50 354.854 6.43482 182.472
50 354.968 6.43815 182.465
50 354.734 6.43681 182.364
50 354.476 5.17182 182.43
50 354.332 4.61473 182.063
50 354.197 5.91906 181.104
50 354.305 6.96995 181.034
50 354.554 5.79462 181.423
50 354.784 4.63091 181.93
50 354.784 4.63091 181.93
50 354.836 7.53449 183.673
50 354.836 7.53449 183.673
50 354.494 5.3888 182.67
50 354.562 3.80207 182.132
50 354.562 3.80207 181.464
50 354.777 4.40999 181.464
50 355.016 5.79845 181.514
50 355.016 5.79845 181.514
50 354.782 4.98445 181.717
50 354.665 4.05473 181.681
50 354.665 4.05473 181.681
