H_VAL   H_STEP_SIZE 50 0.1
ROLL KP KI KD 8 0 12
PITCH KP KI KD 8 0 12
YAW KP KI KD 0 0 0
50 346.569 3.05964 181.512
50 346.569 3.05964 181.512
50 346.582 3.00591 181.967
50 346.582 3.00591 181.967
50 346.582 3.00591 181.967
50 346.582 3.00591 181.967
50 346.567 5.89403 181.038
50 346.599 5.17118 181.185
50 346.587 4.71783 181.132
50 346.587 4.71783 181.132
50 346.561 5.05945 181.285
50 346.587 4.71783 181.132
50 346.587 4.71783 181.132
50 346.587 4.71783 181.132
50 346.564 5.17306 181.298
50 346.564 5.17306 181.298
50 346.491 4.67458 181.477
50 346.491 4.67458 181.477
50 346.491 4.67458 181.477
50 346.606 5.03117 181.399
50 346.477 4.34778 181.323
50 346.477 4.34778 181.323
50 346.469 5.12938 181.644
50 346.469 5.12938 181.644
50 346.469 5.12938 181.644
50 346.468 4.76145 181.831
50 346.468 4.76145 181.831
50 346.455 5.04285 181.404
50 346.455 5.04285 181.404
50 346.455 5.04285 181.404
50 346.357 4.75792 181.836
50 346.357 4.75792 181.836
50 346.52 5.74252 182.294
50 346.404 6.11857 182
50 346.404 6.11857 182
50 346.471 5.97719 181.285
50 346.471 6.8815 181.393
50 346.5 6.8815 181.393
50 346.502 6.14967 181.766
50 346.474 5.11585 181.758
50 346.474 5.11585 181.758
50 346.529 6.33551 182.134
50 346.534 7.61193 182.168
50 346.534 7.61193 182.168
50 346.519 6.23588 182.007
50 346.609 5.67359 181.933
50 346.905 6.87469 182.521
50 346.886 7.34778 182.572
50 346.886 7.34778 182.572
50 346.886 7.34778 182.572
50 346.886 7.34778 182.572
50 346.441 6.28439 180.63
50 346.676 7.09445 180.597
50 346.821 7.94388 181.376
50 346.821 7.94388 181.376
50 346.952 6.75746 181.579
50 346.966 6.3658 181.994
50 346.708 7.15445 181.065
50 346.708 7.15445 181.065
50 346.58 7.84953 181.152
50 346.436 7.30841 180.865
50 346.6 7.02479 181.172
50 346.757 6.69674 182.047
50 346.757 6.69674 182.047
50 346.837 5.66822 182.035
50 346.733 4.77568 182.744
50 346.733 4.77568 182.744
50 346.408 5.86504 182.2
50 346.521 6.10925 182.107
50 346.603 5.31976 182.007
50 346.722 6.28399 181.653
50 346.768 7.35592 182.466
50 346.78 6.53074 182.488
50 346.721 5.1834 182.215
50 346.737 5.0165 182.656
50 346.645 5.96012 182.428
50 346.633 5.98687 182.201
50 346.523 5.98256 182.207
50 346.729 5.41062 182.242
50 346.995 6.91856 182.173
50 347.031 7.90489 182.744
50 347.031 7.90489 182.744
50 346.648 6.19998 182.341
50 346.249 4.49962 182.041
50 346.249 4.49962 182.041
50 345.896 6.17594 181.57
50 345.779 6.5538 181.278
50 345.779 6.5538 181.278
50 345.609 6.0848 180.419
50 345.609 6.0848 180.419
50 345.441 5.05013 179.486
50 345.441 5.05013 179.486
50 345.068 3.58947 178.273
50 345.068 3.58947 178.273
50 345.531 1.02215 174.703
50 345.531 1.02215 174.703
50 346.18 359.785 172.238
50 347.142 359.161 171.023
50 347.711 2.81555 176.384
50 348.19 9.12009 182.215
50 348.465 12.3926 186.926
50 348.445 12.6942 190.087
50 347.556 10.5838 188.214
50 346.458 8.47799 182.737
50 345.957 7.1224 178.563
50 345.789 5.44096 174.434
50 345.789 5.44096 174.434
50 346.561 2.64958 176.157
