H_VAL   H_STEP_SIZE 50 0.1
ROLL KP KI KD 15 12 0
PITCH KP KI KD 15 12 0
YAW KP KI KD 0 0 0
50 339.97 2.871 181.553 -0.131285 -0.156446 0
50 339.97 2.871 181.553 -0.141556 -0.168686 0
50 339.97 2.871 181.553 -0.152742 -0.182016 0
50 339.97 2.871 181.553 -0.163013 -0.194255 0
50 339.97 2.871 181.553 -0.174097 -0.207464 0
50 339.97 2.871 181.553 -0.184368 -0.219703 0
50 339.97 2.871 181.553 -0.194639 -0.231943 0
50 339.97 2.871 181.553 -0.206639 -0.246242 0
50 339.97 2.871 181.553 -0.217011 -0.258603 0
50 339.97 2.871 181.553 -0.228197 -0.271933 0
50 339.97 2.871 181.553 -0.238672 -0.286368 0
50 339.97 2.871 181.553 -0.249858 -0.297745 0
50 339.97 2.871 181.553 -0.26023 -0.310227 0
50 339.97 2.871 181.553 -0.270704 -0.322587 0
50 339.97 2.871 181.553 -0.281077 -0.334948 0
50 339.97 2.871 181.553 -0.293178 -0.349369 0
50 339.97 2.871 181.553 -0.303551 -0.361729 0
50 339.932 2.88477 180.16 -0.318339 0.00385426 0
50 339.932 2.88477 180.16 -0.329738 0.0222793 0
50 339.932 2.88477 180.16 -0.3403 0.03951 0
50 339.932 2.88477 180.16 -0.351699 0.0581056 0
50 339.932 2.88477 180.16 -0.362261 0.0753363 0
50 339.932 2.88477 180.16 -0.372928 0.0927377 0
50 339.932 2.88477 180.16 -0.384431 0.111504 0
50 339.932 2.88477 180.16 -0.395098 0.128905 0
50 339.932 2.88477 180.16 -0.40566 0.146136 0
50 339.932 2.88477 180.16 -0.417163 0.164902 0
50 339.937 2.84487 180.386 -0.417158 0.122035 0
50 339.937 2.84487 180.386 -0.426972 0.134618 0
50 339.937 2.84487 180.386 -0.436691 0.147079 0
50 339.937 2.84487 180.386 -0.447275 0.160649 0
50 339.937 2.84487 180.386 -0.457089 0.173233 0
50 339.937 2.84487 180.386 -0.466807 0.185693 0
50 339.937 2.84487 180.386 -0.476621 0.198277 0
50 339.937 2.84487 180.386 -0.487398 0.212094 0
50 339.937 2.84487 180.386 -0.497116 0.224554 0
50 339.937 2.84487 180.386 -0.50693 0.237138 0
50 339.937 2.84487 180.386 -0.517503 0.250709 0
50 339.937 2.84487 180.386 -0.527232 0.263169 0
50 339.937 2.84487 180.386 -0.537046 0.275753 0
50 339.937 2.84487 180.386 -0.546764 0.289323 0
50 340.256 2.85043 180.377 -0.558843 0.304095 0
50 340.256 2.85043 180.377 -0.569653 0.317989 0
50 340.527 2.84572 180.371 -0.578318 0.332329 0
50 340.527 2.84572 180.371 -0.588054 0.345094 0
50 340.737 2.86847 180.253 -0.603887 0.390471 0
50 340.737 2.86847 180.253 -0.614914 0.405745 0
50 340.737 2.86847 180.253 -0.625233 0.421171 0
50 340.737 2.86847 180.253 -0.636361 0.437807 0
50 340.737 2.86847 180.253 -0.646578 0.453082 0
50 340.737 2.86847 180.253 -0.657706 0.469717 0
50 340.737 2.86847 180.253 -0.667924 0.484992 0
50 340.737 2.86847 180.253 -0.678243 0.500418 0
50 340.737 2.86847 180.253 -0.689371 0.517054 0
