H_VAL   H_STEP_SIZE 50 0.1
ROLL KP KI KD 0 0 0
PITCH KP KI KD 0 0 0
YAW KP KI KD 0 0 0
50 91.6187 3.10819 181.417
50 91.6187 3.10819 181.417
50 91.6187 3.10819 181.417
50 91.6278 2.62525 181.747
50 91.6278 2.62525 181.747
50 91.6278 2.62525 181.747
50 91.7905 2.46974 182.07
50 91.7905 2.46974 182.07
50 91.7905 2.46974 182.07
50 91.4661 3.11369 182.069
50 91.4661 3.11369 182.069
50 91.4661 3.11369 182.069
50 91.7877 2.87459 181.983
50 91.7877 2.87459 181.983
50 91.7877 2.87459 181.983
50 91.7877 2.87459 181.983
50 91.7877 2.87459 181.983
50 91.7877 2.87459 181.983
50 91.7877 2.87459 181.983
50 91.7877 2.87459 181.983
50 91.7877 2.87459 181.983
50 91.6247 3.36088 182.143
50 91.6247 3.36088 182.143
50 91.6297 2.95829 182.391
50 91.6297 2.95829 182.391
50 91.6288 2.63171 182.557
50 91.7911 2.30957 182.234
50 91.7911 2.30957 182.234
50 91.7909 2.22486 181.992
50 91.7909 2.22486 181.992
50 91.7909 2.22486 181.992
50 91.6263 3.11646 182.065
50 91.6263 3.11646 182.065
50 91.7847 3.36372 182.138
50 91.7905 2.88149 182.469
50 91.7905 2.88149 182.469
50 91.7905 2.88149 182.469
50 91.6296 1.98559 182.565
50 91.6296 1.98559 182.565
50 91.6311 2.47108 182.397
50 91.6288 2.22313 182.319
50 91.6288 2.22313 182.319
50 91.6288 2.22313 182.319
50 91.6288 2.22313 182.319
50 91.6288 2.22313 182.319
50 91.6288 2.22313 182.319
50 91.6102 3.9231 181.731
50 91.7809 3.11231 181.575
50 91.7909 2.22486 181.992
50 91.7909 2.22486 181.992
50 91.4705 2.55363 182.804
50 91.3047 2.06145 182.975
50 91.144 1.32023 182.256
50 91.144 1.32023 182.256
50 91.1477 1.64043 181.766
50 91.4533 3.02057 181.018
50 91.4533 3.02057 181.018
50 91.6208 3.35674 181.819
50 91.7904 3.29296 182.868
50 91.7931 3.47374 183.838
50 91.7893 3.56483 184.566
50 91.7893 3.56483 184.566
50 91.4534 1.91309 183.785
50 91.2897 0.761059 182.827
50 91.3012 0.425492 181.857
50 91.3074 0.990007 181.447
50 91.3074 0.990007 181.447
50 91.3084 2.05112 182.003
50 91.6308 2.88022 182.635
50 91.7904 3.45744 183.028
50 92.1054 3.86658 182.768
50 92.1054 3.86658 182.768
50 91.7807 3.688 182.133
50 91.4666 2.37432 181.672
