H_VAL   H_STEP_SIZE 70 0.05
ROLL KP KI KD 5 0 12
PITCH KP KI KD 5 0 12
YAW KP KI KD 0 0 0
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 150.975 3.54642 181.865
70 151.022 4.30027 182.648
70 151.022 4.30027 182.648
70 151.022 4.30027 182.648
70 151.022 4.30027 182.648
70 151.099 3.07832 181.857
70 151.099 3.07832 181.857
70 150.978 3.26721 182.029
70 150.978 3.26721 182.029
70 150.978 3.26721 182.029
70 150.978 3.26721 182.029
70 150.978 3.26721 182.029
70 151.098 3.32902 181.804
70 151.098 3.32902 181.804
70 151.102 3.52223 181.972
70 151.102 3.52223 181.972
70 151.102 3.52223 181.972
70 151.102 3.52223 181.972
70 151.102 3.16064 181.997
70 151.102 3.16064 181.997
70 151.102 3.16064 181.997
70 151.106 3.35392 182.165
70 151.106 3.35392 182.165
70 151.11 3.29654 182.387
70 151.11 3.29654 182.387
70 151.11 3.29654 182.387
70 151.11 3.29654 182.387
70 151.11 3.29654 182.387
70 151.106 3.35392 182.165
70 151.106 3.35392 182.165
70 151.106 3.35392 182.165
70 151.106 3.35392 182.165
70 151.106 3.35392 182.165
70 151.106 3.35392 182.165
70 151.106 3.35392 182.165
70 151.234 3.69165 182.247
70 151.234 3.69165 182.247
70 151.234 3.69165 182.247
70 151.234 3.69165 182.247
70 151.234 3.69165 182.247
70 151.234 3.69165 182.247
70 151.234 3.69165 182.247
70 151.354 3.75358 182.021
70 151.354 3.75358 182.021
70 151.354 3.75358 182.021
70 151.354 3.75358 182.021
70 151.354 3.75358 182.021
70 151.354 3.75358 182.021
70 151.354 3.75358 182.021
70 151.32 3.71755 181.66
70 151.32 3.71755 181.66
70 151.232 3.72023 182.136
70 151.232 3.72023 182.136
70 151.232 3.72023 182.136
70 151.363 3.89027 182.41
70 151.363 3.89027 182.41
70 151.363 3.89027 182.41
70 151.375 4.38829 182.774
70 151.382 4.44231 183.025
70 151.382 4.44231 183.025
70 151.37 4.19486 182.607
70 151.363 4.14079 182.356
70 151.363 4.14079 182.356
70 151.112 4.2694 182.283
70 151.112 4.2694 182.283
70 151.112 4.2694 182.283
70 151.352 4.36557 181.941
70 151.341 4.45091 181.609
70 151.341 4.45091 181.609
70 151.341 4.45091 181.609
