H_VAL   H_STEP_SIZE 60 0.1
ROLL KP KI KD 5 12 12
PITCH KP KI KD 5 12 12
YAW KP KI KD 0 0 0
60 166.599 3.79597 181.138 -0.128113 -0.0150971 0
60 166.599 3.79597 181.138 -0.160018 -0.0185153 0
60 166.599 3.79597 181.138 -0.191923 -0.0222069 0
60 166.599 3.79597 181.138 -0.221465 -0.0256251 0
60 166.599 3.79597 181.138 -0.253665 -0.0293509 0
60 166.599 3.79597 181.138 -0.283207 -0.0327691 0
60 166.599 3.79597 181.138 -0.315112 -0.0364608 0
60 166.599 3.79597 181.138 -0.344654 -0.039879 0
60 166.599 3.79597 181.138 -0.376855 -0.0436048 0
60 166.599 3.79597 181.138 -0.406692 -0.0470572 0
60 166.599 3.79597 181.138 -0.436529 -0.0505096 0
60 166.599 3.79597 181.138 -0.469025 -0.0542696 0
60 166.599 3.79597 181.138 -0.498862 -0.0577562 0
60 166.599 3.79597 181.138 -0.528995 -0.0612086 0
60 166.599 3.79597 181.138 -0.561786 -0.0650028 0
60 166.599 3.79597 181.138 -0.591623 -0.0684552 0
60 166.579 2.611 180.422 27.0591 16.6522 0
60 166.579 2.611 180.422 -0.521227 0.00459863 0
60 166.579 2.611 180.422 -0.526329 0.0161595 0
60 166.587 2.79856 180.79 -0.551522 -0.0119546 0
60 166.587 2.79856 180.79 -0.560347 -0.00773447 0
60 166.587 2.79856 180.79 -0.569777 -0.00382412 0
60 166.579 2.611 180.422 -0.558896 0.0387756 0
60 166.579 2.611 180.422 -0.564045 0.0513935 0
60 166.579 2.611 180.422 -0.568816 0.0630854 0
60 166.592 2.65775 181.004 -0.578332 0.0157167 0
60 166.477 2.99739 181.047 -0.615966 0.0110447 0
60 166.477 2.99739 181.047 -0.62891 0.00951249 0
60 166.477 2.99739 181.047 -0.64288 0.0078589 0
60 166.469 3.038 180.706 -0.660083 0.0420905 0
60 166.469 3.038 180.706 -0.674985 0.0482231 0
60 166.469 3.038 180.706 -0.688784 0.0539055 0
60 166.469 3.038 180.706 -0.70245 0.0595317 0
60 166.587 3.60878 180.77 -0.778668 0.0589374 0
60 166.587 3.60878 180.77 -0.804546 0.0632671 0
60 166.587 3.60878 180.77 -0.830423 0.0675969 0
60 166.583 3.16706 180.603 -0.809313 0.0898645 0
60 166.577 3.08006 180.362 -0.817325 0.121848 0
60 166.577 3.08006 180.362 -0.832018 0.13481 0
60 166.467 3.50658 180.647 -0.891106 0.122212 0
60 166.467 3.50658 180.647 -0.916934 0.129773 0
60 166.478 3.69338 181.015 -0.962704 0.0980417 0
60 166.46 3.30617 180.392 -0.955475 0.15373 0
60 166.46 3.30617 180.392 -0.974951 0.166055 0
60 166.567 3.34799 180.048 -1.00063 0.216235 0
60 166.567 3.34799 180.048 -1.02119 0.236038 0
60 166.567 3.34799 180.048 -1.04155 0.255647 0
60 166.797 4.48799 180.173 -1.18424 0.263604 0
60 166.581 4.43096 180.637 -1.23012 0.232585 0
60 166.581 4.43096 180.637 -1.27381 0.240378 0
60 166.226 3.53026 180.426 -1.22479 0.270048 0
60 166.34 3.31824 180.282 -1.23135 0.296468 0
60 166.34 3.31824 180.282 -1.25108 0.311127 0
60 166.577 4.1037 180.483 -1.34383 0.307307 0
60 166.577 4.1037 180.483 -1.38342 0.318644 0
60 166.577 4.1037 180.483 -1.41976 0.329053 0
60 166.226 3.9844 180.481 -1.44641 0.340539 0
60 166.226 3.9844 180.481 -1.48325 0.351908 0
60 166.226 3.9844 180.481 -1.52009 0.363277 0
60 166.577 4.44435 180.523 -1.59957 0.370789 0
60 166.577 4.44435 180.523 -1.647 0.381199 0
60 166.569 4.13049 180.255 -1.66145 0.415565 0
60 166.569 4.13049 180.255 -1.69837 0.430784 0
60 166.569 4.13049 180.255 -1.73857 0.447359 0
60 166.569 4.13049 180.255 -1.77585 0.462729 0
60 166.569 4.13049 180.255 -1.81276 0.477948 0
60 166.468 3.96118 180.701 -1.83735 0.452641 0
60 166.468 3.96118 180.701 -1.87101 0.458497 0
60 166.468 3.96118 180.701 -1.90434 0.464296 0
60 166.596 3.92306 181.038 -1.9371 0.436456 0
60 166.596 3.92306 181.038 -1.96994 0.435111 0
60 166.573 3.88983 180.342 -1.99887 0.509188 0
60 166.573 3.88983 180.342 -2.03357 0.523762 0
60 166.573 3.88983 180.342 -2.06566 0.537276 0
60 166.46 3.64732 180.433 -2.07445 0.542074 0
60 166.46 3.64732 180.433 -2.10114 0.554562 0
60 166.47 3.60675 180.774 -2.12621 0.530238 0
60 166.47 3.60675 180.774 -2.15204 0.534532 0
60 166.463 3.6338 180.546 -2.18124 0.562763 0
60 166.463 3.6338 180.546 -2.2079 0.571914 0
60 166.325 3.71372 179.868 -2.24211 0.642914 0
60 166.325 3.71372 179.868 -2.27049 0.666558 0
60 166.325 3.71372 179.868 -2.30109 0.692056 0
60 166.46 3.64732 180.433 -2.32264 0.655533 0
60 166.46 3.64732 180.433 -2.34933 0.667 0
60 166.477 3.46599 180.988 -2.35724 0.620253 0
60 166.249 3.43407 181.222 -2.37912 0.596176 0
60 166.226 3.41665 180.413 -2.40176 0.671247 0
60 166.226 3.41665 180.413 -2.42357 0.68314 0
60 166.474 3.70689 180.901 -2.47457 0.64639 0
60 166.474 3.70689 180.901 -2.5028 0.647967 0
60 166.466 3.2791 180.619 -2.4883 0.67924 0
60 166.466 3.2791 180.619 -2.50739 0.68683 0
60 166.34 3.0908 180.255 -2.50887 0.728107 0
60 166.34 3.0908 180.154 -2.52512 0.744701 0
60 166.337 3.21818 180.154 -2.55403 0.770954 0
60 166.46 3.1924 180.379 -2.56911 0.764927 0
60 166.466 3.05154 180.592 -2.57367 0.757359 0
60 166.481 2.74261 181.248 -2.55984 0.706026 0
60 166.481 2.74261 181.248 -2.56739 0.700256 0
60 166.481 2.74261 181.248 -2.57562 0.693971 0
60 166.481 2.74261 181.248 -2.58325 0.688144 0
60 166.247 3.56141 181.122 -2.67958 0.695938 0
60 166.247 3.56141 181.122 -2.70672 0.692573 0
60 166.347 3.85914 180.577 -2.76357 0.747582 0
60 166.488 3.65281 181.356 -2.77519 0.681131 0
60 166.383 3.59564 181.814 -2.79697 0.63047 0
60 166.524 4.33978 182.36 -20.208 -12.142 -0
60 166.524 4.33978 182.36 -2.93294 0.532855 0
60 167.181 5.6343 183.401 -2.55346 0.389719 0
60 167.862 7.12678 184.683 -3.34499 0.200747 0
60 168.444 8.67889 185.614 -3.62122 0.0150079 0
60 169.233 10.199 187.313 -3.9157 -0.263011 0
60 169.983 11.5647 189.57 -4.22804 -0.637377 0
60 170.701 12.5457 191.319 -4.52933 -1.00685 0
60 170.634 13.2562 192.332 -4.82213 -1.3348 0
60 169.834 13.1695 192.537 -5.04798 -1.62206 0
60 168.298 11.1257 189.24 -5.10417 -1.55407 0
60 166.572 6.90711 182.314 -4.88659 -1.06556 0
60 165.483 0.892882 175.724 -4.40513 -0.460036 0
60 165.142 355.206 171.392 -3.82824 0.0603746 0
60 165.643 351.202 169.617 -3.28036 0.441379 0
60 166.443 350.691 170.437 -2.98798 0.604315 0
60 167.045 353.862 174.918 -3.05051 0.385557 0
60 167.496 358.845 179.989 -3.37169 0.00169098 0
60 168.043 3.33211 183.459 -3.75268 -0.330786 0
60 168.219 6.26834 185.374 -4.07197 -0.579624 0
60 167.766 6.57932 185.439 -4.18736 -0.681112 0
60 166.778 4.39468 182.933 -4.0552 -0.525875 0
60 165.629 0.953753 178.85 -3.74656 -0.145903 0
60 164.906 357.858 175.207 -3.39066 0.282234 0
60 164.462 355.654 173.62 -3.06243 0.572242 0
60 164.936 356.743 175.753 -3.01632 0.536666 0
60 165.764 359.218 178.863 -3.11577 0.368634 0
60 166.597 1.76552 181.706 -3.28378 0.15078 0
60 167.359 3.55536 183.39 -3.43868 -0.0255239 0
60 167.359 3.55536 183.39 -3.46368 -0.07712 0
60 166.952 2.72518 181.463 -3.41038 0.0526151 0
60 166.337 1.209 179.568 -3.27446 0.223841 0
60 165.651 0.00203392 178.154 -3.13294 0.387645 0
60 165.651 0.00203392 178.154 -3.08252 0.447313 0
60 165.184 0.118516 179.091 -5.75314 0.426033 0
60 165.422 0.625316 180.542 -14.8287 -33.4072 -0
60 165.422 0.625316 180.542 -2.99773 0.347077 0
60 165.768 1.23737 181.194 -3.02638 0.285447 0
60 166.114 1.19785 180.607 -2.99612 0.336739 0
60 166.106 1.06727 179.784 -2.95843 0.422316 0
60 165.983 0.823487 178.947 -2.90772 0.525155 0
60 165.983 0.823487 178.947 -2.87435 0.568472 0
60 165.64 0.696733 179.972 -2.82528 0.509403 0
60 165.542 0.810633 180.91 -2.80055 0.437352 0
60 165.547 0.951663 181.621 -2.78016 0.370346 0
60 165.547 0.951663 181.621 -2.74983 0.35546 0
60 165.547 0.951663 181.621 -2.7168 0.341793 0
60 165.659 1.55358 180.541 -2.74727 0.437584 0
60 165.756 1.8344 180.114 -2.75636 0.488098 0
60 165.756 1.8344 180.114 -2.74377 0.507755 0
60 165.992 1.48051 180.182 -2.69608 0.519241 0
60 165.992 1.48051 180.182 -2.67694 0.536016 0
60 165.883 1.39513 180.865 -2.64742 0.484921 0
60 165.883 1.39513 180.865 -2.62627 0.487236 0
60 165.635 1.7486 179.874 -2.63855 0.583365 0
60 165.635 1.7486 179.874 -2.62388 0.608728 0
60 165.875 1.47979 180.183 -2.5844 0.60246 0
60 165.875 1.47979 180.183 -2.56505 0.619369 0
60 165.875 1.47979 180.183 -2.5457 0.636279 0
60 165.766 1.74913 180.796 -2.52503 -13.6527 0
60 165.766 1.74913 180.796 -2.53374 0.605058 0
60 165.766 1.74913 180.796 -2.51895 0.609219 0
60 165.655 1.93864 180.244 -2.52562 0.672108 0
60 165.655 1.93864 180.244 -2.51607 0.68773 0
60 165.873 1.72144 180.098 -2.48434 0.718331 0
60 165.833 3.3064 178.563 -2.62308 0.884777 0
60 165.833 3.3064 178.563 -2.64429 0.94033 0
60 165.833 3.3064 178.563 -2.66551 0.995883 0
60 165.833 3.3064 178.563 -2.68673 1.05144 0
60 165.501 11.9772 171.885 -3.63531 1.82127 0
60 165.501 11.9772 171.885 -3.83821 2.01545 0
60 164.564 15.5104 169.145 -4.39786 2.48313 0
60 164.231 15.3821 168.46 -4.66543 2.80432 0
60 164.231 15.3821 168.46 -4.96485 3.09265 0
60 165.166 8.76007 175.927 -4.57031 2.602 0
60 165.559 2.84632 181.284 -4.10578 2.16384 0
60 165.588 357.439 186.494 -3.53596 1.61599 0
60 165.22 353.456 194.729 -2.99781 -59.0861 0
60 164.817 351.952 194.607 -2.62422 0.359941 0
60 164.903 357.611 186.621 -2.9461 0.837531 0
60 164.707 1.99074 178.996 -3.2658 1.45099 0
60 164.227 5.77117 173.498 -3.63403 2.04583 0
60 164.152 8.3208 170.358 -3.95609 2.51313 0
60 164.385 8.78769 169.476 -4.12996 2.8287 0
60 165.207 6.8845 173.485 -4.10706 2.72764 0
60 166.115 4.02209 180.258 -3.91295 2.20026 0
60 166.491 1.09537 186.362 -3.64315 1.57548 0
60 166.757 358.817 190.139 -3.37615 1.06349 0
60 166.757 358.817 190.139 -3.30065 0.86963 0
60 166.354 358.955 187.724 -3.2322 0.910331 0
60 165.886 0.856136 182.415 -3.3587 1.32395 0
60 165.211 3.1818 176.947 -3.57087 1.86884 0
60 164.629 4.86361 173.249 -3.76775 2.35042 0
60 164.669 5.75714 175.101 -3.91139 2.3517 0
60 164.999 4.80863 178.667 -3.89213 2.13387 0
60 165.458 2.98389 181.998 -3.76875 1.86302 0
60 166.003 0.609716 185.385 -3.55744 1.5214 0
60 166.003 0.609716 185.385 -3.51653 1.41979 0
60 166.726 358.837 185.977 -3.29563 1.26455 0
60 166.902 359.712 182.504 -3.30869 1.51019 0
60 166.909 1.19221 179.675 -3.3996 1.76835 0
60 166.412 3.59575 178.928 -59.5231 19.2596 0
60 166.412 3.59575 178.928 -3.61599 1.90459 0
60 166.087 3.72514 179.762 -3.65618 1.85799 0
60 165.91 2.85334 181.275 -3.59018 1.71944 0
60 165.912 1.38665 182.824 -3.44352 1.5477 0
