H_VAL   H_STEP_SIZE 60 0.1
ROLL KP KI KD 5 5 12
PITCH KP KI KD 5 5 12
YAW KP KI KD 0 0 0
60 152.974 1.96183 181.177
60 152.974 1.96183 181.177
60 152.974 1.96183 181.177
60 152.974 1.96183 181.177
60 152.974 1.96183 181.177
60 152.974 1.96183 181.177
60 152.974 1.96183 181.177
60 152.974 1.96183 181.177
60 152.974 1.96183 181.177
60 152.974 1.96183 181.177
60 152.974 1.96183 181.177
60 152.974 1.96183 181.177
60 152.844 1.73257 180.653
60 152.844 1.73257 180.653
60 152.844 1.73257 180.653
60 152.849 1.48589 181.183
60 152.849 1.48589 181.183
60 152.946 1.56449 180.848
60 152.946 1.56449 180.848
60 152.946 1.56449 180.848
60 152.946 1.56449 180.848
60 152.946 1.56449 180.848
60 152.85 1.70912 181.237
60 152.85 1.70912 181.237
60 152.85 1.70912 181.237
60 152.85 1.70912 181.237
60 152.85 1.70912 181.237
60 152.85 1.70912 181.237
60 152.85 1.70912 181.237
60 152.973 2.4622 181.062
60 152.854 2.37846 181.398
60 152.854 2.37846 181.398
60 152.854 2.37846 181.398
60 152.847 2.48641 180.953
60 152.847 2.48641 180.953
60 152.847 2.48641 180.953
60 153.084 3.6032 180.743
60 153.084 3.6032 180.743
60 153.084 3.6032 180.743
60 152.72 3.53936 180.977
60 152.72 3.53936 180.977
60 152.942 3.84542 180.217
60 153.048 4.06663 179.795
60 153.048 4.06663 179.795
60 153.059 4.32042 180.209
60 153.059 4.32042 180.209
60 152.956 4.2944 180.796
60 152.841 4.34791 181.05
60 152.841 4.34791 181.05
60 152.841 4.34791 181.05
60 152.711 4.43449 180.25
60 152.711 4.43449 180.25
60 152.92 4.50869 179.906
60 153.045 4.92969 180.12
60 153.045 4.92969 180.12
60 152.846 5.02456 180.74
60 152.719 4.71398 180.553
60 152.719 4.71398 180.553
60 152.719 4.71398 180.553
60 153.019 5.36927 179.755
60 153.019 5.36927 179.755
60 153.157 5.62619 180.163
60 152.929 5.31632 180.455
60 152.929 5.31632 180.455
60 152.929 5.31632 180.455
60 152.942 4.59702 180.516
60 152.942 4.59702 180.516
60 152.942 4.59702 180.516
60 152.942 4.59702 180.516
60 152.942 4.59702 180.516
60 152.934 5.2896 180.566
60 152.934 5.2896 180.566
60 152.838 4.74482 180.437
60 152.865 4.58306 181.104
60 152.865 4.58306 181.104
60 152.865 4.58306 181.104
60 152.865 4.58306 181.104
60 152.865 4.58306 181.104
60 152.973 4.74286 181.376
60 152.973 4.74286 181.376
60 152.753 4.49756 181.442
60 152.753 4.49756 181.442
60 152.753 4.49756 181.442
60 153.092 4.88531 181.286
60 153.321 4.66655 180.752
60 153.321 4.66655 180.752
60 153.321 4.66655 180.752
60 152.964 4.35199 181.046
60 152.741 4.91218 181.19
60 152.874 5.30749 181.515
60 153.078 5.18734 181.006
60 153.078 5.18734 181.006
60 153.193 4.68916 180.645
60 153.193 4.68916 180.645
60 153.078 5.29831 181.032
60 153.078 5.29831 181.032
60 153.003 5.39706 181.648
60 152.865 4.69435 181.131
60 152.836 4.48582 180.966
60 152.836 4.48582 180.966
60 153.06 4.84972 180.454
60 153.078 5.18734 181.006
60 153.078 5.18734 181.006
60 152.993 5.11715 181.345
60 152.993 5.11715 181.345
60 152.737 4.38333 180.944
60 152.813 4.09173 180.164
60 152.923 4.17518 179.826
60 152.923 4.17518 179.826
60 153.07 4.57407 180.623
60 152.964 4.79636 181.153
60 152.886 4.89332 181.768
60 152.886 4.89332 181.768
60 152.841 4.34791 181.05
60 152.961 3.82261 180.8
60 152.961 3.82261 180.8
60 153.077 3.87955 180.574
60 152.976 4.27161 181.38
60 152.776 4.55763 182.164
60 152.776 4.55763 182.164
60 152.637 4.43864 181.669
60 152.637 4.43864 181.669
60 152.837 4.26372 180.912
60 153.053 4.45838 180.124
60 152.964 4.79636 181.153
60 152.964 4.79636 181.153
60 152.75 4.74698 181.385
60 152.776 4.55763 182.164
60 152.749 4.19081 181.25
60 152.741 4.24498 181.028
60 152.741 4.24498 181.028
60 152.86 4.7213 181.02
60 152.869 5.00106 181.323
60 152.869 5.00106 181.936
60 152.893 4.61691 181.936
60 152.879 4.14101 181.468
60 152.854 3.90698 181.415
60 152.854 3.90698 181.415
60 152.964 4.01836 180.965
60 152.964 4.01836 180.965
60 153.11 4.30713 181.736
60 153.11 4.30713 181.736
60 153.11 4.30713 181.736
60 152.626 4.74225 181.39
60 152.741 4.46752 181.082
60 152.741 4.46752 181.082
60 152.741 4.46752 181.082
60 152.995 3.99957 182.021
60 152.995 3.99957 182.021
60 153.01 4.8985 181.763
60 153.025 5.9561 182.253
60 153.025 5.9561 182.253
60 153.587 8.13317 185.569
60 153.587 8.13317 185.569
60 153.848 8.89834 187.017
60 154.084 9.69817 188.246
60 154.178 10.343 189.097
60 154.249 11.1198 189.388
60 154.451 12.297 189.521
60 154.645 13.2493 189.969
60 154.86 13.3438 190.784
60 154.86 13.3438 190.784
60 154.728 12.8079 191.03
60 153.668 10.0025 187.301
60 152.668 6.00794 182.049
60 151.968 1.8678 177.751
60 151.803 358.782 173.553
60 151.873 357.382 171.069
60 152.138 359.045 175.278
60 152.705 1.6401 179.573
60 153.511 4.30652 182.777
60 154.123 6.51453 185.501
60 153.925 7.15353 185.781
60 153.192 6.66305 183.24
60 152.47 5.4958 180.282
60 151.895 4.12093 177.722
60 151.66 2.93787 176.369
60 151.66 2.93787 176.369
60 152.082 2.41847 178.83
60 152.503 2.68093 181.127
60 152.877 3.30394 182.447
60 152.916 4.17834 182.772
60 152.494 4.45903 181.091
60 152.299 4.33743 179.18
60 152.179 3.84585 178.354
60 152.076 3.23295 178.442
60 152.225 2.97758 179.909
60 152.383 3.09573 181.35
60 152.383 3.09573 181.35
60 152.383 3.09573 181.35
60 152.383 3.09573 181.35
60 152.468 3.76088 180.095
60 152.449 3.67487 179.484
60 152.361 3.09252 180.406
60 152.377 2.59398 180.991
60 152.388 2.54071 181.685
60 152.388 2.54071 181.685
60 152.389 3.26341 181.627
60 152.483 3.76294 180.567
60 152.589 3.67953 179.953
60 152.57 3.59284 179.343
60 152.57 3.59284 179.343
60 152.614 3.60042 180.758
60 152.633 3.65989 181.479
60 152.633 3.65989 181.479
60 152.633 3.65989 181.479
60 152.633 3.65989 181.479
60 152.228 3.70035 180.324
60 152.34 3.78547 179.987
60 152.34 3.78547 179.987
60 152.34 3.78547 179.987
60 152.632 2.85253 181.4
60 152.637 2.52038 181.791
